,year,state_code,dist_code,court_no,act_family,num_cases,median_decision_days,mean_decision_days,A_count,B_count,C_count,D_count,E_count
3116,2015,1,33,7,NI,40,44.0,75.125,40,0,0,0,0
3117,2015,1,33,8,NI,50,217.0,294.42,36,14,0,0,0
3118,2015,1,33,9,NI,9,315.0,280.77777777777777,7,2,0,0,0
3119,2015,1,33,10,NI,14,417.5,423.2857142857143,7,6,1,0,0
3120,2015,1,34,3,NI,1215,578.0,642.2,360,674,181,0,0
3121,2015,1,34,4,NI,56,376.0,451.73214285714283,27,27,2,0,0
3122,2015,1,34,5,NI,25,561.0,651.2,1,21,3,0,0
3123,2015,1,34,8,NI,100,521.0,613.72,32,49,19,0,0
3124,2015,1,34,9,NI,46,880.5,859.8260869565217,3,24,19,0,0
3125,2015,1,34,10,NI,339,773.0,755.7905604719764,83,175,80,1,0
3126,2015,1,34,11,NI,11,466.0,554.7272727272727,4,5,2,0,0
3127,2015,1,34,13,NI,75,398.0,534.8133333333334,29,37,9,0,0
3128,2015,1,34,14,NI,59,548.0,597.9152542372881,19,32,8,0,0
3129,2015,1,34,15,NI,19,560.0,653.421052631579,5,11,3,0,0
3130,2015,1,34,16,NI,33,395.0,398.42424242424244,14,19,0,0,0
3131,2015,1,34,17,NI,214,189.5,325.3738317757009,144,62,8,0,0
3132,2015,1,34,18,NI,32,475.0,435.5625,9,23,0,0,0
3133,2015,1,34,19,NI,172,473.0,517.5348837209302,74,87,11,0,0
3134,2015,1,34,20,NI,2,760.5,760.5,0,2,0,0,0
3135,2015,1,35,1,NI,96,299.0,378.3333333333333,67,24,5,0,0
3136,2015,1,35,2,NI,215,449.0,503.24651162790695,89,111,15,0,0
3137,2015,1,35,3,NI,63,645.0,705.5555555555555,11,41,10,1,0
3138,2015,1,35,4,NI,78,570.5,611.5769230769231,30,36,12,0,0
3139,2015,1,35,5,NI,205,425.0,473.7317073170732,74,123,8,0,0
3140,2015,1,35,6,NI,168,576.5,595.4107142857143,40,115,13,0,0
3141,2015,1,35,7,NI,141,611.0,704.9858156028369,20,104,17,0,0
3142,2015,1,35,8,NI,83,580.0,593.289156626506,19,59,5,0,0
3143,2015,1,35,9,NI,1,1282.0,1282.0,0,0,1,0,0
3144,2015,1,35,10,NI,279,682.0,756.516129032258,73,139,67,0,0
3145,2015,1,35,12,NI,408,629.0,693.2058823529412,93,248,65,2,0
3146,2015,1,35,14,NI,31,644.0,695.9354838709677,7,18,6,0,0
3147,2015,1,36,3,NI,213,726.0,703.887323943662,41,150,22,0,0
3148,2015,1,36,4,NI,20,898.5,805.4,6,7,7,0,0
3149,2015,1,36,5,NI,130,570.0,609.6153846153846,35,85,10,0,0
3150,2015,1,36,6,NI,24,783.0,753.6666666666666,4,15,5,0,0
3151,2015,1,36,7,NI,40,945.5,916.425,4,27,9,0,0
3152,2015,1,36,10,NI,41,691.0,689.8780487804878,9,26,6,0,0
3153,2015,1,37,2,NI,2558,80.5,208.58405003909303,2014,473,71,0,0
3154,2015,1,37,4,NI,53,173.0,323.41509433962267,37,14,2,0,0
3155,2015,1,37,5,NI,120,179.0,349.1166666666667,69,49,2,0,0
3156,2015,2,2,4,NI,397,819.0,794.8438287153652,17,346,33,1,0
3157,2015,2,2,5,NI,3,806.0,707.6666666666666,0,3,0,0,0
3158,2015,2,2,6,NI,3,504.0,588.6666666666666,1,1,1,0,0
3159,2015,2,2,7,NI,96,622.0,599.2916666666666,26,67,3,0,0
3160,2015,2,2,9,NI,9,926.0,804.7777777777778,0,7,2,0,0
3161,2015,2,2,10,NI,8,486.5,518.125,2,6,0,0,0
3162,2015,2,2,11,NI,8,980.0,854.0,1,7,0,0,0
3163,2015,2,2,13,NI,6,547.0,740.5,1,3,2,0,0
3164,2015,2,2,15,NI,59,1097.0,911.7966101694915,8,21,30,0,0
3165,2015,2,2,19,NI,29,888.0,908.6206896551724,1,20,8,0,0
3166,2015,2,2,20,NI,48,641.5,630.8958333333334,12,32,4,0,0
3167,2015,2,2,22,NI,17,997.0,1014.2941176470588,0,11,6,0,0
3168,2015,2,2,25,NI,4,531.0,547.0,2,2,0,0,0
3169,2015,2,2,26,NI,3,236.0,314.6666666666667,2,1,0,0,0
3170,2015,2,2,27,NI,3,1145.0,1172.6666666666667,0,1,2,0,0
3171,2015,2,3,1,NI,3,145.0,110.33333333333333,3,0,0,0,0
3172,2015,2,3,4,NI,612,377.0,498.2761437908497,299,266,46,1,0
3173,2015,2,3,5,NI,19,1006.0,851.6315789473684,2,13,4,0,0
3174,2015,2,3,7,NI,495,537.0,630.410101010101,166,254,75,0,0
3175,2015,2,3,8,NI,23,696.0,726.5652173913044,4,16,3,0,0
3176,2015,2,3,9,NI,67,88.0,150.22388059701493,62,4,1,0,0
3177,2015,2,3,10,NI,56,695.0,620.3035714285714,19,33,4,0,0
3178,2015,2,3,12,NI,3,161.0,162.0,3,0,0,0,0
3179,2015,2,3,13,NI,62,815.0,820.8387096774194,6,41,15,0,0
3180,2015,2,3,17,NI,1,499.0,499.0,0,1,0,0,0
3181,2015,2,3,19,NI,1,184.0,184.0,1,0,0,0,0
3182,2015,2,3,20,NI,315,460.0,540.7079365079366,116,178,21,0,0
3183,2015,2,3,21,NI,1,935.0,935.0,0,1,0,0,0
3184,2015,2,3,25,NI,4,1135.0,1222.25,0,2,2,0,0
3185,2015,2,3,27,NI,14,1111.0,1115.857142857143,0,5,9,0,0
3186,2015,2,3,28,NI,10,1120.5,1071.8,0,4,6,0,0
3187,2015,2,4,1,NI,30,334.0,330.1666666666667,18,12,0,0,0
3188,2015,2,4,3,NI,7,792.0,620.2857142857143,2,5,0,0,0
3189,2015,2,4,5,NI,845,255.0,359.7396449704142,551,279,15,0,0
3190,2015,2,4,8,NI,198,822.0,766.6919191919192,35,137,26,0,0
3191,2015,2,4,10,NI,45,760.0,756.6888888888889,12,22,11,0,0
3192,2015,2,4,11,NI,39,493.0,596.5384615384615,11,25,3,0,0
3193,2015,2,4,12,NI,255,556.0,578.1725490196078,76,169,10,0,0
3194,2015,2,4,13,NI,16,300.5,577.5,9,3,4,0,0
3195,2015,2,4,14,NI,4,437.5,492.25,1,3,0,0,0
3196,2015,2,4,16,NI,53,800.0,756.5471698113207,8,33,12,0,0
3197,2015,2,4,18,NI,6,580.5,616.6666666666666,3,2,1,0,0
3198,2015,2,4,20,NI,50,726.0,715.52,10,33,7,0,0
3199,2015,2,4,23,NI,7,1194.0,1165.5714285714287,0,1,6,0,0
3200,2015,2,4,26,NI,39,745.0,645.974358974359,10,29,0,0,0
3201,2015,2,4,27,NI,53,895.0,892.0943396226415,6,30,17,0,0
3202,2015,2,4,28,NI,1,1005.0,1005.0,0,1,0,0,0
3203,2015,2,4,29,NI,531,387.0,508.5291902071563,251,223,57,0,0
3204,2015,2,4,31,NI,119,230.0,342.9075630252101,88,27,4,0,0
3205,2015,2,4,32,NI,3,564.0,566.6666666666666,0,3,0,0,0
3206,2015,2,4,33,NI,3,274.0,249.66666666666666,3,0,0,0,0
3207,2015,2,5,1,NI,3,207.0,149.66666666666666,3,0,0,0,0
3208,2015,2,5,4,NI,88,337.5,491.3068181818182,45,37,6,0,0
3209,2015,2,5,5,NI,1264,427.5,492.0268987341772,546,654,64,0,0
3210,2015,2,5,9,NI,59,728.0,715.1525423728814,14,33,12,0,0
3211,2015,2,5,10,NI,81,300.0,314.82716049382714,48,33,0,0,0
3212,2015,2,5,13,NI,7,575.0,554.5714285714286,1,6,0,0,0
3213,2015,2,5,14,NI,54,158.5,269.14814814814815,40,13,1,0,0
3214,2015,2,5,15,NI,12,160.5,171.0,11,1,0,0,0
3215,2015,2,5,19,NI,220,581.0,620.1772727272727,54,150,16,0,0
3216,2015,2,5,21,NI,72,382.0,507.44444444444446,36,34,2,0,0
3217,2015,2,5,22,NI,28,606.5,522.4285714285714,10,18,0,0,0
3218,2015,2,5,23,NI,1,1122.0,1122.0,0,0,1,0,0
3219,2015,2,5,25,NI,92,140.0,241.17391304347825,75,12,5,0,0
3220,2015,2,5,27,NI,12,945.0,957.25,0,9,3,0,0
3221,2015,2,5,31,NI,69,169.0,339.6521739130435,43,25,1,0,0
3222,2015,2,5,34,NI,31,296.0,394.2903225806452,21,9,1,0,0
3223,2015,2,5,36,NI,15,646.0,607.2,4,11,0,0,0
3224,2015,2,5,38,NI,7,276.0,384.7142857142857,6,0,1,0,0
3225,2015,2,5,39,NI,1,1002.0,1002.0,0,1,0,0,0
3226,2015,2,5,41,NI,45,316.0,487.35555555555555,27,11,7,0,0
3227,2015,2,5,42,NI,74,278.0,385.0,43,31,0,0,0
3228,2015,2,5,43,NI,23,440.0,653.3913043478261,7,11,5,0,0
3229,2015,2,7,1,NI,3,524.0,534.6666666666666,0,3,0,0,0
3230,2015,2,7,4,NI,559,342.0,456.3202146690519,300,216,43,0,0
3231,2015,2,7,8,NI,4,873.0,885.75,0,3,1,0,0
3232,2015,2,7,10,NI,29,672.0,570.448275862069,12,15,2,0,0
3233,2015,2,7,11,NI,10,332.5,422.7,6,4,0,0,0
3234,2015,2,7,12,NI,12,282.0,425.0833333333333,7,5,0,0,0
3235,2015,2,7,13,NI,1,833.0,833.0,0,1,0,0,0
3236,2015,2,7,17,NI,96,718.0,657.9791666666666,16,75,5,0,0
3237,2015,2,7,18,NI,18,849.5,863.3333333333334,0,14,4,0,0
3238,2015,2,7,19,NI,2,632.0,632.0,0,2,0,0,0
3239,2015,2,7,20,NI,18,624.5,597.0555555555555,2,15,1,0,0
3240,2015,2,7,22,NI,1,942.0,942.0,0,1,0,0,0
3241,2015,2,7,29,NI,32,406.5,490.75,13,19,0,0,0
3242,2015,2,7,31,NI,7,1135.0,1174.5714285714287,0,1,6,0,0
3243,2015,2,10,5,NI,194,733.5,767.9690721649484,8,152,34,0,0
3244,2015,2,10,8,NI,81,750.0,817.9629629629629,8,56,17,0,0
3245,2015,2,10,9,NI,5,428.0,573.0,2,3,0,0,0
3246,2015,2,10,10,NI,6,514.5,436.1666666666667,2,4,0,0,0
3247,2015,2,10,11,NI,45,805.0,799.1111111111111,5,29,11,0,0
3248,2015,2,10,12,NI,24,831.5,750.0833333333334,9,9,6,0,0
3249,2015,2,10,14,NI,15,350.0,391.3333333333333,8,7,0,0,0
3250,2015,2,10,18,NI,131,504.0,545.6335877862596,47,74,10,0,0
3251,2015,2,10,21,NI,15,440.0,490.46666666666664,2,13,0,0,0
3252,2015,2,10,26,NI,7,425.0,486.7142857142857,2,5,0,0,0
3253,2015,2,10,27,NI,8,470.5,521.375,4,4,0,0,0
3254,2015,2,10,28,NI,4,1705.0,1683.0,0,0,3,1,0
3255,2015,2,10,30,NI,1,696.0,696.0,0,1,0,0,0
3256,2015,2,11,1,NI,108,374.5,472.75,53,53,2,0,0
3257,2015,2,11,3,NI,7,606.0,495.2857142857143,3,4,0,0,0
3258,2015,2,11,4,NI,8,1151.0,1089.75,0,3,5,0,0
3259,2015,2,11,5,NI,1787,333.0,434.90318970341355,991,733,63,0,0
3260,2015,2,11,6,NI,1,1018.0,1018.0,0,1,0,0,0
3261,2015,2,11,7,NI,2,234.5,234.5,2,0,0,0,0
3262,2015,2,11,8,NI,150,646.5,677.7,18,122,10,0,0
3263,2015,2,11,10,NI,78,536.0,608.5512820512821,23,46,9,0,0
3264,2015,2,11,12,NI,131,238.0,360.82442748091603,91,37,3,0,0
3265,2015,2,11,13,NI,116,271.0,399.2844827586207,68,43,5,0,0
3266,2015,2,11,15,NI,39,1032.0,949.2051282051282,1,28,10,0,0
3267,2015,2,11,16,NI,204,596.5,507.5637254901961,76,124,4,0,0
3268,2015,2,11,17,NI,48,427.5,450.2083333333333,19,27,2,0,0
3269,2015,2,11,21,NI,208,611.5,637.7788461538462,60,131,17,0,0
3270,2015,2,11,22,NI,5,409.0,480.4,2,3,0,0,0
3271,2015,2,11,23,NI,1,636.0,636.0,0,1,0,0,0
3272,2015,2,11,24,NI,101,658.0,663.7227722772277,17,73,11,0,0
3273,2015,2,11,27,NI,14,1141.5,1142.7142857142858,0,6,8,0,0
3274,2015,2,11,29,NI,41,582.0,688.560975609756,14,18,9,0,0
3275,2015,2,11,30,NI,10,970.0,966.0,0,10,0,0,0
3276,2015,2,11,31,NI,18,840.0,683.6666666666666,5,11,2,0,0
3277,2015,2,15,1,NI,1,883.0,883.0,0,1,0,0,0
3278,2015,2,15,4,NI,1447,517.0,593.597788527989,548,750,149,0,0
3279,2015,2,15,6,NI,17,613.0,706.7058823529412,7,6,4,0,0
3280,2015,2,15,7,NI,2,997.5,997.5,0,2,0,0,0
3281,2015,2,15,11,NI,21,1026.0,940.952380952381,0,18,3,0,0
3282,2015,2,15,13,NI,61,322.0,423.1639344262295,36,22,3,0,0
3283,2015,2,15,14,NI,19,329.0,428.2105263157895,12,6,1,0,0
3284,2015,2,15,15,NI,169,1028.0,932.9171597633136,10,97,62,0,0
3285,2015,2,15,17,NI,9,814.0,830.2222222222222,0,9,0,0,0
3286,2015,2,15,18,NI,10,889.5,1008.7,0,8,2,0,0
3287,2015,2,15,19,NI,2,135.0,135.0,2,0,0,0,0
3288,2015,2,17,1,NI,6,41.5,78.66666666666667,6,0,0,0,0
3289,2015,2,17,4,NI,984,386.0,438.005081300813,438,536,10,0,0
3290,2015,2,17,5,NI,28,713.5,754.6428571428571,6,15,7,0,0
3291,2015,2,17,7,NI,39,536.0,594.6666666666666,9,27,3,0,0
3292,2015,2,17,11,NI,25,316.0,356.76,18,6,1,0,0
3293,2015,2,17,13,NI,10,959.0,880.4,0,10,0,0,0
3294,2015,2,17,18,NI,22,657.5,570.3636363636364,8,13,1,0,0
3295,2015,2,17,21,NI,121,471.0,553.4710743801653,48,63,10,0,0
3296,2015,2,17,24,NI,58,939.5,849.3275862068965,6,33,19,0,0
3297,2015,2,17,25,NI,30,1297.5,1241.8333333333333,0,5,25,0,0
3298,2015,2,17,27,NI,11,943.0,924.1818181818181,0,10,1,0,0
3299,2015,2,19,4,NI,102,454.5,533.0,24,72,5,1,0
3300,2015,2,19,5,NI,259,714.0,770.8764478764479,51,129,79,0,0
3301,2015,2,19,10,NI,42,440.0,572.9285714285714,19,16,7,0,0
3302,2015,2,19,12,NI,1,1081.0,1081.0,0,1,0,0,0
3303,2015,2,19,15,NI,5,627.0,692.4,1,3,1,0,0
3304,2015,2,19,16,NI,19,1028.0,978.8947368421053,1,12,6,0,0
3305,2015,2,19,19,NI,4,812.0,837.75,0,3,1,0,0
3306,2015,2,19,21,NI,39,481.0,497.84615384615387,16,21,2,0,0
3307,2015,2,19,22,NI,3,655.0,705.6666666666666,0,3,0,0,0
3308,2015,2,19,23,NI,1,944.0,944.0,0,1,0,0,0
3309,2015,2,19,25,NI,2,1047.0,1047.0,0,1,1,0,0
3310,2015,2,20,1,NI,33,750.0,781.8787878787879,5,23,4,1,0
3311,2015,2,20,4,NI,6,1344.0,1341.8333333333333,0,1,5,0,0
3312,2015,2,20,5,NI,1953,354.0,420.410650281618,992,896,65,0,0
3313,2015,2,20,8,NI,122,780.0,808.0327868852459,9,97,16,0,0
3314,2015,2,20,9,NI,67,598.0,604.0895522388059,23,38,6,0,0
3315,2015,2,20,10,NI,1,208.0,208.0,1,0,0,0,0
3316,2015,2,20,11,NI,289,603.0,612.8442906574395,60,204,25,0,0
3317,2015,2,20,12,NI,13,884.0,902.1538461538462,0,9,4,0,0
3318,2015,2,20,14,NI,1,581.0,581.0,0,1,0,0,0
3319,2015,2,20,15,NI,4,134.5,128.0,4,0,0,0,0
3320,2015,2,20,16,NI,1841,292.0,389.9717544812602,1096,679,66,0,0
3321,2015,2,20,17,NI,42,376.0,426.8809523809524,20,19,3,0,0
3322,2015,2,20,20,NI,75,460.0,543.6133333333333,33,37,5,0,0
3323,2015,2,20,26,NI,1,814.0,814.0,0,1,0,0,0
3324,2015,2,21,1,NI,7,412.0,432.42857142857144,3,4,0,0,0
3325,2015,2,21,2,NI,6,188.0,204.33333333333334,6,0,0,0,0
3326,2015,2,21,4,NI,302,739.0,724.3807947019867,53,207,42,0,0
3327,2015,2,21,5,NI,12,740.0,734.6666666666666,3,7,2,0,0
3328,2015,2,21,6,NI,8,799.0,751.0,1,6,1,0,0
3329,2015,2,21,7,NI,7,313.0,356.57142857142856,6,1,0,0,0
3330,2015,2,21,8,NI,58,629.0,698.8793103448276,19,25,14,0,0
3331,2015,2,21,9,NI,28,254.0,457.60714285714283,20,5,3,0,0
3332,2015,2,21,13,NI,54,514.5,635.425925925926,18,26,10,0,0
3333,2015,2,21,16,NI,12,973.5,1065.9166666666667,0,8,4,0,0
3334,2015,2,23,1,NI,1,1028.0,1028.0,0,1,0,0,0
3335,2015,2,23,4,NI,532,258.5,346.3984962406015,389,122,21,0,0
3336,2015,2,23,5,NI,262,526.0,558.5725190839695,60,191,11,0,0
3337,2015,2,23,8,NI,50,779.0,729.14,8,36,6,0,0
3338,2015,2,23,10,NI,168,494.5,528.2559523809524,71,84,13,0,0
3339,2015,2,23,11,NI,40,752.0,712.825,6,32,2,0,0
3340,2015,2,23,12,NI,316,343.5,413.7911392405063,169,134,13,0,0
3341,2015,2,23,15,NI,1,1442.0,1442.0,0,0,1,0,0
3342,2015,2,23,16,NI,97,743.0,714.9896907216495,26,51,20,0,0
3343,2015,2,23,17,NI,38,293.0,360.86842105263156,22,15,1,0,0
3344,2015,2,23,18,NI,62,323.0,393.01612903225805,41,18,3,0,0
3345,2015,2,23,19,NI,32,343.5,511.65625,18,12,2,0,0
3346,2015,2,23,22,NI,102,507.0,565.2156862745098,34,57,11,0,0
3347,2015,2,23,23,NI,6,617.0,821.8333333333334,0,4,2,0,0
3348,2015,2,23,25,NI,111,676.0,699.1801801801802,25,69,17,0,0
3349,2015,2,23,26,NI,6,1083.0,1015.8333333333334,0,3,3,0,0
3350,2015,2,23,27,NI,10,1016.0,1015.4,0,7,3,0,0
3351,2015,2,23,28,NI,18,1014.5,1028.9444444444443,0,11,7,0,0
3352,2015,3,1,3,NI,2,449.0,449.0,1,1,0,0,0
3353,2015,3,1,4,NI,486,489.5,474.320987654321,200,286,0,0,0
3354,2015,3,1,5,NI,5,214.0,343.6,3,2,0,0,0
3355,2015,3,1,6,NI,821,591.0,543.1242387332521,194,627,0,0,0
3356,2015,3,1,10,NI,24,502.5,637.5,9,10,4,1,0
3357,2015,3,1,35,NI,2,1695.0,1695.0,0,0,2,0,0
3358,2015,3,2,3,NI,23,436.0,561.0869565217391,10,10,3,0,0
3359,2015,3,2,5,NI,39,218.0,324.38461538461536,26,11,2,0,0
3360,2015,3,2,6,NI,19,638.0,641.578947368421,5,10,4,0,0
3361,2015,3,2,10,NI,109,554.0,607.5137614678899,48,42,19,0,0
3362,2015,3,2,11,NI,26,570.5,580.1153846153846,10,13,3,0,0
3363,2015,3,2,14,NI,313,189.0,302.1980830670926,241,58,14,0,0
3364,2015,3,3,3,NI,2,549.0,549.0,1,1,0,0,0
3365,2015,3,3,13,NI,3,970.0,1018.6666666666666,0,2,1,0,0
3366,2015,3,3,14,NI,1,1142.0,1142.0,0,0,1,0,0
3367,2015,3,3,15,NI,7,1214.0,1306.4285714285713,0,3,4,0,0
3368,2015,3,4,7,NI,45,235.0,468.0888888888889,28,10,7,0,0
3369,2015,3,4,9,NI,20,910.0,858.05,2,15,3,0,0
3370,2015,3,5,3,NI,308,258.0,344.8863636363636,206,88,14,0,0
3371,2015,3,5,4,NI,12,656.0,778.5,1,9,2,0,0
3372,2015,3,5,6,NI,14,214.5,335.0,10,4,0,0,0
3373,2015,3,5,7,NI,7,836.0,643.7142857142857,3,3,1,0,0
3374,2015,3,5,8,NI,51,897.0,676.9411764705883,18,25,8,0,0
3375,2015,3,5,9,NI,138,587.0,492.8550724637681,50,80,8,0,0
3376,2015,3,6,3,NI,242,304.0,390.0206611570248,141,97,4,0,0
3377,2015,3,6,4,NI,133,352.0,470.54887218045116,71,49,13,0,0
3378,2015,3,6,5,NI,76,195.5,355.2368421052632,56,10,10,0,0
3379,2015,3,6,6,NI,16,219.5,197.4375,16,0,0,0,0
3380,2015,3,6,7,NI,26,413.0,448.6923076923077,0,26,0,0,0
3381,2015,3,6,9,NI,3,887.0,717.3333333333334,1,1,1,0,0
3382,2015,3,7,3,NI,295,291.0,383.49152542372883,203,81,11,0,0
3383,2015,3,7,6,NI,85,396.0,470.11764705882354,41,37,7,0,0
3384,2015,3,7,8,NI,375,244.0,308.00266666666664,262,99,14,0,0
3385,2015,3,8,4,NI,14,30.5,157.42857142857142,11,3,0,0,0
3386,2015,3,8,8,NI,10,950.0,839.3,2,6,2,0,0
3387,2015,3,8,10,NI,11,231.0,288.90909090909093,10,1,0,0,0
3388,2015,3,8,14,NI,1,636.0,636.0,0,1,0,0,0
3389,2015,3,9,3,NI,245,489.0,553.9020408163266,100,112,33,0,0
3390,2015,3,9,4,NI,11,263.0,307.27272727272725,9,2,0,0,0
3391,2015,3,9,5,NI,20,441.5,452.65,7,13,0,0,0
3392,2015,3,9,6,NI,48,643.5,803.2708333333334,9,23,16,0,0
3393,2015,3,9,7,NI,4,376.0,308.25,2,2,0,0,0
3394,2015,3,9,9,NI,487,244.0,515.4620123203285,305,66,116,0,0
3395,2015,3,9,10,NI,378,571.5,591.7513227513227,108,239,31,0,0
3396,2015,3,9,14,NI,19,322.0,616.421052631579,10,3,6,0,0
3397,2015,3,10,3,NI,2,445.0,445.0,1,1,0,0,0
3398,2015,3,10,7,NI,53,308.0,497.6981132075472,29,11,13,0,0
3399,2015,3,10,13,NI,115,94.0,151.55652173913043,104,9,2,0,0
3400,2015,3,11,3,NI,396,648.0,558.7752525252525,166,214,16,0,0
3401,2015,3,11,5,NI,42,268.5,459.07142857142856,24,18,0,0,0
3402,2015,3,11,7,NI,1,1.0,1.0,1,0,0,0,0
3403,2015,3,11,9,NI,6,328.5,474.6666666666667,4,1,1,0,0
3404,2015,3,11,10,NI,59,268.0,312.40677966101697,39,19,1,0,0
3405,2015,3,11,11,NI,3,157.0,393.0,2,1,0,0,0
3406,2015,3,11,12,NI,139,361.0,363.9136690647482,72,66,1,0,0
3407,2015,3,11,15,NI,6,971.0,962.5,0,6,0,0,0
3408,2015,3,12,3,NI,11,856.0,740.0,2,9,0,0,0
3409,2015,3,12,4,NI,125,642.0,550.984,36,87,2,0,0
3410,2015,3,12,5,NI,93,204.0,265.7096774193548,80,12,1,0,0
3411,2015,3,12,6,NI,17,159.0,206.11764705882354,14,3,0,0,0
3412,2015,3,12,7,NI,273,194.0,297.56410256410254,201,65,7,0,0
3413,2015,3,12,9,NI,1,205.0,205.0,1,0,0,0,0
3414,2015,3,12,10,NI,117,145.0,276.6923076923077,92,17,8,0,0
3415,2015,3,12,12,NI,33,23.0,187.15151515151516,26,5,2,0,0
3416,2015,3,12,13,NI,580,226.0,345.36724137931037,434,113,33,0,0
3417,2015,3,12,15,NI,33,813.0,786.8787878787879,6,23,4,0,0
3418,2015,3,12,24,NI,113,254.0,394.3805309734513,72,29,11,1,0
3419,2015,3,13,4,NI,11,161.0,305.54545454545456,6,5,0,0,0
3420,2015,3,13,5,NI,33,294.0,360.1212121212121,20,13,0,0,0
3421,2015,3,13,6,NI,57,404.0,609.578947368421,22,20,15,0,0
3422,2015,3,14,5,NI,113,171.0,341.3185840707965,88,17,8,0,0
3423,2015,3,14,6,NI,64,294.5,440.921875,38,21,5,0,0
3424,2015,3,14,9,NI,86,219.5,314.80232558139534,58,25,3,0,0
3425,2015,3,14,10,NI,31,431.0,517.516129032258,14,15,2,0,0
3426,2015,3,14,12,NI,18,820.5,757.8333333333334,6,7,5,0,0
3427,2015,3,14,14,NI,234,132.5,234.3846153846154,192,38,2,2,0
3428,2015,3,14,17,NI,82,718.5,750.7317073170732,17,49,16,0,0
3429,2015,3,15,3,NI,755,49.0,310.79205298013244,499,195,61,0,0
3430,2015,3,15,4,NI,737,532.0,445.46268656716416,342,335,60,0,0
3431,2015,3,15,5,NI,84,188.5,304.07142857142856,66,15,3,0,0
3432,2015,3,15,6,NI,136,338.5,339.2352941176471,78,57,1,0,0
3433,2015,3,15,9,NI,1,1374.0,1374.0,0,0,1,0,0
3434,2015,3,15,11,NI,26,631.0,713.8076923076923,8,8,10,0,0
3435,2015,3,15,18,NI,5,381.0,353.6,2,3,0,0,0
3436,2015,3,15,21,NI,2,1197.0,1197.0,0,0,2,0,0
3437,2015,3,16,3,NI,976,179.0,364.81659836065575,629,252,95,0,0
3438,2015,3,16,6,NI,397,54.0,180.31738035264485,343,37,17,0,0
3439,2015,3,16,9,NI,1,730.0,730.0,0,1,0,0,0
3440,2015,3,16,10,NI,23,953.0,893.4782608695652,1,14,8,0,0
3441,2015,3,18,8,NI,31,305.0,409.64516129032256,21,7,3,0,0
3442,2015,3,18,9,NI,31,281.0,467.8709677419355,17,9,5,0,0
3443,2015,3,18,26,NI,67,573.0,621.1044776119403,22,35,9,1,0
3444,2015,3,19,3,NI,36,175.5,243.61111111111111,29,7,0,0,0
3445,2015,3,19,6,NI,55,260.0,397.5090909090909,30,25,0,0,0
3446,2015,3,19,7,NI,292,316.5,431.7328767123288,161,102,29,0,0
3447,2015,3,20,6,NI,1,1015.0,1015.0,0,1,0,0,0
3448,2015,3,20,8,NI,5875,350.0,448.0968510638298,2985,2480,410,0,0
3449,2015,3,21,8,NI,1,43.0,43.0,1,0,0,0,0
3450,2015,3,21,12,NI,22,167.0,347.5,13,9,0,0,0
3451,2015,3,22,4,NI,1,240.0,240.0,1,0,0,0,0
3452,2015,3,23,3,NI,595,763.0,729.2504201680672,141,356,95,3,0
3453,2015,3,23,7,NI,141,318.0,469.1914893617021,78,49,14,0,0
3454,2015,3,23,8,NI,2,262.0,262.0,1,1,0,0,0
3455,2015,3,23,9,NI,9,211.0,263.3333333333333,5,4,0,0,0
3456,2015,3,23,10,NI,191,291.0,389.73298429319374,117,69,5,0,0
3457,2015,3,23,11,NI,54,692.5,607.2962962962963,13,39,2,0,0
3458,2015,3,23,12,NI,285,276.0,409.75087719298244,164,102,19,0,0
3459,2015,3,23,15,NI,2,1030.5,1030.5,0,1,1,0,0
3460,2015,3,23,16,NI,227,168.0,369.215859030837,145,59,23,0,0
3461,2015,3,23,17,NI,4,311.0,326.25,2,2,0,0,0
3462,2015,3,23,19,NI,83,126.0,326.4698795180723,53,28,2,0,0
3463,2015,3,24,1,NI,49,300.0,467.6938775510204,27,14,8,0,0
3464,2015,3,24,3,NI,164,666.5,654.1524390243902,57,80,27,0,0
3465,2015,3,24,5,NI,35,702.0,615.2571428571429,10,24,1,0,0
3466,2015,3,24,16,NI,81,123.0,284.5061728395062,60,15,6,0,0
3467,2015,3,24,20,NI,1,335.0,335.0,1,0,0,0,0
3468,2015,3,25,5,NI,380,196.0,369.1078947368421,271,69,40,0,0
3469,2015,3,26,5,NI,47,679.0,649.3829787234042,16,22,9,0,0
3470,2015,3,26,14,NI,31,190.0,142.03225806451613,30,1,0,0,0
3471,2015,3,26,17,NI,119,204.0,307.15966386554624,91,18,10,0,0
3472,2015,3,26,18,NI,1140,317.5,497.82894736842104,605,349,182,4,0
3473,2015,3,26,20,NI,23,716.0,735.8695652173913,2,18,3,0,0
3474,2015,3,27,4,NI,81,757.0,708.8024691358024,23,40,18,0,0
3475,2015,3,27,5,NI,48,105.5,273.7083333333333,36,9,3,0,0
3476,2015,3,27,7,NI,27,467.0,551.0,10,15,2,0,0
3477,2015,3,28,3,NI,190,676.0,704.7,51,100,39,0,0
3478,2015,3,28,4,NI,49,233.0,373.81632653061223,33,11,5,0,0
3479,2015,3,28,5,NI,216,282.0,444.47685185185185,131,65,20,0,0
3480,2015,3,28,6,NI,46,232.0,225.02173913043478,41,5,0,0,0
3481,2015,3,28,8,NI,7,459.0,511.14285714285717,2,4,1,0,0
