,state_code,dist_code,court_no,transfers_in,transfers_out,avg_judge_count
2373,8.0,3.0,25.0,3.0,0.0,1.8296955772544514
2374,8.0,3.0,26.0,6.0,0.0,3.0373563218390807
2375,8.0,3.0,27.0,3.0,0.0,2.239804709936818
2376,8.0,3.0,28.0,4.0,0.0,1.945480631276901
2377,8.0,3.0,29.0,4.0,0.0,1.948305571510626
2378,8.0,3.0,30.0,2.0,0.0,1.6077844311377245
2379,8.0,3.0,31.0,8.0,0.0,3.7455206439885744
2380,8.0,3.0,32.0,13.0,0.0,7.098171318575553
2381,8.0,3.0,33.0,2.0,0.0,1.615508885298869
2382,8.0,3.0,34.0,2.0,0.0,1.615508885298869
2383,8.0,3.0,35.0,11.0,0.0,5.158575122091353
2384,8.0,3.0,36.0,4.0,0.0,3.2358235823582358
2385,8.0,3.0,37.0,4.0,0.0,3.4324932493249323
2386,8.0,3.0,38.0,4.0,0.0,3.2358235823582358
2387,8.0,3.0,39.0,7.0,0.0,4.15976597659766
2388,8.0,3.0,40.0,6.0,0.0,3.8244824482448245
2389,8.0,3.0,41.0,2.0,0.0,1.6138933764135703
2390,8.0,3.0,42.0,4.0,0.0,2.3816381638163815
2391,8.0,3.0,43.0,8.0,0.0,4.10065756196257
2392,8.0,3.0,44.0,6.0,0.0,3.0440060698027316
2393,8.0,3.0,45.0,4.0,0.0,2.1699544764795142
2394,8.0,3.0,46.0,11.0,0.0,6.136868686868687
2395,8.0,3.0,47.0,7.0,0.0,3.9313524590163933
2396,8.0,3.0,48.0,2.0,0.0,1.2543073742246726
2397,8.0,4.0,1.0,7.0,0.0,3.568924539512775
2398,8.0,4.0,2.0,13.0,0.0,6.842276422764227
2399,8.0,4.0,3.0,12.0,0.0,5.81191925664851
2400,8.0,4.0,4.0,6.0,0.0,2.904499274310595
2401,8.0,4.0,5.0,7.0,0.0,4.119686069326357
2402,8.0,4.0,6.0,5.0,0.0,2.2992957746478875
2403,8.0,4.0,8.0,29.0,0.0,9.93802981584332
2404,8.0,4.0,9.0,15.0,0.0,6.346807917479788
2405,8.0,4.0,10.0,12.0,0.0,5.513323572474378
2406,8.0,4.0,11.0,13.0,0.0,5.453905249679898
2407,8.0,4.0,12.0,8.0,0.0,4.482062780269058
2408,8.0,4.0,13.0,13.0,0.0,7.355859709153123
2409,8.0,4.0,14.0,5.0,0.0,3.8950988822012036
2410,8.0,4.0,15.0,5.0,0.0,1.9696191698759093
2411,8.0,4.0,16.0,11.0,0.0,5.048039561992229
2412,8.0,4.0,17.0,5.0,0.0,2.534341252699784
2413,8.0,4.0,18.0,7.0,0.0,3.40352
2414,8.0,4.0,19.0,10.0,0.0,5.349472151437932
2415,8.0,4.0,20.0,7.0,0.0,3.001435956346927
2416,8.0,4.0,21.0,1.0,0.0,1.0
2417,8.0,4.0,29.0,3.0,0.0,1.909049567985448
2418,8.0,4.0,36.0,5.0,0.0,3.0311934900542497
2419,8.0,4.0,37.0,4.0,0.0,1.7873096446700507
2420,8.0,4.0,39.0,3.0,0.0,1.4933943089430894
2421,8.0,4.0,41.0,5.0,0.0,2.5291313559322033
2422,8.0,4.0,42.0,1.0,0.0,1.0
2423,8.0,4.0,43.0,1.0,0.0,1.0
2424,8.0,4.0,44.0,6.0,0.0,3.6856060606060606
2425,8.0,4.0,45.0,3.0,0.0,1.686435331230284
2426,8.0,4.0,48.0,2.0,0.0,1.387396694214876
2427,8.0,5.0,1.0,2.0,0.0,1.3815925542916236
2428,8.0,5.0,2.0,1.0,0.0,1.0
2429,8.0,6.0,1.0,6.0,0.0,3.2407211028632026
2430,8.0,6.0,2.0,7.0,0.0,3.8625606796116503
2431,8.0,6.0,3.0,9.0,0.0,4.220718069452619
2432,8.0,6.0,4.0,5.0,0.0,2.5237595169335783
2433,8.0,6.0,5.0,7.0,0.0,3.218678066425518
2434,8.0,6.0,6.0,7.0,0.0,4.1169179229480735
2435,8.0,6.0,7.0,6.0,0.0,3.393177737881508
2436,8.0,6.0,8.0,5.0,0.0,3.118910256410256
2437,8.0,6.0,10.0,4.0,0.0,3.0780966218670542
2438,8.0,6.0,36.0,6.0,0.0,3.7216
2439,8.0,6.0,37.0,9.0,0.0,4.127262280953749
2440,8.0,6.0,40.0,3.0,0.0,2.2290502793296088
2441,8.0,6.0,41.0,4.0,0.0,2.617507546356188
2442,8.0,6.0,42.0,2.0,0.0,1.373759171342253
2443,8.0,6.0,47.0,1.0,0.0,1.0
2444,8.0,6.0,62.0,6.0,0.0,3.443981240229286
2445,8.0,6.0,64.0,4.0,0.0,1.9387113672079623
2446,8.0,7.0,1.0,5.0,0.0,2.786088027085257
2447,8.0,7.0,2.0,6.0,0.0,3.1259795057263413
2448,8.0,7.0,7.0,3.0,0.0,2.0728699551569507
2449,8.0,7.0,9.0,4.0,0.0,2.4557007988380537
2450,8.0,7.0,10.0,4.0,0.0,1.977328132618235
2451,8.0,7.0,11.0,4.0,0.0,2.4451464675473864
2452,8.0,7.0,13.0,7.0,0.0,3.9396898334290635
2453,8.0,7.0,15.0,8.0,0.0,4.342717609882218
2454,8.0,7.0,16.0,6.0,0.0,3.865107913669065
2455,8.0,7.0,18.0,1.0,0.0,1.0
2456,8.0,7.0,19.0,4.0,0.0,2.5198529411764707
2457,8.0,7.0,20.0,3.0,0.0,2.2167352537722906
2458,8.0,7.0,21.0,1.0,0.0,1.0
2459,8.0,7.0,22.0,1.0,0.0,1.0
2460,8.0,7.0,24.0,3.0,0.0,1.807161125319693
2461,8.0,7.0,25.0,3.0,0.0,1.855429292929293
2462,8.0,7.0,26.0,3.0,0.0,1.8491161616161615
2463,8.0,7.0,27.0,1.0,0.0,1.0
2464,8.0,7.0,28.0,1.0,0.0,1.0
2465,8.0,7.0,30.0,1.0,0.0,1.0
2466,8.0,7.0,31.0,1.0,0.0,1.0
2467,8.0,7.0,32.0,1.0,0.0,1.0
2468,8.0,9.0,1.0,7.0,0.0,3.266356498982262
2469,8.0,9.0,2.0,3.0,0.0,1.4757665677546983
2470,8.0,9.0,3.0,11.0,0.0,4.4975328947368425
2471,8.0,9.0,4.0,10.0,0.0,5.65923703386198
2472,8.0,9.0,7.0,7.0,0.0,3.647562018819504
2473,8.0,9.0,11.0,4.0,0.0,1.981391354136845
2474,8.0,9.0,13.0,4.0,0.0,2.7084942084942085
2475,8.0,9.0,15.0,3.0,0.0,2.1629048086359175
2476,8.0,9.0,16.0,9.0,0.0,4.988501742160278
2477,8.0,9.0,27.0,9.0,0.0,4.324981844589688
2478,8.0,9.0,28.0,14.0,0.0,8.048
2479,8.0,9.0,30.0,1.0,0.0,1.0
2480,8.0,9.0,56.0,4.0,0.0,2.4938393297190733
2481,8.0,9.0,63.0,6.0,0.0,3.1707933299646287
2482,8.0,9.0,71.0,3.0,0.0,1.8419195483415667
2483,8.0,9.0,72.0,6.0,0.0,4.013352073085032
2484,8.0,9.0,73.0,1.0,0.0,1.0
2485,8.0,10.0,1.0,4.0,0.0,2.8026162790697673
2486,8.0,10.0,2.0,6.0,0.0,3.506489395378284
2487,8.0,10.0,3.0,10.0,0.0,5.4106743368488335
2488,8.0,10.0,4.0,3.0,0.0,1.93408
2489,8.0,10.0,5.0,4.0,0.0,2.1717933836331977
2490,8.0,10.0,6.0,4.0,0.0,2.324342105263158
2491,8.0,10.0,7.0,5.0,0.0,2.5587952579301505
2492,8.0,10.0,8.0,4.0,0.0,2.619078947368421
2493,8.0,10.0,9.0,3.0,0.0,1.927
2494,8.0,10.0,10.0,4.0,0.0,1.7197591680350302
2495,8.0,10.0,11.0,5.0,0.0,2.5739184562713975
2496,8.0,10.0,12.0,20.0,0.0,6.510786015373172
2497,8.0,10.0,13.0,7.0,0.0,3.6801724137931036
2498,8.0,10.0,14.0,6.0,0.0,3.18944
2499,8.0,10.0,15.0,8.0,0.0,4.393143223325857
2500,8.0,10.0,16.0,9.0,0.0,3.872675250357654
2501,8.0,10.0,17.0,7.0,0.0,3.5513992004568817
2502,8.0,10.0,18.0,6.0,0.0,3.8873531444367657
2503,8.0,10.0,19.0,2.0,0.0,1.7187343043696635
2504,8.0,10.0,20.0,2.0,0.0,1.440952863659402
2505,8.0,10.0,21.0,1.0,0.0,1.0
2506,8.0,10.0,22.0,1.0,0.0,1.0
2507,8.0,10.0,23.0,1.0,0.0,1.0
2508,8.0,10.0,24.0,4.0,0.0,2.2695402298850573
2509,8.0,10.0,25.0,6.0,0.0,2.915565766800689
2510,8.0,10.0,26.0,2.0,0.0,1.4328358208955223
2511,8.0,10.0,27.0,2.0,0.0,1.4382538770821367
2512,8.0,10.0,29.0,3.0,0.0,2.098705035971223
2513,8.0,10.0,36.0,4.0,0.0,3.010245151847786
2514,8.0,10.0,38.0,5.0,0.0,2.2980948823309677
2515,8.0,10.0,39.0,6.0,0.0,2.801431683784625
2516,8.0,10.0,41.0,3.0,0.0,1.6826923076923077
2517,8.0,10.0,42.0,3.0,0.0,1.6835443037974684
2518,8.0,10.0,43.0,2.0,0.0,1.3011133603238867
2519,8.0,10.0,44.0,1.0,0.0,1.0
2520,8.0,10.0,45.0,2.0,0.0,1.1940906775343862
2521,8.0,10.0,51.0,1.0,0.0,1.0
2522,8.0,10.0,52.0,1.0,0.0,1.0
2523,8.0,11.0,1.0,6.0,0.0,3.1604770017035775
2524,8.0,11.0,2.0,5.0,0.0,2.5300884955752214
2525,8.0,11.0,3.0,6.0,0.0,2.845042678923178
2526,8.0,11.0,4.0,4.0,0.0,2.335049335049335
2527,8.0,11.0,6.0,3.0,0.0,2.2376002376002377
2528,8.0,11.0,7.0,2.0,0.0,1.3413043478260869
2529,8.0,11.0,9.0,4.0,0.0,2.2764857881136953
2530,8.0,11.0,10.0,7.0,0.0,3.4541541110632803
2531,8.0,11.0,13.0,5.0,0.0,2.53056
2532,8.0,11.0,17.0,6.0,0.0,4.248270840917364
2533,8.0,11.0,20.0,4.0,0.0,2.409821941412981
2534,8.0,11.0,26.0,6.0,0.0,2.845042678923178
2535,8.0,11.0,28.0,6.0,0.0,3.0460947503201026
2536,8.0,11.0,29.0,6.0,0.0,3.084507042253521
2537,8.0,11.0,30.0,6.0,0.0,3.0460947503201026
2538,8.0,11.0,32.0,5.0,0.0,2.7673750717978174
2539,8.0,11.0,35.0,7.0,0.0,3.2298335467349553
2540,8.0,11.0,36.0,5.0,0.0,2.6900559621179507
2541,8.0,11.0,38.0,1.0,0.0,1.0
2542,8.0,11.0,43.0,2.0,0.0,1.6757946210268948
2543,8.0,11.0,45.0,3.0,0.0,1.616550852811118
2544,8.0,11.0,46.0,1.0,0.0,1.0
2545,8.0,12.0,1.0,7.0,0.0,4.773355263157895
2546,8.0,12.0,2.0,10.0,0.0,3.8908554572271385
2547,8.0,12.0,3.0,9.0,0.0,3.5909456201446557
2548,8.0,12.0,4.0,7.0,0.0,2.5359903381642512
2549,8.0,12.0,5.0,3.0,0.0,1.7847490347490347
2550,8.0,12.0,6.0,2.0,0.0,1.3410628019323672
2551,8.0,12.0,7.0,3.0,0.0,2.0946648426812584
2552,8.0,12.0,19.0,7.0,0.0,4.217169879956348
2553,8.0,12.0,21.0,8.0,0.0,3.9574956921309594
2554,8.0,12.0,22.0,2.0,0.0,1.9935842600513258
2555,8.0,12.0,23.0,4.0,0.0,3.026471930625285
2556,8.0,12.0,24.0,1.0,0.0,1.0
2557,8.0,12.0,25.0,1.0,0.0,1.0
2558,8.0,12.0,26.0,5.0,0.0,4.60328317373461
2559,8.0,12.0,27.0,6.0,0.0,5.096862210095498
2560,8.0,12.0,28.0,2.0,0.0,1.6119402985074627
2561,8.0,13.0,1.0,10.0,0.0,5.1574040874865545
2562,8.0,13.0,2.0,12.0,0.0,6.073233773693279
2563,8.0,13.0,3.0,9.0,0.0,3.7521708519126964
2564,8.0,13.0,4.0,12.0,0.0,6.1019736842105265
2565,8.0,13.0,5.0,7.0,0.0,4.041787790697675
2566,8.0,13.0,6.0,7.0,0.0,4.635901162790698
2567,8.0,13.0,7.0,1.0,0.0,1.0
2568,8.0,13.0,8.0,1.0,0.0,1.0
2569,8.0,13.0,9.0,1.0,0.0,1.0
2570,8.0,13.0,19.0,7.0,0.0,4.216360856269113
2571,8.0,13.0,21.0,3.0,0.0,1.9589216944801027
2572,8.0,13.0,22.0,7.0,0.0,3.2203679931536158
2573,8.0,13.0,23.0,3.0,0.0,2.0914920906370242
2574,8.0,13.0,24.0,5.0,0.0,2.2258340461933277
2575,8.0,13.0,25.0,7.0,0.0,3.1923899102180417
2576,8.0,13.0,26.0,1.0,0.0,1.0
2577,8.0,13.0,27.0,1.0,0.0,1.0
2578,8.0,13.0,28.0,1.0,0.0,1.0
2579,8.0,13.0,29.0,1.0,0.0,1.0
2580,8.0,13.0,31.0,1.0,0.0,1.0
2581,8.0,13.0,32.0,1.0,0.0,1.0
2582,8.0,13.0,33.0,1.0,0.0,1.0
2583,8.0,13.0,35.0,1.0,0.0,1.0
2584,8.0,13.0,36.0,1.0,0.0,1.0
2585,8.0,13.0,37.0,1.0,0.0,1.0
2586,8.0,13.0,38.0,1.0,0.0,1.0
2587,8.0,14.0,1.0,8.0,0.0,4.02205233754778
2588,8.0,14.0,2.0,7.0,0.0,4.054162122864413
2589,8.0,14.0,3.0,6.0,0.0,2.947245017584994
2590,8.0,14.0,4.0,1.0,0.0,1.0
2591,8.0,14.0,6.0,4.0,0.0,2.5086593970493904
2592,8.0,14.0,7.0,5.0,0.0,3.2415278575531303
2593,8.0,14.0,10.0,1.0,0.0,1.0
2594,8.0,14.0,11.0,3.0,0.0,2.0893085787451984
2595,8.0,14.0,15.0,1.0,0.0,1.0
2596,8.0,14.0,17.0,1.0,0.0,1.0
2597,8.0,14.0,20.0,4.0,0.0,2.144743792921289
2598,8.0,14.0,21.0,3.0,0.0,2.22816091954023
2599,8.0,14.0,22.0,4.0,0.0,2.3982758620689655
2600,8.0,14.0,23.0,1.0,0.0,1.0
2601,8.0,14.0,24.0,6.0,0.0,3.144964720974984
2602,8.0,14.0,25.0,5.0,0.0,2.543845747490755
2603,8.0,14.0,26.0,5.0,0.0,2.856287425149701
2604,8.0,14.0,27.0,6.0,0.0,3.221462163317657
2605,8.0,14.0,28.0,4.0,0.0,2.4365832614322693
2606,8.0,14.0,29.0,1.0,0.0,1.0
2607,8.0,14.0,30.0,2.0,0.0,1.3762376237623761
2608,8.0,14.0,31.0,1.0,0.0,1.0
2609,8.0,15.0,1.0,5.0,0.0,2.6682262866865165
2610,8.0,15.0,2.0,6.0,0.0,3.628116938950989
2611,8.0,15.0,3.0,4.0,0.0,2.2830188679245285
2612,8.0,15.0,5.0,5.0,0.0,2.5518262586377096
2613,8.0,15.0,8.0,3.0,0.0,2.5160142348754446
2614,8.0,15.0,12.0,1.0,0.0,1.0
2615,8.0,15.0,13.0,1.0,0.0,1.0
2616,8.0,15.0,14.0,1.0,0.0,1.0
2617,8.0,15.0,15.0,3.0,0.0,1.2565227993172396
2618,8.0,15.0,16.0,3.0,0.0,1.772234273318872
2619,8.0,15.0,17.0,1.0,0.0,1.0
2620,8.0,15.0,21.0,2.0,0.0,1.5385126162018592
2621,8.0,15.0,25.0,2.0,0.0,1.614168247944339
2622,8.0,15.0,29.0,2.0,0.0,1.3772336201191264
2623,8.0,15.0,30.0,1.0,0.0,1.0
2624,8.0,15.0,31.0,2.0,0.0,1.3889980353634577
2625,8.0,15.0,33.0,1.0,0.0,1.0
2626,8.0,15.0,34.0,1.0,0.0,1.0
2627,8.0,15.0,35.0,1.0,0.0,1.0
2628,8.0,15.0,36.0,1.0,0.0,1.0
2629,8.0,16.0,1.0,6.0,0.0,3.7794994040524434
2630,8.0,16.0,2.0,9.0,0.0,4.518922018348624
2631,8.0,16.0,3.0,10.0,0.0,4.651453488372093
2632,8.0,16.0,4.0,4.0,0.0,2.37985401459854
2633,8.0,16.0,7.0,3.0,0.0,1.563627254509018
2634,8.0,16.0,10.0,7.0,0.0,4.264823572208075
2635,8.0,16.0,11.0,13.0,0.0,5.48261993679977
2636,8.0,16.0,14.0,7.0,0.0,4.3268949370793095
2637,8.0,16.0,22.0,6.0,0.0,4.232925952552121
2638,8.0,16.0,23.0,4.0,0.0,2.6391397849462366
2639,8.0,16.0,24.0,4.0,0.0,2.706461275139067
2640,8.0,16.0,26.0,7.0,0.0,4.564038171772978
2641,8.0,16.0,27.0,9.0,0.0,5.018583626318433
2642,8.0,16.0,28.0,5.0,0.0,2.947262682069312
2643,8.0,16.0,29.0,7.0,0.0,3.819856244384546
2644,8.0,16.0,30.0,18.0,0.0,7.877848337691446
2645,8.0,16.0,31.0,4.0,0.0,2.602653190145294
2646,8.0,16.0,32.0,5.0,0.0,3.4968434343434343
2647,8.0,16.0,33.0,3.0,0.0,2.817527795945062
2648,8.0,16.0,34.0,3.0,0.0,2.3819875776397517
2649,8.0,16.0,35.0,2.0,0.0,1.7108294930875576
2650,8.0,16.0,36.0,2.0,0.0,1.861731843575419
2651,8.0,16.0,37.0,2.0,0.0,1.861731843575419
2652,8.0,16.0,38.0,1.0,0.0,1.0
2653,8.0,16.0,39.0,2.0,0.0,1.8754152823920265
2654,8.0,16.0,40.0,1.0,0.0,1.0
2655,8.0,17.0,1.0,7.0,0.0,4.720240197809961
2656,8.0,17.0,2.0,7.0,0.0,3.8770752384316496
2657,8.0,17.0,3.0,12.0,0.0,5.86029706945002
2658,8.0,17.0,5.0,4.0,0.0,1.7620656370656371
2659,8.0,17.0,6.0,2.0,0.0,1.1547014744984287
2660,8.0,17.0,8.0,8.0,0.0,3.6247126436781607
2661,8.0,17.0,9.0,10.0,0.0,4.455251875669882
2662,8.0,17.0,10.0,6.0,0.0,3.4481737413622904
2663,8.0,17.0,16.0,4.0,0.0,1.9873377651155428
2664,8.0,17.0,17.0,10.0,0.0,6.426026899309342
2665,8.0,17.0,18.0,9.0,0.0,5.894018466479325
2666,8.0,17.0,19.0,5.0,0.0,3.279418057338468
2667,8.0,17.0,20.0,6.0,0.0,3.7278562259306804
2668,8.0,17.0,21.0,1.0,0.0,1.0
2669,8.0,17.0,22.0,3.0,0.0,1.824042981867025
2670,8.0,17.0,23.0,1.0,0.0,1.0
2671,8.0,17.0,24.0,4.0,0.0,2.7340501792114695
2672,8.0,17.0,25.0,4.0,0.0,2.8353566009104703
2673,8.0,17.0,26.0,1.0,0.0,1.0
2674,8.0,17.0,27.0,3.0,0.0,2.4061251664447405
2675,8.0,17.0,28.0,2.0,0.0,1.180466038671294
2676,8.0,17.0,29.0,4.0,0.0,1.744866754041066
2677,8.0,17.0,30.0,2.0,0.0,1.2301656495204882
2678,8.0,17.0,31.0,1.0,0.0,1.0
2679,8.0,17.0,32.0,6.0,0.0,3.6119270137961728
2680,8.0,17.0,33.0,4.0,0.0,1.8395313295975548
2681,8.0,17.0,34.0,5.0,0.0,2.641326530612245
2682,8.0,17.0,35.0,9.0,0.0,5.339724385859796
2683,8.0,17.0,36.0,2.0,0.0,1.3771320277953254
2684,8.0,17.0,37.0,4.0,0.0,2.4529374605180037
2685,8.0,17.0,38.0,2.0,0.0,1.6159191408717626
2686,8.0,17.0,39.0,1.0,0.0,1.0
2687,8.0,17.0,40.0,1.0,0.0,1.0
2688,8.0,17.0,41.0,4.0,0.0,2.1184115523465703
2689,8.0,17.0,42.0,3.0,0.0,1.8664259927797835
2690,8.0,18.0,7.0,5.0,0.0,2.776278001148765
2691,8.0,18.0,8.0,5.0,0.0,2.504165469692617
2692,8.0,18.0,9.0,6.0,0.0,2.705617198335645
2693,8.0,18.0,10.0,10.0,0.0,5.203482417207238
2694,8.0,18.0,11.0,7.0,0.0,3.3134225883968416
2695,8.0,18.0,13.0,2.0,0.0,1.1358156028368793
2696,8.0,18.0,14.0,9.0,0.0,4.148318482322506
2697,8.0,18.0,15.0,6.0,0.0,3.263354394026422
2698,8.0,18.0,16.0,4.0,0.0,2.640469738030714
2699,8.0,18.0,17.0,1.0,0.0,1.0
2700,8.0,18.0,18.0,1.0,0.0,1.0
2701,8.0,18.0,19.0,1.0,0.0,1.0
2702,8.0,18.0,20.0,3.0,0.0,1.8440656565656566
2703,8.0,19.0,1.0,7.0,0.0,3.952048823016565
2704,8.0,19.0,2.0,13.0,0.0,7.0
2705,8.0,19.0,3.0,8.0,0.0,4.782569631626235
2706,8.0,19.0,4.0,8.0,0.0,4.729892473118279
2707,8.0,19.0,5.0,2.0,0.0,1.8028383172833249
2708,8.0,19.0,8.0,5.0,0.0,2.9522458628841606
2709,8.0,19.0,9.0,5.0,0.0,2.876460017969452
2710,8.0,19.0,10.0,3.0,0.0,2.4025513819985824
2711,8.0,19.0,11.0,3.0,0.0,2.3929577464788734
2712,8.0,19.0,12.0,2.0,0.0,1.5047879616963065
2713,8.0,20.0,1.0,4.0,0.0,2.1249401627573
2714,8.0,20.0,2.0,2.0,0.0,1.7838899803536346
2715,8.0,20.0,11.0,4.0,0.0,3.29379760609358
2716,8.0,20.0,15.0,4.0,0.0,2.852626892252894
2717,8.0,20.0,16.0,4.0,0.0,2.852626892252894
2718,8.0,20.0,17.0,4.0,0.0,2.2709648331830476
2719,8.0,20.0,18.0,10.0,0.0,5.720018034265104
2720,8.0,20.0,19.0,1.0,0.0,1.0
2721,8.0,20.0,20.0,1.0,0.0,1.0
2722,8.0,20.0,24.0,1.0,0.0,1.0
2723,8.0,20.0,28.0,1.0,0.0,1.0
2724,8.0,21.0,1.0,4.0,0.0,2.3028627195836044
2725,8.0,21.0,2.0,7.0,0.0,3.121900826446281
2726,8.0,21.0,3.0,5.0,0.0,3.4614545454545453
2727,8.0,21.0,6.0,1.0,0.0,1.0
2728,8.0,21.0,7.0,12.0,0.0,6.202181818181818
2729,8.0,21.0,8.0,9.0,0.0,4.48992
2730,8.0,21.0,11.0,8.0,0.0,4.872385678837292
2731,8.0,21.0,12.0,4.0,0.0,2.4151920586965905
2732,8.0,21.0,14.0,5.0,0.0,2.369090909090909
2733,8.0,21.0,16.0,1.0,0.0,1.0
2734,8.0,21.0,20.0,2.0,0.0,1.6782178217821782
2735,8.0,21.0,21.0,2.0,0.0,1.364986498649865
2736,8.0,21.0,22.0,2.0,0.0,1.2673267326732673
2737,8.0,21.0,25.0,2.0,0.0,1.659456740442656
2738,8.0,21.0,26.0,7.0,0.0,3.591046277665996
2739,8.0,21.0,27.0,7.0,0.0,3.2986356745831227
2740,8.0,21.0,29.0,2.0,0.0,1.389652914210871
2741,8.0,21.0,30.0,1.0,0.0,1.0
2742,8.0,21.0,31.0,1.0,0.0,1.0
2743,8.0,21.0,32.0,1.0,0.0,1.0
2744,8.0,21.0,33.0,1.0,0.0,1.0
2745,8.0,21.0,34.0,1.0,0.0,1.0
2746,8.0,22.0,1.0,7.0,0.0,3.7267441860465116
2747,8.0,22.0,6.0,5.0,0.0,2.9299226139294925
2748,8.0,22.0,7.0,9.0,0.0,5.416405199462124
2749,8.0,22.0,8.0,6.0,0.0,3.3016584491259526
2750,8.0,22.0,9.0,7.0,0.0,3.196294662549625
2751,8.0,22.0,10.0,5.0,0.0,2.3636773321315907
2752,8.0,22.0,11.0,4.0,0.0,2.3732323232323234
2753,8.0,22.0,12.0,1.0,0.0,1.0
2754,8.0,22.0,13.0,2.0,0.0,1.3702914001421465
2755,8.0,22.0,14.0,3.0,0.0,2.2131147540983607
2756,8.0,22.0,15.0,1.0,0.0,1.0
2757,8.0,22.0,17.0,1.0,0.0,1.0
2758,8.0,23.0,1.0,7.0,0.0,3.737987012987013
2759,8.0,23.0,2.0,6.0,0.0,3.164021164021164
2760,8.0,23.0,3.0,14.0,0.0,5.299153976311337
2761,8.0,23.0,4.0,10.0,0.0,3.77125041023958
2762,8.0,23.0,6.0,6.0,0.0,3.562171052631579
2763,8.0,23.0,10.0,3.0,0.0,2.1562948092916545
2764,8.0,23.0,11.0,2.0,0.0,1.4056224899598393
2765,8.0,23.0,15.0,11.0,0.0,4.945621862799777
2766,8.0,23.0,16.0,11.0,0.0,5.1567811307665625
2767,8.0,23.0,17.0,5.0,0.0,3.0595500661667403
2768,8.0,23.0,18.0,7.0,0.0,3.1796739507457508
2769,8.0,23.0,19.0,3.0,0.0,2.044356826022671
2770,8.0,23.0,20.0,7.0,0.0,3.291919191919192
2771,8.0,23.0,21.0,6.0,0.0,2.251010101010101
2772,8.0,23.0,25.0,7.0,0.0,3.827972429638139
2773,8.0,23.0,30.0,5.0,0.0,2.3994830557151063
2774,8.0,23.0,31.0,4.0,0.0,2.0927906174542947
2775,8.0,23.0,32.0,6.0,0.0,2.7576105686387136
2776,8.0,23.0,33.0,4.0,0.0,2.2849770642201834
2777,8.0,23.0,34.0,3.0,0.0,2.111143021252154
2778,8.0,23.0,37.0,4.0,0.0,2.705220522052205
2779,8.0,23.0,43.0,6.0,0.0,3.3874425727411945
2780,8.0,23.0,45.0,4.0,0.0,2.389484430832057
2781,8.0,23.0,47.0,2.0,0.0,1.4946401225114854
2782,8.0,23.0,48.0,3.0,0.0,1.551301684532925
2783,8.0,23.0,49.0,2.0,0.0,1.3078101071975499
2784,8.0,23.0,50.0,3.0,0.0,1.6549259826442062
2785,8.0,23.0,53.0,1.0,0.0,1.0
2786,8.0,23.0,58.0,5.0,0.0,2.977704918032787
2787,8.0,23.0,60.0,3.0,0.0,2.2950819672131146
2788,8.0,23.0,62.0,2.0,0.0,1.6096
2789,8.0,23.0,63.0,2.0,0.0,1.6144
2790,8.0,23.0,64.0,2.0,0.0,1.6096
2791,8.0,23.0,65.0,2.0,0.0,1.6096
2792,8.0,23.0,66.0,2.0,0.0,1.6144
2793,8.0,23.0,67.0,2.0,0.0,1.6096
2794,8.0,24.0,3.0,8.0,0.0,5.008549819138441
2795,8.0,24.0,6.0,16.0,0.0,6.975869003160011
2796,8.0,24.0,9.0,8.0,0.0,4.253018976423232
2797,8.0,24.0,16.0,8.0,0.0,4.123873218959
2798,8.0,24.0,17.0,11.0,0.0,5.5155818540433925
2799,8.0,24.0,18.0,9.0,0.0,4.591715976331361
2800,8.0,24.0,20.0,12.0,0.0,4.929330652111462
2801,8.0,24.0,21.0,5.0,0.0,2.786842861246768
2802,8.0,24.0,22.0,7.0,0.0,3.758458244111349
2803,8.0,24.0,23.0,8.0,0.0,4.2624839948783615
2804,8.0,24.0,25.0,9.0,0.0,4.700173310225304
2805,8.0,24.0,26.0,2.0,0.0,1.3695035460992908
2806,8.0,24.0,27.0,1.0,0.0,1.0
2807,8.0,24.0,28.0,1.0,0.0,1.0
2808,8.0,24.0,29.0,1.0,0.0,1.0
2809,8.0,24.0,32.0,3.0,0.0,2.5976602238046795
2810,8.0,24.0,33.0,3.0,0.0,1.9589646464646464
2811,8.0,24.0,35.0,4.0,0.0,1.9533123028391166
2812,8.0,25.0,1.0,6.0,0.0,3.242087254063302
2813,8.0,25.0,2.0,6.0,0.0,3.1898442008078476
2814,8.0,25.0,14.0,5.0,0.0,2.657637655417407
2815,8.0,25.0,15.0,4.0,0.0,1.9173086800205443
2816,8.0,25.0,16.0,10.0,0.0,4.081063340991139
2817,8.0,25.0,17.0,9.0,0.0,4.742799393633148
2818,8.0,25.0,18.0,3.0,0.0,2.3307240704500978
2819,8.0,25.0,19.0,4.0,0.0,2.890417457305503
2820,8.0,25.0,21.0,5.0,0.0,2.665193370165746
2821,8.0,25.0,22.0,6.0,0.0,3.482187656798796
2822,8.0,25.0,23.0,15.0,0.0,7.255681818181818
2823,8.0,25.0,24.0,2.0,0.0,1.3871201157742403
2824,8.0,25.0,25.0,2.0,0.0,1.2670043415340086
2825,8.0,26.0,1.0,6.0,0.0,3.228841264075554
2826,8.0,26.0,2.0,7.0,0.0,4.035700864336715
2827,8.0,26.0,3.0,8.0,0.0,4.137140778464897
2828,8.0,26.0,4.0,7.0,0.0,4.3254412397761515
2829,8.0,26.0,7.0,8.0,0.0,3.23872
