state_code,dist_code,court_no,total_judge_days,avg_judge_count,mean_tenure_days,median_tenure_days,num_judges,num_valid_entries,state_name,district_name,court_name
1.0,23.0,6.0,3284.0,0.9993913572732804,956.8,754.0,5.0,5.0,Maharashtra,Mumbai CMM Courts,"ADDL. CHIEF METROPOLITAN MAGISTRATE, ANDHERI"
1.0,23.0,9.0,6500.0,1.978088861838101,398.15,304.0,20.0,20.0,Maharashtra,Mumbai CMM Courts,"ADDL. CHIEF METROPOLITAN MAGISTRATES COURT, KURLA"
2.0,2.0,1.0,55989.0,17.038648813146686,614.9826086956523,562.0,115.0,115.0,Andhra Pradesh,Ananthapur,"District Court Complex, Ananthapuramu."
2.0,3.0,1.0,56414.0,17.790602333648692,659.0272727272727,670.0,110.0,110.0,Andhra Pradesh,Chittoor,PRINCIPAL DISTRICT AND SESSIONS JUDGE CHITTOOR
2.0,4.0,1.0,69403.0,21.120815581253805,504.7413793103448,357.5,174.0,174.0,Andhra Pradesh,East Godavari,"Prl. District Court,Rajamahendravaram"
2.0,5.0,1.0,91208.0,27.756542909312234,574.6479591836735,416.0,196.0,196.0,Andhra Pradesh,Guntur,District Court
2.0,5.0,17.0,3163.0,0.9996839443742098,1947.0,1947.0,2.0,2.0,Andhra Pradesh,Guntur,DISTRICT COURT TENALI
2.0,7.0,1.0,42132.0,14.379522184300342,515.4174757281553,368.0,103.0,103.0,Andhra Pradesh,Kadapa,"District and Sessions Courts, Kadapa"
2.0,10.0,1.0,52598.0,16.006695069993913,389.8474576271187,142.0,177.0,177.0,Andhra Pradesh,Kurnool,"Prl.District and Sessions Court Complex,Kurnool"
2.0,11.0,6.0,6391.0,2.1901987662782734,654.4166666666666,727.5,12.0,12.0,Andhra Pradesh,Krishna,"Prl. District Court, Krishna, Machilipatnam"
2.0,15.0,1.0,35988.0,12.839100963253655,647.3823529411766,699.0,68.0,68.0,Andhra Pradesh,Nellore,"District and Sessions Courts, Nellore"
2.0,17.0,1.0,44619.0,14.08872750236817,358.5806451612903,145.0,155.0,155.0,Andhra Pradesh,Prakasham,"PRL. DISTRICT JUDGE COURT,ONGOLE,PRAKASAM DIST."
2.0,19.0,1.0,37976.0,11.893517068587535,541.8817204301075,330.0,93.0,93.0,Andhra Pradesh,Srikakulam,"Prl. District Court, Srikakulam"
2.0,20.0,1.0,59065.0,18.475132937128556,436.1731843575419,275.0,179.0,179.0,Andhra Pradesh,Visakapatnam,PRINCIPAL DISTRICT  AND SESSIONS JUDGE COURT
2.0,21.0,1.0,32419.0,9.865794278758367,427.12621359223294,151.0,103.0,103.0,Andhra Pradesh,Vizianagaram,PRINCIPAL DISTRICT JUDGE COURT VIZIANAGARAM
2.0,23.0,1.0,57530.0,17.507608034083994,603.936,485.0,125.0,125.0,Andhra Pradesh,West Godavari,"Principal District and Sessions Court, Eluru"
2.0,3.0,5.0,7631.0,2.729256080114449,517.0526315789474,514.0,19.0,19.0,Andhra Pradesh,Chittoor,ADDITIONAL DISTRICT JUDGE
2.0,4.0,3.0,19967.0,6.076384662203287,605.8181818181819,240.5,44.0,44.0,Andhra Pradesh,East Godavari,III Addl. District And Sessions Court
2.0,4.0,6.0,6800.0,2.796052631578948,884.0,1007.0,11.0,11.0,Andhra Pradesh,East Godavari,"II Addl. Dist. and Sessions Court, Amalapuram"
2.0,5.0,23.0,1119.0,1.0,1727.0,1727.0,1.0,1.0,Andhra Pradesh,Guntur,"Addl District Judges Court, Narasaraopet"
2.0,11.0,1.0,56207.0,18.302507326603717,637.9459459459459,469.0,111.0,111.0,Andhra Pradesh,Krishna,"II Additional District Judge, Vijayawada"
2.0,20.0,6.0,10571.0,3.2972551466001248,793.8235294117646,507.0,17.0,17.0,Andhra Pradesh,Visakapatnam,"X Addl District and Session Judges Court, AKP"
2.0,11.0,5.0,16311.0,4.963785757760195,620.4117647058823,563.0,34.0,34.0,Andhra Pradesh,Krishna,"Chief Metropolitan Magistrate, Vijayawada"
2.0,20.0,11.0,3021.0,0.9980178394449949,750.4,453.0,5.0,5.0,Andhra Pradesh,Visakapatnam,CHIEF METROPOLITAN MAGISTRATE COURT
3.0,1.0,1.0,678.0,1.0,704.5,704.5,2.0,2.0,Karnataka,BELAGAVI,"Prl.  District and Session Judge, Belagavi."
3.0,3.0,1.0,229.0,0.13462669018224574,10.454545454545457,10.0,22.0,22.0,Karnataka,VIJAYAPURA,PRL. DISTRICT AND SESSIONS COURT
3.0,4.0,1.0,1954.0,0.9903699949315764,537.0,367.0,5.0,5.0,Karnataka,KALABURAGI,Prl Dist and Sessions Court Kalaburagi
3.0,9.0,1.0,3177.0,1.84601975595584,671.25,638.0,8.0,8.0,Karnataka,DHARWAD,PRL. DISTRICT AND SESSIONS JUDGE
3.0,10.0,1.0,166.0,0.0983995257854179,8.3,8.5,20.0,20.0,Karnataka,UTTARA KANNADA,"PRL. DISTRICT AND SESSIONS JUDGE COURT, U.K KARWAR"
