,state_code,dist_code,court_no,total_judge_days,avg_judge_count,mean_tenure_days,median_tenure_days,num_judges,num_valid_entries
94,3.0,13.0,1.0,910.0,0.2770167427701674,1641.0,1641.0,1.0,1.0
95,3.0,15.0,1.0,3395.0,1.0334855403348555,455.09090909090907,376.0,11.0,11.0
96,3.0,17.0,1.0,1127.0,0.3430745814307458,1294.5,1294.5,2.0,2.0
97,3.0,19.0,1.0,399.0,0.12146118721461187,1130.0,1130.0,1.0,1.0
98,3.0,22.0,1.0,508.0,0.15464231354642313,154.875,12.5,8.0,8.0
99,3.0,23.0,1.0,4865.0,1.4809741248097412,468.1333333333333,371.0,15.0,15.0
100,3.0,29.0,1.0,19632.0,5.976255707762557,385.910447761194,46.0,67.0,67.0
101,3.0,30.0,1.0,268.0,0.08158295281582953,8.64516129032258,11.0,31.0,31.0
102,4.0,1.0,1.0,28154.0,8.570471841704718,432.48837209302326,178.0,86.0,86.0
103,4.0,2.0,1.0,143322.0,43.62922374429224,465.28316326530614,318.0,392.0,392.0
104,4.0,3.0,1.0,15641.0,4.761339421613394,422.078431372549,216.0,51.0,51.0
105,4.0,4.0,1.0,52660.0,16.030441400304415,602.6574074074074,427.0,108.0,108.0
106,4.0,5.0,1.0,81353.0,24.764992389649922,587.7142857142857,426.5,182.0,182.0
107,4.0,6.0,1.0,70304.0,21.401522070015222,414.13953488372096,220.0,215.0,215.0
108,4.0,7.0,1.0,47552.0,14.475494672754946,563.1809523809524,329.0,105.0,105.0
109,4.0,8.0,1.0,56086.0,17.073363774733636,616.439024390244,539.0,123.0,123.0
110,4.0,9.0,1.0,81534.0,24.820091324200913,495.26605504587155,364.0,218.0,218.0
111,4.0,10.0,1.0,65447.0,19.922983257229834,506.0473372781065,354.0,169.0,169.0
112,4.0,11.0,1.0,56161.0,17.096194824961948,453.3071895424837,291.0,153.0,153.0
113,4.0,12.0,1.0,32361.0,9.851141552511416,498.3809523809524,295.0,84.0,84.0
114,4.0,13.0,1.0,2545.0,0.7747336377473364,2003.5,2003.5,2.0,2.0
115,4.0,16.0,1.0,39115.0,11.907153729071537,481.1592920353982,363.0,113.0,113.0
116,5.0,1.0,1.0,3922.0,1.1939117199391172,873.5714285714286,733.0,7.0,7.0
117,5.0,2.0,1.0,25176.0,7.66392694063927,841.4722222222222,871.5,36.0,36.0
118,5.0,4.0,1.0,6010.0,1.8295281582952816,585.9285714285714,510.0,14.0,14.0
119,5.0,5.0,1.0,14132.0,4.301978691019787,740.72,733.0,25.0,25.0
120,5.0,5.0,11.0,4362.0,1.3278538812785388,582.4,478.0,10.0,10.0
121,5.0,7.0,1.0,4071.0,1.2392694063926941,678.5,881.0,6.0,6.0
122,5.0,7.0,2.0,8761.0,2.6669710806697107,779.0,731.0,15.0,15.0
123,5.0,8.0,1.0,6229.0,1.8961948249619482,765.6363636363636,734.0,11.0,11.0
124,5.0,9.0,2.0,3341.0,1.0170471841704718,614.8888888888889,733.0,9.0,9.0
125,5.0,10.0,1.0,5843.0,1.7786910197869101,730.5454545454545,734.0,11.0,11.0
126,5.0,11.0,9.0,1572.0,0.4785388127853881,393.0,393.0,4.0,4.0
127,5.0,11.0,10.0,715.0,0.2176560121765601,723.0,723.0,2.0,2.0
128,6.0,1.0,4.0,4403.0,1.3403348554033485,661.5555555555555,547.0,9.0,9.0
129,6.0,2.0,2.0,2237.0,0.6809741248097413,545.5714285714286,385.0,7.0,7.0
130,6.0,3.0,2.0,7957.0,2.422222222222222,914.25,1055.0,12.0,12.0
131,6.0,3.0,8.0,1610.0,0.4901065449010654,201.25,196.0,8.0,8.0
132,6.0,4.0,2.0,4568.0,1.3905631659056317,753.75,765.0,8.0,8.0
133,6.0,5.0,2.0,1770.0,0.5388127853881278,817.75,845.0,4.0,4.0
134,6.0,6.0,2.0,4762.0,1.4496194824961948,701.9,703.0,10.0,10.0
135,6.0,6.0,7.0,2124.0,0.6465753424657534,297.2,283.5,10.0,10.0
136,6.0,7.0,2.0,1676.0,0.5101978691019787,605.0,745.0,4.0,4.0
137,6.0,8.0,2.0,2384.0,0.7257229832572298,793.75,715.5,4.0,4.0
138,6.0,9.0,3.0,4451.0,1.3549467275494673,845.7142857142857,724.0,7.0,7.0
139,6.0,10.0,2.0,8138.0,2.4773211567732116,650.7058823529412,640.0,17.0,17.0
140,6.0,10.0,8.0,2858.0,0.8700152207001522,1196.3333333333333,1199.0,3.0,3.0
141,6.0,11.0,2.0,2185.0,0.665144596651446,729.0,685.5,4.0,4.0
142,6.0,12.0,1.0,5316.0,1.6182648401826485,682.4,723.0,10.0,10.0
143,6.0,13.0,1.0,5759.0,1.7531202435312023,973.4444444444445,694.0,9.0,9.0
144,6.0,15.0,1.0,4314.0,1.3132420091324202,736.375,839.0,8.0,8.0
145,6.0,16.0,1.0,5335.0,1.6240487062404871,843.4444444444445,698.0,9.0,9.0
146,6.0,16.0,8.0,2660.0,0.8097412480974124,515.25,428.0,8.0,8.0
147,6.0,17.0,1.0,5787.0,1.7616438356164383,489.0,362.0,15.0,15.0
148,6.0,18.0,1.0,2397.0,0.7296803652968037,800.75,956.5,4.0,4.0
149,6.0,20.0,1.0,4688.0,1.4270928462709285,521.25,631.0,12.0,12.0
150,6.0,20.0,8.0,3410.0,1.0380517503805176,381.6923076923077,380.0,13.0,13.0
151,6.0,21.0,1.0,1589.0,0.4837138508371385,1160.0,1160.0,2.0,2.0
152,6.0,22.0,1.0,3419.0,1.0407914764079147,1220.25,1075.0,4.0,4.0
153,6.0,23.0,2.0,2408.0,0.7330289193302892,920.2,1059.0,5.0,5.0
154,6.0,24.0,3.0,705.0,0.2146118721461187,1436.0,1436.0,1.0,1.0
155,6.0,26.0,1.0,1496.0,0.45540334855403347,737.8,973.0,5.0,5.0
156,6.0,27.0,1.0,1437.0,0.4374429223744292,1090.25,1090.0,4.0,4.0
157,7.0,1.0,2.0,1823.0,0.5549467275494673,425.6666666666667,454.5,6.0,6.0
158,7.0,2.0,2.0,2799.0,0.852054794520548,504.2857142857143,327.0,7.0,7.0
159,7.0,3.0,1.0,1814.0,0.55220700152207,848.3333333333334,828.0,3.0,3.0
160,7.0,4.0,2.0,2779.0,0.8459665144596652,351.0,205.5,10.0,10.0
161,7.0,5.0,1.0,1939.0,0.5902587519025875,534.0,729.0,5.0,5.0
162,7.0,6.0,2.0,1557.0,0.473972602739726,762.6666666666666,989.0,3.0,3.0
163,7.0,7.0,2.0,2809.0,0.8550989345509894,885.0,875.0,4.0,4.0
164,7.0,9.0,4.0,2694.0,0.8200913242009132,856.25,789.5,4.0,4.0
165,7.0,10.0,1.0,2108.0,0.6417047184170472,709.75,705.5,4.0,4.0
166,7.0,11.0,1.0,1657.0,0.5044140030441401,597.0,375.0,4.0,4.0
167,7.0,12.0,1.0,1731.0,0.5269406392694064,615.5,579.5,4.0,4.0
168,7.0,14.0,1.0,1990.0,0.6057838660578386,907.0,663.0,3.0,3.0
169,7.0,15.0,1.0,1750.0,0.532724505327245,620.25,571.5,4.0,4.0
170,7.0,17.0,1.0,1753.0,0.5336377473363775,1242.0,1242.0,2.0,2.0
171,7.0,18.0,1.0,2423.0,0.7375951293759513,788.5,647.0,4.0,4.0
172,7.0,19.0,1.0,1969.0,0.5993911719939117,1350.0,1350.0,2.0,2.0
173,7.0,20.0,1.0,1697.0,0.5165905631659057,404.6666666666667,281.0,6.0,6.0
174,7.0,21.0,1.0,1970.0,0.5996955859969558,337.625,122.0,8.0,8.0
175,8.0,3.0,2.0,1751.0,0.5330289193302892,269.5,147.5,10.0,10.0
176,8.0,17.0,5.0,2624.0,0.7987823439878234,871.25,828.0,4.0,4.0
177,8.0,31.0,1.0,1394.0,0.4243531202435312,724.3333333333334,1021.0,3.0,3.0
178,8.0,33.0,1.0,844.0,0.25692541856925416,279.90909090909093,152.0,11.0,11.0
179,8.0,34.0,4.0,1912.0,0.5820395738203957,440.5,270.5,6.0,6.0
180,8.0,35.0,1.0,476.0,0.14490106544901066,232.25,208.5,8.0,8.0
181,8.0,36.0,1.0,1668.0,0.5077625570776255,565.0,427.5,6.0,6.0
182,9.0,2.0,11.0,2925.0,0.8904109589041096,877.4,778.0,5.0,5.0
183,9.0,2.0,12.0,2948.0,0.8974124809741248,1102.5,1102.5,4.0,4.0
184,9.0,6.0,8.0,4818.0,1.4666666666666666,785.0,800.5,8.0,8.0
185,9.0,7.0,11.0,2123.0,0.6462709284627093,717.0,805.0,5.0,5.0
186,9.0,7.0,12.0,1691.0,0.5147640791476408,346.0,284.0,7.0,7.0
187,9.0,9.0,12.0,3952.0,1.2030441400304415,386.7142857142857,304.0,14.0,14.0
188,9.0,9.0,18.0,3966.0,1.2073059360730594,678.5,657.0,8.0,8.0
189,9.0,9.0,21.0,3959.0,1.2051750380517503,903.5,587.5,6.0,6.0
190,9.0,9.0,22.0,1954.0,0.5948249619482496,447.5,412.0,6.0,6.0
191,9.0,11.0,2.0,6984.0,2.126027397260274,764.75,807.0,12.0,12.0
192,9.0,13.0,16.0,4639.0,1.4121765601217655,488.0,468.0,14.0,14.0
193,9.0,13.0,18.0,3550.0,1.0806697108066972,417.6666666666667,296.0,12.0,12.0
194,9.0,14.0,9.0,6003.0,1.8273972602739725,595.1333333333333,391.0,15.0,15.0
195,9.0,14.0,13.0,3414.0,1.0392694063926942,487.6,438.0,10.0,10.0
196,9.0,18.0,2.0,1336.0,0.40669710806697107,1033.5,1033.5,2.0,2.0
197,9.0,21.0,2.0,4693.0,1.4286149162861492,688.6,676.0,10.0,10.0
198,9.0,23.0,3.0,1983.0,0.6036529680365297,452.3333333333333,457.0,6.0,6.0
199,9.0,24.0,5.0,2674.0,0.8140030441400304,413.6,243.0,10.0,10.0
200,9.0,25.0,6.0,2747.0,0.8362252663622527,382.6363636363636,250.0,11.0,11.0
201,9.0,27.0,4.0,4666.0,1.4203957382039574,381.05555555555554,369.0,18.0,18.0
202,9.0,29.0,5.0,4335.0,1.3196347031963471,466.2857142857143,373.0,14.0,14.0
203,9.0,30.0,6.0,1385.0,0.4216133942161339,352.6666666666667,286.5,6.0,6.0
204,9.0,31.0,11.0,1753.0,0.5336377473363775,535.8333333333334,463.5,6.0,6.0
205,9.0,34.0,2.0,3516.0,1.0703196347031962,634.3333333333334,905.0,9.0,9.0
206,9.0,34.0,6.0,3669.0,1.1168949771689498,1710.3333333333333,1620.0,3.0,3.0
207,9.0,35.0,8.0,3372.0,1.0264840182648403,268.55555555555554,98.0,18.0,18.0
208,9.0,38.0,9.0,3222.0,0.9808219178082191,292.75,239.5,16.0,16.0
209,9.0,38.0,14.0,3279.0,0.9981735159817352,338.64285714285717,206.5,14.0,14.0
210,9.0,38.0,20.0,4859.0,1.4791476407914763,1053.5,1204.5,6.0,6.0
211,9.0,39.0,1.0,4422.0,1.3461187214611872,476.11764705882354,436.0,17.0,17.0
212,10.0,1.0,2.0,4380.0,1.3333333333333333,440.8,191.0,15.0,15.0
213,10.0,1.0,3.0,2935.0,0.893455098934551,879.4,969.0,5.0,5.0
214,10.0,1.0,6.0,2085.0,0.634703196347032,704.0,556.5,4.0,4.0
215,10.0,1.0,9.0,1000.0,0.30441400304414,1731.0,1731.0,1.0,1.0
216,10.0,1.0,10.0,966.0,0.29406392694063926,848.5,848.5,2.0,2.0
217,10.0,2.0,5.0,238.0,0.07245053272450533,969.0,969.0,1.0,1.0
218,10.0,3.0,6.0,1753.0,0.5336377473363775,459.2857142857143,241.0,7.0,7.0
219,10.0,3.0,16.0,1089.0,0.3315068493150685,373.0,367.0,5.0,5.0
220,10.0,3.0,17.0,1200.0,0.365296803652968,1931.0,1931.0,1.0,1.0
221,10.0,3.0,19.0,3604.0,1.0971080669710807,633.25,626.5,8.0,8.0
222,10.0,3.0,21.0,1664.0,0.506544901065449,781.5,824.0,4.0,4.0
223,10.0,4.0,9.0,366.0,0.11141552511415526,365.6666666666667,129.0,3.0,3.0
224,10.0,5.0,3.0,4288.0,1.3053272450532725,720.1111111111111,397.0,9.0,9.0
225,10.0,5.0,4.0,4484.0,1.3649923896499239,991.0,969.0,6.0,6.0
226,10.0,5.0,7.0,2098.0,0.6386605783866058,718.5,733.5,4.0,4.0
227,10.0,5.0,8.0,2254.0,0.6861491628614916,743.2,732.0,5.0,5.0
228,10.0,6.0,3.0,4256.0,1.29558599695586,1182.2,972.0,5.0,5.0
229,10.0,6.0,5.0,3417.0,1.0401826484018264,1219.75,1110.0,4.0,4.0
230,10.0,7.0,4.0,4350.0,1.3242009132420092,545.25,380.0,12.0,12.0
231,10.0,7.0,5.0,2930.0,0.8919330289193302,732.0,623.5,6.0,6.0
232,10.0,7.0,7.0,1975.0,0.6012176560121766,451.0,473.5,6.0,6.0
233,10.0,7.0,11.0,838.0,0.25509893455098936,523.0,595.0,3.0,3.0
234,10.0,7.0,13.0,937.0,0.2852359208523592,1668.0,1668.0,1.0,1.0
235,10.0,8.0,2.0,8774.0,2.6709284627092846,1076.5454545454545,972.0,11.0,11.0
236,10.0,8.0,4.0,1796.0,0.5467275494672755,631.75,470.0,4.0,4.0
237,10.0,8.0,5.0,2499.0,0.7607305936073059,646.0,602.0,5.0,5.0
238,10.0,8.0,9.0,3141.0,0.9561643835616438,430.22222222222223,179.0,9.0,9.0
239,10.0,8.0,16.0,3155.0,0.9604261796042618,499.22222222222223,224.0,9.0,9.0
240,10.0,8.0,17.0,3160.0,0.9619482496194824,1297.0,1090.0,3.0,3.0
241,10.0,8.0,21.0,3154.0,0.9601217656012176,971.25,1090.5,4.0,4.0
242,10.0,9.0,3.0,5435.0,1.6544901065449011,635.6666666666666,517.0,12.0,12.0
243,10.0,9.0,5.0,2975.0,0.9056316590563166,633.8571428571429,729.0,7.0,7.0
244,10.0,9.0,8.0,2067.0,0.6292237442922375,466.3333333333333,251.5,6.0,6.0
245,10.0,9.0,11.0,618.0,0.18812785388127853,269.8,80.0,5.0,5.0
246,10.0,10.0,2.0,11748.0,3.576255707762557,402.7837837837838,127.0,37.0,37.0
247,10.0,10.0,4.0,4682.0,1.4252663622526636,475.375,438.0,16.0,16.0
248,10.0,10.0,6.0,2530.0,0.7701674277016742,443.55555555555554,327.0,9.0,9.0
249,10.0,10.0,10.0,1841.0,0.5604261796042618,643.0,636.5,4.0,4.0
250,10.0,10.0,11.0,1839.0,0.5598173515981735,514.0,523.0,5.0,5.0
251,10.0,10.0,16.0,1520.0,0.4627092846270928,562.75,661.0,4.0,4.0
252,10.0,10.0,17.0,1306.0,0.39756468797564687,509.25,421.5,4.0,4.0
253,10.0,11.0,4.0,4444.0,1.3528158295281583,1327.4,1298.0,5.0,5.0
254,10.0,11.0,6.0,5369.0,1.6343987823439878,882.375,549.0,8.0,8.0
255,10.0,11.0,7.0,5107.0,1.5546423135464231,858.125,743.5,8.0,8.0
256,10.0,11.0,10.0,5055.0,1.538812785388128,980.2857142857143,682.0,7.0,7.0
257,10.0,11.0,11.0,3345.0,1.0182648401826484,1077.0,1163.5,4.0,4.0
258,10.0,11.0,12.0,3282.0,0.9990867579908675,1044.5,852.0,4.0,4.0
259,10.0,11.0,15.0,2004.0,0.6100456621004566,547.0,303.0,5.0,5.0
260,10.0,12.0,9.0,2106.0,0.6410958904109589,283.7,228.0,10.0,10.0
261,10.0,12.0,16.0,2429.0,0.7394216133942161,351.1111111111111,222.0,9.0,9.0
262,10.0,12.0,18.0,2442.0,0.7433789954337899,453.2857142857143,368.0,7.0,7.0
263,10.0,12.0,21.0,2436.0,0.7415525114155251,527.8333333333334,394.5,6.0,6.0
264,10.0,12.0,24.0,998.0,0.30380517503805177,1729.0,1729.0,1.0,1.0
265,10.0,12.0,26.0,998.0,0.30380517503805177,864.5,864.5,2.0,2.0
266,10.0,14.0,5.0,2382.0,0.7251141552511415,768.8,972.0,5.0,5.0
267,10.0,14.0,8.0,1173.0,0.35707762557077627,952.0,952.0,2.0,2.0
268,10.0,14.0,11.0,110.0,0.0334855403348554,841.0,841.0,1.0,1.0
269,10.0,15.0,3.0,1959.0,0.5963470319634703,1345.0,1345.0,2.0,2.0
270,10.0,15.0,4.0,1373.0,0.41796042617960427,526.0,565.0,4.0,4.0
271,10.0,15.0,7.0,2461.0,0.7491628614916286,638.4,853.0,5.0,5.0
272,10.0,15.0,10.0,242.0,0.07366818873668189,973.0,973.0,1.0,1.0
273,10.0,15.0,12.0,1977.0,0.6018264840182649,659.0,275.0,3.0,3.0
274,10.0,15.0,14.0,824.0,0.25083713850837136,777.5,777.5,2.0,2.0
275,10.0,15.0,15.0,1201.0,0.36560121765601217,966.0,966.0,2.0,2.0
276,10.0,15.0,19.0,3122.0,0.9503805175038051,963.25,900.5,4.0,4.0
277,10.0,15.0,22.0,2311.0,0.7035007610350076,2476.0,2476.0,1.0,1.0
278,10.0,16.0,1.0,11352.0,3.455707762557078,1009.2,969.0,15.0,15.0
279,10.0,16.0,2.0,7538.0,2.2946727549467276,1494.5714285714287,1329.0,7.0,7.0
280,10.0,17.0,1.0,7664.0,2.3330289193302893,602.5,317.5,20.0,20.0
281,10.0,17.0,3.0,4847.0,1.4754946727549467,630.9,718.0,10.0,10.0
282,10.0,17.0,4.0,5061.0,1.5406392694063926,906.75,925.5,8.0,8.0
283,10.0,17.0,8.0,3685.0,1.121765601217656,885.3333333333334,970.5,6.0,6.0
284,10.0,17.0,12.0,1796.0,0.5467275494672755,361.0,304.0,7.0,7.0
285,10.0,17.0,13.0,1708.0,0.5199391171993911,406.5,308.5,6.0,6.0
286,10.0,18.0,5.0,1570.0,0.4779299847792998,575.25,381.5,4.0,4.0
287,10.0,18.0,17.0,2719.0,0.8277016742770168,575.0,544.0,6.0,6.0
288,10.0,18.0,20.0,3156.0,0.960730593607306,971.75,965.0,4.0,4.0
289,10.0,18.0,23.0,3023.0,0.9202435312024353,1012.5,965.0,4.0,4.0
290,10.0,19.0,2.0,1997.0,0.6079147640791477,545.6,398.0,5.0,5.0
291,10.0,19.0,5.0,2064.0,0.628310502283105,559.0,546.0,5.0,5.0
292,10.0,19.0,9.0,608.0,0.18508371385083713,1339.0,1339.0,1.0,1.0
293,10.0,20.0,1.0,13975.0,4.254185692541857,903.0454545454545,959.5,22.0,22.0
294,10.0,20.0,7.0,2739.0,0.8337899543378996,1735.0,1735.0,2.0,2.0
295,10.0,20.0,12.0,3092.0,0.9412480974124809,1274.3333333333333,974.0,3.0,3.0
296,10.0,20.0,16.0,1.0,0.00030441400304414006,1.0,1.0,1.0,1.0
297,10.0,21.0,3.0,3955.0,1.203957382039574,451.4166666666667,376.0,12.0,12.0
298,10.0,21.0,5.0,3204.0,0.9753424657534246,1311.6666666666667,1735.0,3.0,3.0
299,10.0,21.0,9.0,1220.0,0.3713850837138508,305.0,309.0,4.0,4.0
300,10.0,22.0,1.0,3665.0,1.1156773211567732,1189.125,971.5,8.0,8.0
301,10.0,22.0,8.0,973.0,0.29619482496194827,1704.0,1704.0,1.0,1.0
302,10.0,22.0,9.0,20.0,0.0060882800608828,751.0,751.0,1.0,1.0
