,state_code,dist_code,court_no,total_cases,total_valid_cases,median_decision_days,mean_decision_days
23,1.0,15.0,2.0,21877.0,21180.0,168.0,542.8364966949953
24,1.0,15.0,16.0,3857.0,3816.0,217.0,520.062893081761
25,1.0,15.0,20.0,3835.0,3794.0,238.0,525.2938850817079
26,1.0,15.0,23.0,1406.0,1390.0,100.5,414.7136690647482
27,1.0,17.0,1.0,19254.0,18998.0,164.0,503.6580692704495
28,1.0,17.0,4.0,3865.0,3680.0,18.0,309.0654891304348
29,1.0,17.0,7.0,4162.0,4097.0,21.0,304.3951671955089
30,1.0,17.0,10.0,7111.0,7028.0,115.0,568.6435685828117
31,1.0,18.0,1.0,24626.0,23480.0,125.0,430.7158858603066
32,1.0,19.0,4.0,48122.0,47696.0,87.0,443.9675863804093
33,1.0,20.0,1.0,41585.0,41076.0,199.0,469.6786201188042
34,1.0,20.0,7.0,7254.0,7177.0,145.0,498.4568761320886
35,1.0,20.0,9.0,11614.0,11546.0,177.0,470.5148103239217
36,1.0,21.0,1.0,55778.0,55049.0,77.0,381.61705026430997
37,1.0,21.0,23.0,8025.0,7920.0,91.0,465.2733585858586
38,1.0,21.0,25.0,19588.0,18947.0,48.0,332.08835171795005
39,1.0,21.0,28.0,5865.0,5786.0,104.0,500.6631524369167
40,1.0,24.0,1.0,22908.0,22366.0,66.0,423.8166860413127
41,1.0,24.0,14.0,4746.0,4693.0,246.0,608.3635201363733
42,1.0,25.0,1.0,91910.0,90569.0,80.0,400.8728041603639
43,1.0,25.0,4.0,15192.0,14926.0,39.0,429.30336325874316
44,1.0,26.0,1.0,40598.0,40058.0,140.0,529.182660142793
45,1.0,26.0,9.0,6780.0,6743.0,236.0,487.41109298531813
46,1.0,26.0,20.0,8053.0,8017.0,287.0,505.92191592865163
47,1.0,27.0,1.0,33077.0,32404.0,187.0,503.53977903962476
48,1.0,27.0,9.0,10374.0,10273.0,70.0,471.92757714396964
49,1.0,27.0,13.0,6639.0,6594.0,116.0,456.1966939642099
50,1.0,28.0,1.0,24112.0,20994.0,308.0,526.3356673335238
51,1.0,28.0,11.0,4240.0,4174.0,240.0,516.0373742213704
52,1.0,28.0,12.0,3157.0,3147.0,385.0,673.8770257387988
53,1.0,28.0,13.0,3165.0,3148.0,335.0,470.5187420584498
54,1.0,29.0,1.0,25160.0,25062.0,246.0,473.26745670736574
55,1.0,29.0,6.0,5552.0,5501.0,428.0,589.7127794946373
56,1.0,29.0,15.0,3824.0,3811.0,260.0,438.0335869850433
57,1.0,30.0,1.0,37579.0,37365.0,67.0,353.6650608858557
58,1.0,30.0,12.0,4682.0,4613.0,125.0,427.6722306525038
59,1.0,30.0,17.0,9564.0,9529.0,147.0,510.19414419141566
60,1.0,31.0,1.0,21501.0,21131.0,217.0,530.1837111352988
61,1.0,31.0,7.0,4728.0,4707.0,546.0,785.0641597620565
62,1.0,31.0,17.0,4283.0,4236.0,64.0,514.1961756373938
63,1.0,32.0,1.0,6943.0,6906.0,332.0,546.3188531711555
64,1.0,32.0,8.0,3920.0,3876.0,258.0,557.1751805985552
65,1.0,33.0,1.0,6190.0,6096.0,186.0,469.97260498687666
66,1.0,34.0,1.0,59852.0,59360.0,216.0,547.7618261455525
67,1.0,34.0,7.0,3007.0,2959.0,376.0,586.0131801284217
68,1.0,34.0,11.0,5129.0,5111.0,54.0,428.725494032479
69,1.0,34.0,12.0,2885.0,2867.0,298.0,463.55284269271016
70,1.0,35.0,9.0,7338.0,7310.0,199.0,481.0198358413133
71,1.0,35.0,13.0,29840.0,29519.0,142.0,518.6978894949016
72,1.0,36.0,1.0,9284.0,9183.0,161.0,460.92181204399435
73,1.0,36.0,9.0,1616.0,1602.0,95.0,415.77153558052436
74,1.0,41.0,17.0,1118.0,1118.0,423.0,680.6314847942755
75,2.0,2.0,1.0,21880.0,21855.0,93.0,297.58101121024936
76,2.0,2.0,16.0,3709.0,3709.0,98.0,434.2531679698032
77,2.0,2.0,26.0,1860.0,1860.0,379.0,444.34032258064514
78,2.0,3.0,1.0,8428.0,8425.0,393.0,581.5354302670623
79,2.0,3.0,5.0,10111.0,10107.0,609.0,793.7926189769466
80,2.0,3.0,19.0,1749.0,1749.0,428.0,616.0485991995427
81,2.0,4.0,1.0,21155.0,19885.0,221.0,370.61604224289664
82,2.0,4.0,3.0,23518.0,23496.0,365.5,521.9581205311542
83,2.0,4.0,6.0,1986.0,1986.0,689.5,854.453172205438
84,2.0,4.0,22.0,1138.0,1138.0,964.5,1010.1054481546573
85,2.0,4.0,34.0,127.0,127.0,1003.0,1082.6299212598426
86,2.0,5.0,1.0,42302.0,38685.0,124.0,342.586170350265
87,2.0,5.0,17.0,2192.0,2192.0,541.0,630.2408759124088
88,2.0,5.0,23.0,2637.0,2636.0,533.0,723.8171471927162
89,2.0,5.0,32.0,893.0,893.0,657.0,781.6450167973125
90,2.0,7.0,1.0,11403.0,11398.0,365.0,494.6425688717319
91,2.0,7.0,14.0,1099.0,1099.0,642.0,773.5341219290264
92,2.0,7.0,15.0,2102.0,2102.0,991.5,1144.802093244529
93,2.0,7.0,27.0,787.0,787.0,851.0,992.5133418043202
94,2.0,10.0,1.0,10459.0,10458.0,410.0,549.8658443296997
95,2.0,10.0,6.0,1767.0,1766.0,724.0,841.9184597961495
96,2.0,10.0,15.0,3500.0,3500.0,374.0,534.1742857142857
97,2.0,10.0,30.0,1047.0,1047.0,849.0,943.6275071633238
98,2.0,11.0,1.0,24996.0,24983.0,383.0,571.0151302885962
99,2.0,11.0,6.0,11843.0,11713.0,252.0,456.7548023563562
100,2.0,11.0,19.0,1699.0,1699.0,964.0,1089.4031783402002
101,2.0,11.0,23.0,1705.0,1705.0,557.0,664.5061583577713
102,2.0,15.0,1.0,12460.0,12444.0,641.0,757.5872709739633
103,2.0,15.0,10.0,965.0,965.0,1158.0,1305.8746113989637
104,2.0,17.0,1.0,19859.0,18660.0,66.0,297.7399249732047
105,2.0,17.0,22.0,1418.0,1416.0,397.0,539.4809322033898
106,2.0,19.0,1.0,8015.0,8014.0,584.0,712.2050162216121
107,2.0,19.0,13.0,447.0,447.0,743.0,838.2058165548099
108,2.0,20.0,1.0,25934.0,25913.0,402.0,610.9992667772932
109,2.0,20.0,6.0,2532.0,2531.0,485.0,645.46858949032
110,2.0,20.0,10.0,1688.0,1688.0,741.5,852.9940758293839
111,2.0,20.0,24.0,91.0,91.0,497.0,870.7692307692307
112,2.0,21.0,1.0,6736.0,6734.0,484.0,579.8564003564004
113,2.0,21.0,17.0,216.0,216.0,369.5,514.6203703703703
114,2.0,23.0,1.0,17324.0,17320.0,183.0,405.64047344110855
115,2.0,23.0,6.0,1965.0,1965.0,504.0,687.298727735369
116,2.0,23.0,13.0,1459.0,1459.0,784.0,943.8930774503084
117,2.0,23.0,20.0,2741.0,2739.0,374.0,556.8590726542534
118,2.0,23.0,23.0,883.0,883.0,481.0,732.0872027180068
119,3.0,1.0,1.0,69268.0,68415.0,139.0,282.5653877073741
120,3.0,2.0,1.0,19484.0,15170.0,21.0,267.24957152274226
121,3.0,3.0,1.0,32788.0,32315.0,43.0,246.17372737118984
122,3.0,4.0,1.0,34635.0,34115.0,30.0,236.71044994870292
123,3.0,5.0,1.0,22322.0,22248.0,83.0,316.81620819848973
124,3.0,6.0,1.0,25525.0,25133.0,70.0,242.24971153463574
125,3.0,7.0,1.0,24108.0,23664.0,46.0,238.74670385395538
126,3.0,8.0,1.0,13388.0,13316.0,39.0,284.93766896966054
127,3.0,9.0,1.0,27143.0,26601.0,37.0,225.0446975677606
128,3.0,10.0,1.0,15415.0,13635.0,22.0,229.201833516685
129,3.0,10.0,18.0,1835.0,1806.0,258.5,564.5570321151716
130,3.0,11.0,1.0,27490.0,26118.0,10.0,113.57282334022513
131,3.0,11.0,13.0,3298.0,3297.0,432.0,563.453745829542
132,3.0,12.0,1.0,32031.0,30941.0,42.0,195.76946446462622
133,3.0,12.0,16.0,4459.0,4430.0,39.0,218.25395033860045
134,3.0,13.0,1.0,29120.0,23682.0,29.0,213.5966556878642
135,3.0,14.0,1.0,24276.0,22409.0,21.0,224.10419920567628
136,3.0,15.0,1.0,32753.0,32048.0,17.0,192.48212056914628
137,3.0,16.0,1.0,16155.0,15669.0,16.0,152.889718552556
138,3.0,16.0,7.0,3367.0,3364.0,351.5,452.42330558858504
139,3.0,17.0,1.0,23184.0,21846.0,50.0,254.1060606060606
140,3.0,18.0,1.0,42039.0,33172.0,19.0,222.63089352465934
141,3.0,18.0,22.0,3650.0,3646.0,38.0,256.13631376851345
142,3.0,18.0,23.0,1987.0,1972.0,29.5,244.85141987829616
143,3.0,19.0,1.0,20190.0,19282.0,22.0,239.8058811326626
144,3.0,21.0,1.0,29077.0,27734.0,27.0,275.2547054157352
145,3.0,21.0,5.0,2419.0,2413.0,39.0,242.59718193120597
146,3.0,21.0,13.0,4724.0,4620.0,18.0,221.18333333333334
147,3.0,21.0,18.0,4503.0,4473.0,17.0,225.183545718757
148,3.0,22.0,1.0,35708.0,34707.0,11.0,132.6218918373815
149,3.0,22.0,18.0,6147.0,6126.0,20.0,192.27571008814888
150,3.0,23.0,1.0,45909.0,45664.0,43.0,237.2676944639103
151,3.0,24.0,9.0,3169.0,3168.0,131.0,262.7556818181818
152,3.0,24.0,17.0,20945.0,20620.0,41.0,309.64670223084386
153,3.0,25.0,1.0,11338.0,10766.0,22.0,215.99804941482444
154,3.0,25.0,8.0,1388.0,1382.0,278.0,489.5021707670043
155,3.0,26.0,3.0,53150.0,52770.0,96.0,258.9591813530415
156,3.0,27.0,1.0,25570.0,25416.0,43.0,300.75228202706955
157,3.0,27.0,8.0,2387.0,2382.0,170.0,665.7321578505457
158,3.0,28.0,1.0,28904.0,28070.0,18.0,225.05293908086927
159,3.0,29.0,1.0,16627.0,14058.0,23.0,205.4767392232181
160,3.0,29.0,7.0,3399.0,3360.0,26.0,213.69940476190476
161,3.0,30.0,1.0,21814.0,20604.0,16.0,160.12570374684526
162,4.0,1.0,1.0,11520.0,11496.0,303.0,408.1954592901879
163,4.0,2.0,1.0,53596.0,53363.0,15.0,150.65211850907932
164,4.0,2.0,32.0,3825.0,3825.0,520.0,615.9521568627451
165,4.0,2.0,38.0,3087.0,3087.0,729.0,830.051182377713
166,4.0,2.0,52.0,1296.0,1282.0,342.5,391.3268330733229
167,4.0,3.0,1.0,19396.0,19378.0,384.5,636.0756528021468
168,4.0,4.0,1.0,34916.0,34848.0,86.0,401.8675390266299
169,4.0,4.0,10.0,13701.0,13679.0,648.0,769.5677315593246
170,4.0,5.0,1.0,23988.0,23961.0,245.0,348.85730979508367
171,4.0,5.0,12.0,1203.0,1157.0,554.0,620.8746758859119
172,4.0,5.0,24.0,2832.0,2829.0,343.0,421.6882290562036
173,4.0,6.0,1.0,16033.0,15312.0,363.0,592.214407001045
174,4.0,6.0,21.0,4000.0,4000.0,780.0,875.13325
175,4.0,7.0,1.0,11623.0,11389.0,246.0,333.9906049697076
176,4.0,8.0,1.0,20196.0,20187.0,580.0,659.3644919998019
177,4.0,8.0,17.0,5862.0,5862.0,506.0,591.7857386557489
178,4.0,9.0,1.0,32021.0,31962.0,139.0,383.53134972780174
179,4.0,9.0,22.0,959.0,954.0,788.5,933.5461215932914
180,4.0,10.0,1.0,44282.0,44198.0,152.0,367.10674691162495
181,4.0,10.0,19.0,9616.0,9616.0,515.0,540.3835274542429
182,4.0,11.0,1.0,25725.0,25524.0,107.0,353.8654207804419
183,4.0,12.0,1.0,12038.0,11937.0,248.0,471.3966658289352
184,4.0,13.0,1.0,167.0,167.0,912.0,917.6766467065868
185,4.0,15.0,19.0,72362.0,71948.0,36.0,320.220603769389
186,4.0,16.0,1.0,8726.0,8185.0,202.0,343.4434941967013
187,5.0,1.0,1.0,14366.0,13141.0,209.0,378.90092078228446
188,5.0,2.0,1.0,19865.0,18823.0,212.0,487.1551293630133
189,5.0,4.0,1.0,15331.0,13401.0,161.0,317.6819640325349
190,5.0,5.0,1.0,13068.0,12442.0,182.0,352.14877029416493
191,5.0,5.0,11.0,3306.0,3099.0,258.0,499.18554372378185
192,5.0,6.0,17.0,17865.0,17095.0,137.0,346.34577361801695
193,5.0,7.0,1.0,8750.0,7055.0,79.0,241.18795180722893
194,5.0,7.0,2.0,1629.0,1550.0,238.5,443.7193548387097
195,5.0,8.0,1.0,10855.0,8665.0,104.0,226.27189844200808
196,5.0,9.0,2.0,6923.0,5619.0,157.0,397.8620751023314
197,5.0,10.0,1.0,14383.0,13319.0,82.0,206.64832194609204
198,5.0,11.0,9.0,1755.0,1621.0,400.0,603.6421961752005
199,5.0,11.0,10.0,7625.0,5255.0,135.0,362.89705042816365
200,6.0,1.0,4.0,30851.0,30150.0,28.0,260.8606633499171
201,6.0,2.0,2.0,10108.0,9766.0,30.0,247.01863608437435
202,6.0,3.0,2.0,17314.0,16790.0,50.0,347.4646813579512
203,6.0,3.0,8.0,280.0,262.0,88.0,476.96946564885496
204,6.0,4.0,2.0,6612.0,6560.0,24.0,146.76646341463416
205,6.0,5.0,2.0,6753.0,6452.0,19.0,185.94017358958462
206,6.0,6.0,2.0,6376.0,5360.0,175.0,338.1455223880597
207,6.0,6.0,7.0,1691.0,1671.0,470.0,651.4631956912028
208,6.0,7.0,2.0,8346.0,8261.0,131.0,283.7833192107493
209,6.0,8.0,2.0,3817.0,3788.0,453.5,607.2539598732841
210,6.0,9.0,3.0,2486.0,2221.0,252.0,370.4583520936515
211,6.0,10.0,2.0,16223.0,15110.0,15.0,210.5270019854401
212,6.0,10.0,8.0,2782.0,2772.0,97.5,235.5501443001443
213,6.0,11.0,2.0,6065.0,6025.0,112.0,293.02406639004147
214,6.0,12.0,1.0,4590.0,4502.0,190.0,398.10328742780985
215,6.0,13.0,1.0,10867.0,10475.0,23.0,160.96200477326968
216,6.0,15.0,1.0,5810.0,5794.0,31.0,222.0001725923369
217,6.0,16.0,1.0,5471.0,5328.0,131.0,362.07394894894895
218,6.0,16.0,8.0,731.0,724.0,126.5,436.1008287292818
219,6.0,17.0,1.0,2766.0,2702.0,62.5,298.03515914137677
220,6.0,18.0,1.0,5405.0,5361.0,445.0,626.586644282783
221,6.0,20.0,1.0,9282.0,9128.0,16.0,129.7304995617879
222,6.0,20.0,8.0,1554.0,1548.0,189.5,345.0
223,6.0,21.0,1.0,7136.0,7066.0,92.0,295.87206340220774
224,6.0,22.0,1.0,2483.0,2424.0,288.0,433.6901815181518
225,6.0,23.0,2.0,681.0,645.0,444.0,632.7302325581395
226,6.0,23.0,6.0,149.0,149.0,132.0,235.75838926174498
227,6.0,24.0,3.0,924.0,924.0,70.0,249.28463203463204
228,6.0,25.0,6.0,103.0,103.0,336.0,559.1650485436893
229,6.0,26.0,1.0,375.0,370.0,475.5,848.6027027027027
230,6.0,27.0,1.0,134.0,134.0,331.0,441.1865671641791
231,7.0,1.0,2.0,19619.0,19448.0,31.0,161.2194055944056
232,7.0,2.0,2.0,7732.0,7525.0,38.0,405.4613953488372
233,7.0,3.0,1.0,9284.0,9103.0,28.0,260.6424255739866
234,7.0,4.0,2.0,8701.0,8675.0,30.0,307.6168299711816
235,7.0,5.0,1.0,7070.0,6835.0,41.0,491.46627651792244
236,7.0,6.0,2.0,8512.0,8028.0,35.0,385.7552316890882
237,7.0,7.0,2.0,30944.0,30251.0,29.0,255.22749661168226
238,7.0,8.0,4.0,5753.0,5673.0,59.0,339.14348669134495
239,7.0,9.0,4.0,47240.0,45617.0,26.0,278.1645219983778
240,7.0,10.0,1.0,15689.0,15343.0,31.0,270.45212800625694
241,7.0,11.0,1.0,26773.0,24773.0,35.0,286.2704153715739
242,7.0,12.0,1.0,7205.0,7157.0,29.0,150.49210563085092
243,7.0,14.0,1.0,4965.0,4917.0,19.0,237.12222900142362
244,7.0,15.0,1.0,7248.0,7075.0,25.0,321.42374558303885
245,7.0,17.0,1.0,13340.0,13036.0,45.0,350.00774777539124
246,7.0,18.0,1.0,4102.0,4052.0,150.0,391.5071569595262
247,7.0,19.0,1.0,8456.0,8424.0,25.0,256.6014957264957
248,7.0,20.0,1.0,10214.0,9802.0,42.0,320.4660273413589
249,7.0,21.0,1.0,5015.0,4402.0,56.0,257.21240345297593
250,7.0,23.0,1.0,2210.0,2000.0,47.0,473.964
251,7.0,24.0,1.0,1285.0,1263.0,481.0,871.6381631037214
252,8.0,3.0,2.0,34264.0,34195.0,37.0,224.78213189062728
253,8.0,17.0,5.0,4705.0,4695.0,22.0,198.57401490947817
254,8.0,18.0,4.0,23021.0,22963.0,88.0,351.02560641031226
255,8.0,31.0,1.0,25386.0,25013.0,21.0,150.02634629992403
256,8.0,33.0,1.0,3940.0,3934.0,25.0,238.62633451957296
257,8.0,34.0,4.0,6086.0,5866.0,343.0,819.4074326628025
258,8.0,35.0,1.0,8103.0,8101.0,19.0,121.18516232563881
259,8.0,36.0,1.0,2655.0,2655.0,27.0,221.07721280602635
260,9.0,1.0,11.0,12274.0,10653.0,98.0,380.5425701680278
261,9.0,2.0,11.0,17213.0,15393.0,259.0,585.060547001884
262,9.0,2.0,12.0,342.0,333.0,1416.0,1372.78978978979
263,9.0,3.0,20.0,119.0,91.0,49.0,121.95604395604396
264,9.0,6.0,8.0,20043.0,18974.0,148.0,442.8843680826394
265,9.0,7.0,11.0,15033.0,12683.0,197.0,419.09027832531734
266,9.0,7.0,12.0,1714.0,1166.0,74.0,223.13722126929673
267,9.0,8.0,11.0,5378.0,4243.0,421.0,658.4902191845392
268,9.0,9.0,12.0,21107.0,19669.0,225.0,465.6021658447303
269,9.0,9.0,18.0,249.0,248.0,871.5,1140.6895161290322
270,9.0,9.0,21.0,2066.0,1767.0,240.0,343.99320882852294
271,9.0,9.0,22.0,726.0,710.0,335.0,469.9549295774648
272,9.0,11.0,2.0,11758.0,11075.0,157.0,431.963611738149
273,9.0,13.0,13.0,14779.0,13654.0,347.0,607.1611981836825
274,9.0,13.0,16.0,5760.0,5439.0,394.0,552.6525096525097
275,9.0,13.0,18.0,358.0,358.0,1312.5,1258.145251396648
276,9.0,14.0,9.0,18419.0,17075.0,208.0,436.5984773060029
277,9.0,14.0,13.0,1080.0,1059.0,473.0,604.2152974504249
278,9.0,18.0,2.0,15015.0,14804.0,309.0,559.044447446636
279,9.0,21.0,2.0,13980.0,11676.0,433.5,614.6097978759849
280,9.0,22.0,17.0,2190.0,2074.0,467.0,599.0891996142719
281,9.0,22.0,23.0,2060.0,1511.0,738.0,947.2918596955659
282,9.0,23.0,3.0,7422.0,7223.0,97.0,425.7530112141769
283,9.0,24.0,5.0,7618.0,7292.0,76.0,335.9576247942951
284,9.0,25.0,6.0,4669.0,4204.0,163.0,477.07968601332067
285,9.0,25.0,20.0,110.0,66.0,119.5,584.7424242424242
286,9.0,26.0,7.0,7103.0,6221.0,247.0,470.2425655039383
287,9.0,27.0,4.0,4310.0,4014.0,439.0,613.2899850523169
288,9.0,29.0,5.0,6811.0,5467.0,325.0,513.8662886409365
289,9.0,30.0,6.0,12484.0,11363.0,221.0,445.2242365572472
290,9.0,31.0,11.0,10874.0,9821.0,379.0,616.1113939517361
291,9.0,31.0,19.0,1192.0,960.0,492.5,738.6197916666666
292,9.0,31.0,32.0,2239.0,1892.0,549.5,631.6701902748414
293,9.0,32.0,4.0,9230.0,7339.0,114.0,551.1768633328792
294,9.0,32.0,17.0,709.0,709.0,492.0,964.9760225669958
295,9.0,33.0,22.0,8460.0,7368.0,220.5,454.2497285559175
296,9.0,34.0,2.0,6068.0,5138.0,274.0,488.6399377189568
297,9.0,34.0,6.0,1430.0,1411.0,630.0,749.9064493267186
298,9.0,35.0,8.0,18200.0,15553.0,256.0,519.6607728412525
299,9.0,38.0,9.0,12976.0,12168.0,467.0,704.4821663379356
300,9.0,38.0,12.0,722.0,721.0,518.0,582.3675450762829
301,9.0,38.0,14.0,5322.0,4810.0,610.5,769.9981288981289
302,9.0,38.0,20.0,3136.0,3028.0,612.5,838.0475561426684
303,9.0,38.0,34.0,1076.0,908.0,1316.5,1441.4713656387664
304,9.0,39.0,1.0,5729.0,5198.0,230.5,515.0821469796075
305,9.0,39.0,14.0,2120.0,1428.0,377.0,513.4383753501401
306,10.0,1.0,2.0,2035.0,1418.0,898.5,1026.5282087447108
307,10.0,1.0,3.0,1101.0,1101.0,1108.0,1167.798365122616
308,10.0,1.0,6.0,4862.0,4857.0,458.0,559.6518427012559
309,10.0,1.0,9.0,1379.0,1379.0,602.0,805.8788977519941
310,10.0,1.0,10.0,308.0,308.0,885.5,1065.6883116883116
311,10.0,1.0,17.0,314.0,314.0,842.0,1002.8312101910828
312,10.0,1.0,20.0,339.0,339.0,1395.0,1313.8053097345132
313,10.0,2.0,5.0,9903.0,8253.0,472.0,609.9209984248153
314,10.0,2.0,8.0,2786.0,2785.0,605.0,753.8168761220826
315,10.0,2.0,10.0,469.0,469.0,1291.0,1247.6950959488272
316,10.0,2.0,14.0,1161.0,1161.0,1042.0,1162.739879414298
317,10.0,3.0,6.0,3005.0,2977.0,828.0,1007.7406785354384
318,10.0,3.0,16.0,4850.0,4513.0,19.0,231.81719477066252
319,10.0,3.0,17.0,2664.0,2303.0,684.0,870.3651758575771
320,10.0,3.0,19.0,1747.0,1747.0,1238.0,1161.619347452776
321,10.0,3.0,21.0,970.0,970.0,1757.0,1621.5680412371134
322,10.0,3.0,22.0,4278.0,4278.0,580.0,689.4181860682562
323,10.0,3.0,26.0,247.0,247.0,387.0,567.2874493927126
324,10.0,3.0,31.0,52.0,52.0,767.5,1211.1346153846155
325,10.0,3.0,32.0,3578.0,3546.0,894.0,1054.765369430344
326,10.0,4.0,7.0,7274.0,6508.0,166.0,322.0270436385986
327,10.0,4.0,9.0,1623.0,1623.0,441.0,582.494146642021
328,10.0,4.0,13.0,1552.0,1552.0,414.5,561.5798969072165
329,10.0,4.0,15.0,1246.0,1246.0,680.5,831.870786516854
330,10.0,4.0,16.0,1880.0,1880.0,574.5,765.8643617021277
331,10.0,4.0,20.0,1171.0,1171.0,885.0,941.9786507258754
332,10.0,4.0,22.0,1335.0,1335.0,801.0,975.8352059925094
333,10.0,5.0,3.0,1005.0,1005.0,868.0,1080.7482587064676
334,10.0,5.0,4.0,23370.0,23310.0,380.0,541.224453024453
335,10.0,5.0,7.0,6806.0,6802.0,725.0,881.7862393413702
336,10.0,5.0,8.0,1077.0,1076.0,571.0,796.1347583643122
337,10.0,5.0,11.0,1799.0,1799.0,652.0,866.4057809894385
338,10.0,6.0,3.0,2053.0,2053.0,639.0,886.0107160253287
339,10.0,6.0,5.0,2303.0,2303.0,492.0,638.6539296569691
340,10.0,6.0,8.0,2336.0,2336.0,680.5,854.4606164383562
341,10.0,6.0,11.0,459.0,459.0,322.0,551.7102396514161
342,10.0,6.0,16.0,154.0,154.0,1183.0,1316.1103896103896
343,10.0,7.0,4.0,3858.0,2843.0,604.0,833.2198381990855
344,10.0,7.0,5.0,3286.0,3283.0,618.0,738.6195552848005
345,10.0,7.0,7.0,20256.0,20141.0,6.0,213.73908941959186
346,10.0,7.0,11.0,1628.0,1628.0,731.0,862.6375921375922
347,10.0,7.0,13.0,2529.0,2529.0,895.0,943.5749308026888
348,10.0,7.0,23.0,26.0,26.0,1317.0,1604.3076923076924
349,10.0,8.0,2.0,1794.0,1794.0,224.5,580.2012263099219
350,10.0,8.0,4.0,2997.0,2996.0,617.0,938.2346461949265
351,10.0,8.0,5.0,2052.0,2052.0,203.0,522.4892787524367
352,10.0,8.0,9.0,28109.0,28058.0,9.0,215.3501318696985
353,10.0,8.0,16.0,10962.0,10959.0,588.0,841.931106852815
354,10.0,8.0,17.0,2300.0,2298.0,852.0,921.2001740644039
355,10.0,8.0,21.0,3070.0,3069.0,248.0,588.0684261974585
356,10.0,9.0,3.0,1682.0,1682.0,553.5,741.7164090368609
357,10.0,9.0,5.0,25206.0,23397.0,6.0,125.14014617258623
358,10.0,9.0,8.0,4318.0,4318.0,489.5,641.2704955998147
359,10.0,9.0,11.0,1483.0,1479.0,526.0,749.0946585530764
360,10.0,9.0,17.0,168.0,168.0,592.5,737.0238095238095
361,10.0,9.0,20.0,428.0,428.0,445.0,664.7359813084112
362,10.0,10.0,2.0,1823.0,1823.0,357.0,655.9994514536478
363,10.0,10.0,4.0,2128.0,2127.0,694.0,847.1927597555242
364,10.0,10.0,6.0,1644.0,1644.0,883.0,992.6356447688564
365,10.0,10.0,10.0,2384.0,2384.0,493.0,597.1912751677852
366,10.0,10.0,11.0,2299.0,2298.0,416.5,678.1906005221932
367,10.0,10.0,16.0,1388.0,1388.0,767.0,1080.6657060518733
368,10.0,10.0,17.0,10352.0,6566.0,285.0,456.9070971672251
369,10.0,10.0,19.0,2006.0,2006.0,393.0,485.73479561316054
370,10.0,10.0,23.0,2817.0,2816.0,803.0,932.2940340909091
371,10.0,10.0,27.0,3019.0,2754.0,15.0,273.1285403050109
372,10.0,10.0,28.0,924.0,922.0,456.5,608.0281995661605
373,10.0,10.0,31.0,2830.0,2828.0,893.0,960.0997171145686
374,10.0,11.0,4.0,1830.0,1828.0,471.0,601.5437636761488
375,10.0,11.0,5.0,1384.0,1384.0,531.0,671.6972543352601
376,10.0,11.0,6.0,2596.0,2567.0,32.0,268.70510323334634
377,10.0,11.0,7.0,5571.0,2331.0,276.0,481.42900042900044
378,10.0,11.0,10.0,1390.0,1390.0,344.0,655.0136690647482
379,10.0,11.0,11.0,967.0,967.0,665.0,860.2554291623578
380,10.0,11.0,12.0,13458.0,12039.0,214.0,395.7430019104577
381,10.0,11.0,15.0,3939.0,3929.0,533.0,778.7818783405447
382,10.0,11.0,19.0,2081.0,2076.0,575.0,735.3540462427745
383,10.0,11.0,23.0,3036.0,3034.0,651.0,777.7129202373105
384,10.0,11.0,27.0,6105.0,2106.0,393.0,640.3594491927826
385,10.0,11.0,36.0,355.0,354.0,959.0,1147.629943502825
386,10.0,12.0,9.0,1292.0,1292.0,1117.0,1205.8049535603716
387,10.0,12.0,16.0,1066.0,1066.0,503.0,697.9765478424015
388,10.0,12.0,18.0,506.0,506.0,1841.5,1501.187747035573
389,10.0,12.0,21.0,73.0,73.0,626.0,1008.9041095890411
390,10.0,12.0,24.0,1125.0,1125.0,1443.0,1426.6124444444445
391,10.0,12.0,26.0,704.0,704.0,1891.0,1666.7897727272727
392,10.0,14.0,5.0,986.0,986.0,475.5,643.3002028397566
393,10.0,14.0,8.0,4467.0,4044.0,432.0,727.0623145400593
394,10.0,14.0,11.0,3354.0,3353.0,581.0,761.3981509096332
395,10.0,14.0,13.0,1324.0,1324.0,682.0,843.4720543806646
396,10.0,14.0,15.0,1701.0,1701.0,358.0,535.7918871252205
397,10.0,14.0,18.0,374.0,374.0,1578.5,1408.355614973262
398,10.0,15.0,3.0,39671.0,37492.0,10.0,256.6029019524165
399,10.0,15.0,4.0,44.0,44.0,1273.0,1491.8636363636363
400,10.0,15.0,7.0,1367.0,1366.0,779.5,905.7445095168375
401,10.0,15.0,10.0,916.0,916.0,514.5,642.6069868995634
402,10.0,15.0,12.0,8525.0,8518.0,560.0,820.9422399624325
403,10.0,15.0,14.0,2251.0,2250.0,1054.0,1159.4217777777778
404,10.0,15.0,15.0,1880.0,1880.0,967.5,1087.5446808510637
405,10.0,15.0,19.0,786.0,786.0,818.0,1059.559796437659
406,10.0,15.0,22.0,611.0,610.0,554.5,747.5819672131148
407,10.0,16.0,1.0,2337.0,2084.0,345.5,612.4304222648752
408,10.0,16.0,2.0,1320.0,1320.0,336.5,533.2280303030303
409,10.0,16.0,7.0,2145.0,2133.0,399.0,628.9559306141584
410,10.0,16.0,10.0,114.0,114.0,661.5,917.9473684210526
411,10.0,17.0,1.0,54898.0,53006.0,12.0,153.33233973512432
412,10.0,17.0,3.0,2490.0,2279.0,187.0,340.611671785871
