state_code,dist_code,court_no,mean_days,median_days
9.0,1.0,12.0,96.464517524881,71.0
9.0,2.0,17.0,181.71174244596068,80.0
9.0,3.0,5.0,259.0996732026144,121.0
9.0,5.0,10.0,191.9642190416926,98.5
9.0,6.0,11.0,211.07270903848564,68.0
9.0,7.0,14.0,182.85256815561425,89.0
9.0,8.0,19.0,111.6734693877551,44.0
9.0,8.0,20.0,155.40425105273712,85.0
9.0,9.0,13.0,123.60248057526181,72.0
9.0,10.0,6.0,76.46722123192711,41.0
9.0,11.0,6.0,117.12714720144653,65.0
9.0,11.0,7.0,50.2265306122449,37.0
9.0,12.0,10.0,170.5088544785696,81.0
9.0,13.0,14.0,125.93546837469977,58.0
9.0,14.0,10.0,146.6273265848766,66.0
9.0,18.0,3.0,174.0506477150054,82.0
9.0,19.0,10.0,192.7766823831976,70.0
9.0,19.0,11.0,205.36963696369637,69.0
9.0,20.0,15.0,209.40115622600607,79.0
9.0,21.0,3.0,199.70287420679358,78.0
9.0,21.0,4.0,129.27249357326477,43.0
9.0,22.0,10.0,167.2863087806908,84.0
9.0,23.0,6.0,140.9164497334821,44.0
9.0,24.0,6.0,138.74399736870956,56.0
9.0,25.0,7.0,155.09687013170938,58.0
9.0,26.0,8.0,116.83099489795919,103.0
9.0,27.0,10.0,191.00555253130102,100.0
9.0,28.0,17.0,383.0402485087412,149.0
9.0,29.0,6.0,156.45066023001561,80.0
9.0,30.0,7.0,124.28222683264177,74.0
9.0,31.0,12.0,230.97104570471404,103.0
9.0,32.0,9.0,90.86936090225564,64.0
9.0,33.0,8.0,116.88818272095332,58.0
9.0,33.0,12.0,136.43922538112898,91.0
9.0,33.0,14.0,136.70297872340424,51.0
9.0,33.0,17.0,170.18612716763005,88.0
9.0,33.0,20.0,140.67009826860084,103.0
9.0,33.0,23.0,138.4032348020078,72.0
9.0,34.0,3.0,311.24884615384616,99.0
9.0,35.0,9.0,130.56079239513394,88.0
9.0,36.0,8.0,68.95961002785515,49.0
9.0,38.0,13.0,660.3355324289165,760.0
9.0,39.0,2.0,769.3924775143091,688.0
9.0,8.0,23.0,23.66106442577031,11.0
9.0,8.0,41.0,25.193916349809886,12.0
9.0,13.0,30.0,286.2993421052632,59.0
9.0,14.0,16.0,94.49570815450643,30.0
9.0,14.0,22.0,104.46993670886076,54.5
9.0,14.0,29.0,76.67399267399267,28.0
9.0,14.0,37.0,67.1811224489796,29.5
9.0,30.0,25.0,53.63309352517986,54.0
9.0,30.0,36.0,62.83422459893048,59.0
9.0,31.0,27.0,45.54225352112676,37.0
9.0,31.0,29.0,23.036036036036037,11.0
9.0,31.0,33.0,125.4563926226946,83.0
9.0,31.0,39.0,120.86111111111111,53.5
9.0,39.0,11.0,106.77551020408163,30.0
9.0,39.0,16.0,79.23791102514507,42.0
9.0,12.0,22.0,39.103960396039604,19.0
9.0,31.0,36.0,1451.125,1386.0
9.0,39.0,24.0,461.0,461.0
9.0,1.0,22.0,54.273092369477915,49.0
9.0,1.0,27.0,94.26941107530033,85.0
9.0,1.0,31.0,116.87529976019185,71.0
9.0,2.0,21.0,125.86207631635045,60.0
9.0,2.0,27.0,342.8827982250065,190.0
9.0,2.0,31.0,276.1868388022234,102.0
9.0,2.0,39.0,151.59152412560633,63.0
9.0,2.0,45.0,170.35234521575984,106.0
9.0,2.0,54.0,1331.6713286713286,1136.0
9.0,3.0,9.0,197.3071469086784,73.0
9.0,3.0,13.0,197.19871451526512,64.0
9.0,3.0,17.0,230.11506320977074,72.0
9.0,3.0,22.0,281.5122597746852,73.0
9.0,5.0,15.0,124.44578616352202,71.0
9.0,5.0,18.0,274.8594170952731,140.0
9.0,5.0,21.0,200.63934787398105,67.0
9.0,6.0,14.0,49.44152744630072,43.0
9.0,6.0,18.0,116.97713824636901,84.0
9.0,6.0,19.0,33.84682713347921,14.0
9.0,6.0,20.0,75.93595041322314,51.0
9.0,6.0,22.0,58.083626760563384,55.0
9.0,7.0,24.0,86.59736091298146,67.0
9.0,7.0,27.0,94.82631285952867,66.0
9.0,7.0,33.0,180.80581334267202,53.0
9.0,7.0,42.0,100.97598436191008,74.0
9.0,7.0,44.0,63.45772787318362,46.0
9.0,8.0,12.0,72.01516587677725,53.0
9.0,8.0,22.0,135.6812781646866,59.0
9.0,8.0,27.0,59.35526315789474,30.5
9.0,8.0,28.0,47.78988734608331,39.0
9.0,8.0,32.0,226.8460960960961,75.0
9.0,8.0,33.0,161.5204081632653,28.0
9.0,8.0,40.0,55.07848324514991,38.0
9.0,9.0,26.0,138.44777050202683,91.0
9.0,9.0,30.0,142.40480132450332,66.0
9.0,9.0,34.0,72.0338552687262,70.0
9.0,9.0,36.0,43.1954425942156,30.0
9.0,9.0,40.0,48.78329571106095,40.0
9.0,9.0,44.0,73.27663798808736,61.0
9.0,10.0,13.0,116.48899449724863,46.0
9.0,10.0,16.0,77.90505050505051,51.0
9.0,11.0,14.0,134.90770844257997,80.5
9.0,11.0,19.0,88.87318489835431,57.0
9.0,11.0,20.0,1048.2213740458014,1056.0
9.0,11.0,23.0,109.06654867256637,53.0
9.0,11.0,25.0,471.9269949066214,61.0
9.0,12.0,13.0,146.46363395927003,74.0
9.0,12.0,17.0,129.63205759757483,61.0
9.0,12.0,19.0,271.6928446771379,144.0
9.0,12.0,26.0,201.55019902697921,117.0
9.0,13.0,8.0,95.70775797137836,66.0
9.0,13.0,12.0,197.38166491043202,101.0
9.0,13.0,25.0,305.4616591928251,118.0
9.0,13.0,29.0,96.7503707365299,55.0
9.0,13.0,31.0,197.66945337620578,97.0
9.0,13.0,36.0,1389.25,1242.0
9.0,14.0,15.0,149.85247169290253,56.0
9.0,14.0,21.0,124.56070713809206,52.0
9.0,14.0,26.0,42.91895910780669,28.0
9.0,14.0,28.0,197.06435520079822,79.0
9.0,14.0,36.0,119.85425884955752,58.0
9.0,18.0,11.0,188.35267731987665,75.0
9.0,18.0,12.0,29.490706319702603,14.0
9.0,18.0,14.0,212.5266767017896,83.0
9.0,18.0,15.0,124.86290322580645,67.0
9.0,18.0,20.0,535.7650252035672,137.0
9.0,18.0,22.0,895.1001821493625,603.0
9.0,19.0,14.0,175.187734962406,93.0
9.0,19.0,18.0,201.64924525239408,80.0
9.0,19.0,22.0,122.86321122369446,58.0
9.0,19.0,35.0,66.25512104283054,37.0
9.0,20.0,18.0,53.82200647249191,45.0
9.0,20.0,23.0,104.55148583275744,62.0
9.0,20.0,28.0,126.08752166377816,77.0
9.0,20.0,35.0,436.6966490299824,213.0
9.0,21.0,7.0,271.07444809769845,133.0
9.0,21.0,9.0,415.4085838532804,172.0
9.0,22.0,18.0,245.52160702228224,87.0
9.0,22.0,24.0,237.96450192625207,118.0
9.0,22.0,27.0,78.99419809365935,57.0
9.0,22.0,31.0,1507.5152838427948,1338.0
9.0,22.0,33.0,1304.1128526645768,1151.0
9.0,23.0,9.0,87.39927404718694,64.0
9.0,23.0,11.0,137.25181598062954,54.0
9.0,26.0,15.0,121.73873000484731,70.0
9.0,26.0,23.0,71.08736462093863,56.0
9.0,27.0,5.0,244.28783750309637,113.0
9.0,29.0,11.0,147.15540161018535,62.0
9.0,30.0,13.0,121.26848249027238,58.0
9.0,30.0,19.0,151.57476489028213,78.0
9.0,30.0,20.0,270.6388888888889,54.0
9.0,30.0,24.0,121.8182132963989,68.0
9.0,30.0,27.0,126.73874195854181,79.0
9.0,30.0,35.0,88.51049766718506,77.0
9.0,31.0,22.0,71.45392491467577,52.0
9.0,31.0,26.0,89.39654269250917,44.0
9.0,31.0,30.0,98.71490972626674,82.0
9.0,31.0,38.0,95.28617754357519,62.0
9.0,32.0,7.0,135.74558734023128,84.0
9.0,34.0,9.0,356.83016603320664,110.0
9.0,35.0,13.0,199.54983983418126,88.0
9.0,35.0,18.0,145.7795782463929,71.0
9.0,35.0,22.0,121.68849426563078,94.0
9.0,35.0,25.0,102.45666723871632,58.0
9.0,35.0,28.0,140.21615400711445,71.0
9.0,35.0,30.0,87.83096031505605,65.0
9.0,36.0,12.0,360.43806780412143,107.0
9.0,38.0,15.0,146.44519300801164,76.0
9.0,38.0,21.0,89.62609786700125,57.0
9.0,38.0,32.0,1787.3181818181818,1561.0
9.0,38.0,35.0,1690.0765432098765,1739.0
9.0,39.0,10.0,128.7937106918239,82.0
9.0,39.0,15.0,266.02491849091757,152.0
9.0,39.0,19.0,188.56042884990254,138.0
9.0,12.0,21.0,234.30639730639732,69.0
9.0,4.0,15.0,259.35421302783044,112.0
9.0,4.0,30.0,307.6035688938457,135.0
9.0,4.0,31.0,75.62951096121417,55.0
9.0,4.0,32.0,95.36615657573742,61.0
9.0,40.0,7.0,278.0123669440681,121.0
9.0,40.0,14.0,85.15759312320917,76.0
9.0,40.0,23.0,541.6354256233878,277.0
9.0,40.0,2.0,1333.5,1333.5
9.0,4.0,24.0,86.74193548387096,43.0
9.0,40.0,19.0,80.91004415011038,29.0
10.0,1.0,6.0,95.61908931698774,37.0
10.0,2.0,5.0,106.69974613431802,36.0
10.0,4.0,7.0,92.12870012870013,32.0
10.0,6.0,5.0,65.79160419790105,52.0
10.0,7.0,7.0,51.53261295560159,4.0
10.0,8.0,9.0,22.3951045221843,3.0
10.0,9.0,5.0,14.648629795714998,3.0
10.0,10.0,17.0,143.0010883761428,31.0
10.0,11.0,12.0,64.22299735386096,27.0
10.0,14.0,8.0,66.30685042561817,34.0
10.0,15.0,3.0,23.186724094248795,4.0
10.0,16.0,1.0,39.74004975124378,32.0
10.0,17.0,1.0,49.52686659044939,11.0
10.0,19.0,2.0,31.824975091331783,31.0
10.0,20.0,1.0,113.62383876554873,56.0
10.0,22.0,1.0,141.70097560975609,52.0
10.0,23.0,2.0,47.35647155812036,41.0
10.0,24.0,3.0,46.06140997297961,31.0
10.0,25.0,9.0,45.498380129589634,31.0
10.0,26.0,2.0,62.54252873563218,35.0
10.0,27.0,2.0,199.62560029553012,62.0
10.0,28.0,7.0,120.04309806371018,51.0
10.0,30.0,4.0,35.951266308518804,16.5
10.0,31.0,4.0,161.16023900054319,52.0
10.0,32.0,19.0,170.4643665158371,82.0
10.0,33.0,20.0,114.83938344688931,56.0
10.0,18.0,5.0,108.22781940063092,41.0
10.0,29.0,1.0,96.33955555555555,52.0
10.0,5.0,4.0,98.32349506317018,68.0
10.0,3.0,12.0,36.93954447464617,3.0
10.0,12.0,2.0,94.20065359477124,50.0
10.0,13.0,1.0,60.85561274473965,47.0
10.0,21.0,6.0,129.00680272108843,30.0
10.0,3.0,16.0,15.405911618378695,5.0
10.0,3.0,26.0,316.7303822937626,44.0
10.0,4.0,13.0,214.29039145907473,65.0
10.0,6.0,16.0,1210.4161073825503,1090.0
10.0,10.0,10.0,60.65424164524421,34.0
10.0,10.0,27.0,85.48924731182795,42.0
10.0,10.0,28.0,135.41123595505618,38.0
10.0,11.0,4.0,62.590014064697606,51.0
10.0,11.0,6.0,27.186661833997825,26.0
10.0,14.0,5.0,31.56595191682911,29.0
10.0,17.0,4.0,92.33844393592678,31.0
10.0,17.0,18.0,312.9640287769784,22.0
10.0,20.0,7.0,123.2566371681416,51.0
10.0,20.0,18.0,229.24,64.0
10.0,21.0,15.0,507.49793388429754,326.0
10.0,22.0,21.0,391.48994515539306,105.0
10.0,23.0,5.0,36.415636042402824,31.0
10.0,24.0,14.0,81.0404452690167,35.0
10.0,24.0,20.0,174.59739233504544,62.0
10.0,26.0,15.0,270.73333333333335,24.0
10.0,32.0,3.0,164.7657393850659,71.0
10.0,32.0,21.0,321.3554237879316,64.0
10.0,32.0,22.0,315.1555033294164,203.0
10.0,33.0,17.0,302.59919537339704,125.0
10.0,7.0,22.0,1073.0,1073.0
10.0,1.0,7.0,145.4831358249772,44.0
10.0,2.0,6.0,68.62108527131782,34.0
10.0,3.0,15.0,122.12427440633246,36.0
10.0,4.0,8.0,65.09127972819932,35.0
10.0,5.0,5.0,53.87547169811321,28.0
10.0,6.0,6.0,64.64383561643835,29.0
10.0,7.0,8.0,56.10987811533564,31.0
10.0,8.0,11.0,58.91325905292479,31.0
10.0,9.0,6.0,61.395880056483094,52.0
10.0,10.0,22.0,52.87920331091568,21.0
10.0,11.0,16.0,66.41598868058011,34.0
10.0,12.0,5.0,65.35292615993363,34.0
10.0,14.0,9.0,37.902882672056165,20.0
10.0,15.0,6.0,188.89835198622555,29.0
10.0,17.0,19.0,974.2550379198267,918.0
10.0,18.0,10.0,107.9571773015927,43.0
10.0,20.0,4.0,215.16148974668275,98.0
10.0,21.0,7.0,77.22129226648812,28.0
10.0,22.0,3.0,131.13250731371537,37.0
10.0,23.0,3.0,66.89052002985818,35.0
10.0,24.0,4.0,53.5111416781293,26.0
10.0,25.0,10.0,39.90056285178236,30.0
10.0,26.0,3.0,79.16748111950244,23.0
10.0,27.0,3.0,208.86613197229312,43.0
10.0,28.0,3.0,128.5811017343345,37.0
10.0,29.0,11.0,51.59583702391497,8.0
10.0,30.0,5.0,53.88715596330275,31.0
10.0,31.0,9.0,117.71161313095658,33.0
10.0,32.0,20.0,336.28189034520955,49.0
10.0,33.0,22.0,193.89867878481866,34.0
10.0,19.0,3.0,38.338110336081165,33.0
10.0,17.0,20.0,326.7153846153846,57.5
10.0,13.0,17.0,442.8400157361571,50.0
11.0,1.0,4.0,58.35899105926935,21.0
11.0,2.0,2.0,61.493859649122804,14.0
11.0,3.0,2.0,42.5832832230908,13.0
11.0,4.0,2.0,228.08758541130535,67.0
11.0,5.0,2.0,60.164420620209405,10.0
11.0,6.0,3.0,42.061513037091444,11.0
11.0,7.0,2.0,67.17129387113673,20.0
11.0,8.0,2.0,106.68734679584452,21.0
11.0,9.0,2.0,28.355367793240557,7.0
11.0,10.0,4.0,104.14421364985164,14.0
11.0,11.0,2.0,62.39275766016713,12.0
11.0,12.0,3.0,77.3153340256144,15.0
11.0,13.0,2.0,83.52026082906382,11.0
11.0,14.0,3.0,205.1894968784429,2.0
11.0,15.0,3.0,170.60455080423696,37.0
11.0,16.0,2.0,198.70282708744247,41.0
11.0,17.0,2.0,113.20471869328493,25.0
11.0,18.0,2.0,99.91337901190047,14.0
11.0,19.0,2.0,160.95269441035367,42.0
11.0,20.0,2.0,54.49104720564297,13.0
11.0,21.0,2.0,104.37079860177467,14.0
11.0,22.0,4.0,58.67988204456094,8.0
11.0,26.0,2.0,244.3966814159292,81.0
11.0,27.0,2.0,117.50667689946278,27.0
11.0,29.0,1.0,225.12237862683136,31.0
11.0,30.0,1.0,21.064361191162345,10.0
11.0,32.0,1.0,45.21640248104755,11.0
11.0,24.0,2.0,54.16556291390729,12.0
11.0,23.0,2.0,48.79077190946025,16.0
11.0,31.0,1.0,243.7008547008547,24.0
11.0,1.0,7.0,86.88167388167388,10.0
11.0,4.0,16.0,348.47204100652374,126.5
11.0,4.0,19.0,287.72867063492066,50.0
11.0,6.0,6.0,75.4741532976827,10.0
11.0,7.0,5.0,39.79252577319588,15.0
11.0,8.0,5.0,127.07383118256823,34.0
11.0,10.0,8.0,55.417508417508415,11.5
11.0,11.0,8.0,682.5,682.5
11.0,11.0,11.0,255.41615853658536,137.5
11.0,13.0,8.0,93.00054495912806,10.0
11.0,13.0,11.0,215.67032967032966,12.0
11.0,15.0,14.0,463.2611377655929,22.0
11.0,17.0,6.0,310.8783783783784,69.0
11.0,17.0,8.0,76.66940789473684,20.5
11.0,17.0,11.0,414.1439114391144,26.0
11.0,26.0,5.0,156.818339100346,43.0
11.0,26.0,12.0,440.958984375,133.5
11.0,27.0,5.0,121.48853962017027,34.0
11.0,29.0,9.0,284.65362595419845,54.0
11.0,21.0,7.0,46.30122116689281,15.0
11.0,27.0,13.0,79.71491228070175,57.0
11.0,23.0,9.0,19.548172757475083,15.0
11.0,1.0,19.0,794.89375,345.0
11.0,4.0,13.0,111.66736314249896,11.0
11.0,16.0,6.0,149.9026178010471,11.0
11.0,16.0,9.0,135.5561078187727,11.0
11.0,1.0,3.0,276.3663421418637,77.0
11.0,2.0,4.0,270.8232621173469,217.0
11.0,3.0,3.0,199.7125158831004,79.0
11.0,4.0,3.0,255.28326055312954,41.0
11.0,5.0,3.0,650.7728813559322,401.0
11.0,6.0,4.0,320.15913359208713,172.0
11.0,7.0,3.0,189.0167089678511,62.0
11.0,8.0,4.0,626.4878474241191,474.0
11.0,8.0,6.0,707.2463472281908,583.0
11.0,9.0,3.0,184.53504072010287,152.0
11.0,10.0,3.0,210.76620825147347,30.0
11.0,11.0,3.0,131.84976525821597,42.0
11.0,12.0,4.0,197.12103746397693,41.0
11.0,13.0,3.0,400.9647193258106,291.0
11.0,13.0,6.0,319.0033632286995,135.0
11.0,13.0,7.0,195.96463129796464,156.0
11.0,13.0,9.0,270.88655180129786,117.0
11.0,14.0,9.0,373.3479848785801,224.0
11.0,15.0,4.0,487.9815994338287,179.0
11.0,16.0,3.0,260.2116101694915,115.0
11.0,17.0,3.0,233.39753483386923,91.0
11.0,18.0,3.0,319.58968562044106,178.0
11.0,19.0,3.0,221.92361111111111,104.0
11.0,20.0,3.0,169.81534170153418,93.0
11.0,20.0,5.0,153.21012948696935,83.0
11.0,21.0,3.0,356.5789215342543,154.0
11.0,22.0,3.0,130.9804964539007,35.5
11.0,23.0,3.0,199.89820657588842,98.0
11.0,24.0,3.0,124.34011492467775,67.0
11.0,26.0,3.0,566.2665428532123,471.0
11.0,27.0,3.0,1048.7890861587791,789.0
11.0,29.0,2.0,497.2688002107204,410.0
11.0,30.0,3.0,442.96307436987865,92.0
11.0,31.0,3.0,302.87402304941054,208.0
11.0,32.0,2.0,241.82688158395734,79.0
11.0,16.0,10.0,303.08052,133.0
12.0,1.0,2.0,59.58382877526754,31.0
12.0,2.0,2.0,78.31032436708861,28.0
12.0,3.0,3.0,132.9776556776557,30.0
12.0,4.0,2.0,49.28437437637198,14.0
12.0,6.0,2.0,31.217934582873944,7.0
12.0,7.0,3.0,45.56939676311917,16.0
12.0,8.0,2.0,75.80533807829181,21.0
12.0,9.0,2.0,36.74528301886792,28.0
12.0,10.0,2.0,53.26073030108905,16.0
12.0,11.0,2.0,132.07175090252707,28.0
12.0,11.0,5.0,628.7838939857288,273.0
12.0,12.0,2.0,279.8260135135135,56.0
12.0,13.0,2.0,494.46484601975595,183.0
12.0,14.0,2.0,216.05370496261048,53.0
12.0,15.0,2.0,78.28496959165943,27.0
12.0,15.0,7.0,516.931358381503,234.0
12.0,18.0,2.0,322.21317829457365,98.0
12.0,19.0,2.0,423.7284095349746,142.0
12.0,20.0,2.0,167.77803738317758,20.5
12.0,21.0,2.0,747.1796916533758,518.0
12.0,22.0,2.0,113.25101419878297,31.0
12.0,16.0,2.0,120.19662921348315,30.5
12.0,17.0,2.0,288.22535211267603,38.0
12.0,5.0,3.0,136.81158066775623,18.0
12.0,3.0,6.0,614.2592319054653,375.0
12.0,1.0,4.0,74.78218721599515,32.0
12.0,1.0,5.0,987.0285714285715,763.0
12.0,1.0,6.0,1000.8883248730964,929.0
12.0,1.0,7.0,464.3001876172608,17.0
12.0,1.0,8.0,353.20338983050846,94.0
12.0,1.0,9.0,280.10526315789474,91.0
12.0,1.0,14.0,485.23943661971833,312.0
12.0,2.0,4.0,98.87123335669236,32.0
12.0,3.0,4.0,268.07332101047444,95.0
12.0,3.0,7.0,769.9632206759443,464.0
12.0,3.0,8.0,792.3523225241016,574.0
12.0,3.0,9.0,480.0426136363636,203.0
12.0,3.0,11.0,262.4723032069971,41.0
12.0,3.0,12.0,789.9041309431021,403.0
12.0,3.0,13.0,728.2867830423941,350.0
12.0,4.0,4.0,20.966205970278583,9.0
12.0,4.0,5.0,749.9601203912716,376.0
12.0,4.0,6.0,483.6358024691358,199.0
12.0,4.0,7.0,815.8581661891118,536.0
12.0,4.0,8.0,441.58878504672896,21.0
12.0,4.0,9.0,393.11969111969114,110.0
12.0,4.0,10.0,308.80155642023345,27.5
12.0,4.0,11.0,1207.6771653543308,800.0
12.0,6.0,3.0,176.58392144829702,13.0
12.0,7.0,4.0,122.06034788782392,66.0
12.0,8.0,3.0,198.54984792159513,74.0
12.0,8.0,4.0,1093.0422832980973,1110.0
12.0,8.0,5.0,560.9875311720698,279.0
12.0,8.0,10.0,990.374677002584,621.0
12.0,8.0,11.0,447.9277108433735,196.0
12.0,9.0,3.0,35.3742774566474,27.5
12.0,9.0,6.0,622.8823529411765,317.0
12.0,10.0,3.0,141.73932651834036,41.0
12.0,11.0,3.0,393.91054113231155,151.0
12.0,11.0,6.0,685.2290673927843,364.5
12.0,12.0,3.0,195.75862068965517,51.0
12.0,12.0,4.0,641.7109929078014,392.5
12.0,13.0,3.0,590.3619469026548,311.0
12.0,13.0,4.0,779.6933333333334,692.0
12.0,13.0,5.0,1192.0,1192.0
12.0,14.0,3.0,175.87891440501045,44.0
12.0,14.0,7.0,502.01960784313724,294.0
12.0,15.0,3.0,43.3206940874036,9.0
12.0,15.0,8.0,471.920116194626,219.0
12.0,18.0,3.0,465.16733870967744,275.0
12.0,19.0,3.0,730.0712955573291,435.0
12.0,19.0,6.0,1103.7054545454546,883.0
12.0,19.0,7.0,412.0,175.5
12.0,20.0,3.0,517.5156779661017,194.5
12.0,20.0,6.0,1348.2708333333333,1130.5
12.0,20.0,7.0,613.84,525.0
12.0,21.0,3.0,740.1720468251153,523.0
12.0,22.0,3.0,294.66339548577037,164.5
12.0,2.0,8.0,469.69444444444446,340.0
12.0,3.0,16.0,931.1,685.0
12.0,3.0,18.0,735.9354838709677,579.0
12.0,3.0,19.0,586.2814070351759,339.0
12.0,5.0,5.0,958.6808510638298,779.0
12.0,6.0,9.0,918.72,641.0
12.0,9.0,4.0,47.959349593495936,43.0
12.0,9.0,5.0,9.3,7.0
12.0,12.0,5.0,402.403738317757,171.0
12.0,13.0,6.0,492.90421455938696,252.0
12.0,13.0,8.0,549.5027932960894,430.5
12.0,15.0,4.0,387.61722488038276,126.5
12.0,16.0,3.0,184.25390625,29.0
12.0,17.0,3.0,285.7974683544304,31.5
12.0,19.0,4.0,904.7407407407408,629.0
12.0,1.0,13.0,485.56666666666666,309.0
12.0,3.0,10.0,453.44921875,160.5
12.0,4.0,12.0,896.625,762.0
12.0,6.0,8.0,898.0857142857143,731.0
12.0,8.0,8.0,727.6588235294117,580.0
12.0,8.0,9.0,728.7941176470588,427.5
12.0,15.0,5.0,313.696,93.0
12.0,19.0,8.0,869.8571428571429,635.0
12.0,20.0,4.0,332.5524193548387,376.5
12.0,1.0,11.0,667.7333333333333,650.0
12.0,1.0,12.0,607.3898305084746,574.0
12.0,2.0,7.0,686.4571428571429,575.5
12.0,3.0,14.0,435.63703703703703,309.0
12.0,3.0,15.0,1609.0,1609.0
12.0,13.0,7.0,434.0,434.0
12.0,13.0,9.0,11.0,11.0
12.0,13.0,10.0,711.8193146417445,497.0
12.0,13.0,12.0,364.29411764705884,196.0
12.0,14.0,5.0,146.56221198156683,6.0
12.0,15.0,9.0,369.3496143958869,131.0
12.0,15.0,10.0,296.27868852459017,119.0
12.0,1.0,10.0,594.0,594.0
12.0,3.0,17.0,705.6666666666666,527.0
12.0,6.0,6.0,663.2857142857143,406.0
12.0,6.0,7.0,524.625,274.0
12.0,20.0,5.0,22.5,22.5
12.0,2.0,5.0,44.89473684210526,24.0
12.0,6.0,4.0,16.22772277227723,2.0
12.0,6.0,5.0,20.043478260869566,8.0
12.0,12.0,7.0,677.75,774.5
12.0,19.0,9.0,713.75,559.5
12.0,12.0,6.0,373.5,251.5
12.0,14.0,4.0,17.25,10.0
12.0,14.0,6.0,168.0,87.0
12.0,2.0,6.0,21.944444444444443,23.0
12.0,5.0,6.0,251.0,251.0
13.0,1.0,2.0,228.51332768839967,29.0
13.0,2.0,2.0,127.52473841717818,31.0
13.0,3.0,2.0,88.79392042914618,30.0
13.0,4.0,2.0,159.48936353829558,29.0
13.0,5.0,2.0,60.740407021904616,14.0
13.0,6.0,2.0,109.77227820199953,25.0
13.0,7.0,2.0,118.12191200900273,15.0
13.0,8.0,2.0,69.94178865507777,12.0
13.0,9.0,2.0,69.83230981325981,29.0
13.0,10.0,2.0,177.35401616361537,20.0
13.0,10.0,9.0,591.7157360406092,306.0
13.0,11.0,2.0,35.60159607120933,13.0
13.0,12.0,2.0,57.662925258853214,24.0
13.0,13.0,2.0,82.46199273167777,15.0
13.0,14.0,2.0,202.72216058099656,41.0
13.0,15.0,2.0,124.21028639381628,24.0
13.0,16.0,2.0,138.27526795552438,16.0
13.0,17.0,2.0,120.47165165554331,35.0
13.0,18.0,2.0,137.94735996787793,32.0
13.0,19.0,2.0,178.81880768486047,41.0
13.0,20.0,2.0,75.58132561920648,21.0
13.0,21.0,2.0,128.7637819060565,27.0
13.0,23.0,2.0,108.56010330255125,27.0
13.0,24.0,2.0,76.72941246930586,34.0
13.0,25.0,2.0,87.06395769128333,30.0
13.0,26.0,2.0,116.05415748579381,21.0
13.0,27.0,2.0,117.65249681316854,31.0
13.0,28.0,2.0,69.92696153194373,21.0
13.0,29.0,2.0,82.29530560726215,31.0
13.0,30.0,2.0,114.96643075215098,26.0
13.0,31.0,2.0,91.76619523973784,28.0
13.0,33.0,2.0,86.72474858964925,31.0
13.0,34.0,2.0,118.80216202935938,20.0
13.0,35.0,2.0,52.17835946773287,12.0
13.0,36.0,2.0,60.453469144784705,21.0
13.0,38.0,2.0,32.234640715619776,10.0
13.0,39.0,2.0,44.77060698247139,15.0
13.0,40.0,2.0,109.97094472620992,15.0
13.0,41.0,2.0,107.62077478161792,40.0
13.0,42.0,2.0,99.58383615195036,22.0
13.0,43.0,2.0,130.25228349533532,36.0
13.0,44.0,2.0,144.77519760152632,25.0
13.0,45.0,2.0,58.66888888888889,19.0
13.0,46.0,2.0,202.10785002106445,29.0
13.0,47.0,2.0,75.58275403046886,17.0
13.0,48.0,2.0,75.41567445734725,31.0
13.0,49.0,2.0,58.77005685407454,20.0
13.0,50.0,2.0,274.9949145359514,31.0
13.0,52.0,2.0,80.67750580668215,12.0
13.0,53.0,2.0,130.49909640920876,50.0
13.0,55.0,2.0,299.65467554407235,38.0
13.0,56.0,2.0,66.6769163509181,17.0
13.0,57.0,2.0,207.19275099673794,39.0
13.0,58.0,2.0,96.28677394269307,17.0
13.0,59.0,2.0,91.49933466400532,26.0
13.0,60.0,2.0,116.13352880576907,29.0
13.0,61.0,2.0,174.3530041566948,33.0
13.0,62.0,2.0,92.27437878471497,24.0
13.0,63.0,2.0,65.88750211780652,19.0
13.0,64.0,2.0,77.23224901476188,11.0
13.0,65.0,2.0,116.03972251259147,37.0
13.0,67.0,2.0,59.75532102022867,13.0
13.0,68.0,2.0,212.3569503006843,42.0
13.0,69.0,2.0,142.0416856640396,24.0
13.0,70.0,2.0,160.28798733755414,32.0
13.0,71.0,2.0,129.0560224089636,31.0
13.0,73.0,1.0,149.72780764201656,48.0
13.0,74.0,7.0,107.5053037608486,10.0
13.0,75.0,1.0,836.3019343986543,606.0
13.0,76.0,1.0,387.0261437908497,35.0
13.0,22.0,2.0,60.757830231502496,16.0
13.0,51.0,2.0,78.20927715190635,25.0
13.0,66.0,2.0,156.84314371476682,30.0
13.0,54.0,2.0,49.76142482396797,14.0
13.0,37.0,2.0,63.090059829956964,24.0
13.0,47.0,8.0,237.9943117178612,90.0
13.0,48.0,9.0,700.5046082949309,419.0
13.0,48.0,11.0,667.7277397260274,435.5
13.0,57.0,8.0,416.7158081705151,217.0
13.0,59.0,7.0,345.55737704918033,135.0
13.0,60.0,7.0,353.2089108910891,137.0
13.0,74.0,1.0,151.85419886656362,20.0
13.0,76.0,8.0,392.2837837837838,186.0
13.0,1.0,3.0,287.51186059348385,60.0
13.0,2.0,3.0,188.96504283800368,31.0
13.0,3.0,3.0,111.3793169179802,17.0
13.0,4.0,3.0,169.853027233851,45.0
13.0,5.0,3.0,209.66475119207726,57.0
