,year,state_code,dist_code,court_no,act_family,num_cases,median_decision_days,mean_decision_days,A_count,B_count,C_count,D_count,E_count
327,2014,1,26,12,IPC,232,529.0,653.0646551724138,92,88,49,3,0
328,2014,1,26,13,IPC,405,451.0,616.1234567901234,182,115,103,5,0
329,2014,1,26,14,IPC,257,696.0,714.9610894941634,105,72,79,1,0
330,2014,1,26,15,IPC,2,31.5,31.5,2,0,0,0,0
331,2014,1,26,16,IPC,52,653.0,746.3076923076923,9,32,10,1,0
332,2014,1,26,17,IPC,362,660.5,716.6049723756906,91,192,76,3,0
333,2014,1,26,18,IPC,339,805.0,801.3716814159292,89,136,110,4,0
334,2014,1,26,20,IPC,53,111.0,205.39622641509433,44,8,1,0,0
335,2014,1,26,22,IPC,230,665.5,748.8217391304348,78,75,76,1,0
336,2014,1,26,23,IPC,442,606.5,658.3574660633484,157,196,81,8,0
337,2014,1,26,24,IPC,231,89.0,248.92640692640694,169,55,7,0,0
338,2014,1,27,1,IPC,989,21.0,194.5571284125379,814,117,58,0,0
339,2014,1,27,2,IPC,848,636.0,661.5695754716982,307,341,195,5,0
340,2014,1,27,4,IPC,463,957.0,981.8423326133909,94,177,143,49,0
341,2014,1,27,5,IPC,204,637.5,725.9705882352941,43,116,41,4,0
342,2014,1,27,6,IPC,339,442.0,557.0294985250738,144,141,53,1,0
343,2014,1,27,7,IPC,437,734.0,695.8947368421053,124,223,89,1,0
344,2014,1,27,9,IPC,127,503.0,595.9842519685039,53,58,16,0,0
345,2014,1,27,10,IPC,364,615.0,685.9697802197802,121,154,83,6,0
346,2014,1,27,11,IPC,499,355.0,488.30060120240483,254,180,63,2,0
347,2014,1,27,13,IPC,77,364.0,414.12987012987014,39,35,3,0,0
348,2014,1,27,14,IPC,227,854.0,903.3876651982379,59,81,67,20,0
349,2014,1,27,15,IPC,249,826.0,806.6506024096385,76,75,97,1,0
350,2014,1,27,16,IPC,253,904.0,830.0434782608696,59,118,71,5,0
351,2014,1,27,17,IPC,76,598.0,662.0657894736842,27,34,14,1,0
