state_code,state_name,district_name,dist_code,court_no,court_name
11,Orissa,Cuttack,1,4,District and Sessions Court
11,Orissa,Kendrapada,2,2,District and Sessions Judge
11,Orissa,Nuapada,3,2,District and  Sessions Judge Court Nuapada
11,Orissa,Ganjam,4,2,District Civil and  Sessions Court
11,Orissa,Balasore,5,2,District  and Sessions Judge
11,Orissa,Koraput,6,3,District and Sessions Judge
11,Orissa,Dhenkanal,7,2,District and Sessions Judge Dhenkanal
11,Orissa,Khurda,8,2,District and Sessions Court
11,Orissa,Gajapati,9,2,District and Session Judge
11,Orissa,Kalahandi,10,4,District and Sessions Judge
11,Orissa,Sambalpur,11,2,District and Sessions Judge
11,Orissa,Jharsuguda,12,3,District And Sessions Judge
11,Orissa,Keonjhar,13,2,District and Sessions Judge
11,Orissa,Jagatsinghpur,14,3,Dist and Sessions Judge court Jagatsinghpur
11,Orissa,Puri,15,3,District and Sessions Judge Puri
11,Orissa,Sundargarh,16,2,District and Sessions Judge Court Sundargarh
11,Orissa,Balangir,17,2,District & Sessions Judge
11,Orissa,Bhadrak,18,2,District and Sessions Judge
11,Orissa,Jajpur,19,2,District and Sessions Judge
11,Orissa,Sonepur,20,2,District and  Sessions Judge
11,Orissa,Rayagada,21,2,District and Sessions Court
