,year,state_code,dist_code,court_no,num_instituted,num_disposed,num_disposed_from_instituted,clearance_rate,pending_count,new_clearance_rate,median_decision_days,mean_decision_days
0,2010,1,1,3,409,192,192,0.46943765281173594,217,0.46943765281173594,221.0,670.8126582278481
1,2010,1,1,7,596,198,198,0.33221476510067116,398,0.33221476510067116,509.5,764.4642857142857
2,2010,1,2,1,3106,1170,1170,0.37669027688345136,1936,0.37669027688345136,515.0,917.6175580221998
3,2010,1,3,2,3904,2164,2164,0.5543032786885246,1740,0.5543032786885246,50.0,591.1821591213501
4,2010,1,3,5,518,200,200,0.3861003861003861,318,0.3861003861003861,368.0,673.0097465886939
5,2010,1,4,1,2041,875,875,0.42871141597256246,1166,0.42871141597256246,291.5,655.0035787321063
6,2010,1,4,9,1188,1124,562,0.4730639730639731,626,0.9461279461279462,220.5,674.7788990825688
7,2010,1,4,14,113,0,0,0.0,113,0.0,1624.0,1883.6172839506173
8,2010,1,5,1,1604,246,245,0.1527431421446384,1359,0.15336658354114713,839.0,1085.1336828309306
9,2010,1,5,5,270,57,57,0.2111111111111111,213,0.2111111111111111,742.0,1002.0867924528302
10,2010,1,7,1,3730,1447,1447,0.38793565683646114,2283,0.38793565683646114,327.0,792.8662580105879
11,2010,1,7,6,1086,343,343,0.31583793738489874,743,0.31583793738489874,631.0,892.7507477567298
12,2010,1,8,1,2305,1229,1229,0.5331887201735358,1076,0.5331887201735358,132.5,483.1369926199262
13,2010,1,9,1,9404,4080,4080,0.43385793279455553,5324,0.43385793279455553,220.0,700.1227663030866
14,2010,1,10,1,1193,417,417,0.3495389773679799,776,0.3495389773679799,463.0,829.6358284272497
15,2010,1,11,3,596,43,43,0.07214765100671142,553,0.07214765100671142,857.0,1035.7908163265306
16,2010,1,12,1,826,344,344,0.41646489104116224,482,0.41646489104116224,300.0,499.5674019607843
17,2010,1,13,1,1323,136,136,0.10279667422524566,1187,0.10279667422524566,1271.0,1308.9704190632704
18,2010,1,13,13,205,2,2,0.00975609756097561,203,0.00975609756097561,2065.0,1903.559585492228
19,2010,1,14,1,1341,520,520,0.3877703206562267,821,0.3877703206562267,320.0,649.9658054711247
20,2010,1,14,6,412,141,141,0.3422330097087379,271,0.3422330097087379,737.0,929.0611246943765
21,2010,1,14,12,504,139,139,0.2757936507936508,365,0.2757936507936508,586.0,952.0445434298441
22,2010,1,14,17,794,411,411,0.517632241813602,383,0.517632241813602,61.0,662.1734559789751
23,2010,1,15,2,3618,1832,1832,0.5063571033720288,1786,0.5063571033720288,253.5,766.6664482306684
24,2010,1,15,16,509,174,174,0.3418467583497053,335,0.3418467583497053,615.0,793.0772277227722
25,2010,1,15,20,992,170,170,0.17137096774193547,822,0.17137096774193547,561.0,753.0738119312437
26,2010,1,15,23,96,0,0,0.0,96,0.0,952.0,1152.4222222222222
27,2010,1,17,1,2836,1407,1407,0.4961212976022567,1429,0.4961212976022567,182.0,565.6853559572114
28,2010,1,17,4,611,414,414,0.6775777414075287,197,0.6775777414075287,15.0,264.69718309859155
29,2010,1,17,7,445,244,244,0.5483146067415731,201,0.5483146067415731,153.5,404.6917808219178
30,2010,1,17,10,1161,479,479,0.4125753660637382,682,0.4125753660637382,371.0,790.291553133515
31,2010,1,18,1,2893,1337,1337,0.4621500172830971,1556,0.4621500172830971,211.0,565.9094419094419
32,2010,1,19,4,6172,2688,2688,0.43551523007128967,3484,0.43551523007128967,228.0,614.4066767830045
33,2010,1,20,1,5857,1783,1783,0.30442205907461156,4074,0.30442205907461156,413.0,684.8179564370462
34,2010,1,20,7,984,299,299,0.30386178861788615,685,0.30386178861788615,558.0,827.2662406815762
35,2010,1,20,9,1456,406,406,0.27884615384615385,1050,0.27884615384615385,428.0,786.9483870967742
36,2010,1,21,1,5922,2557,2557,0.43177980412022965,3365,0.43177980412022965,198.0,604.9689408480195
37,2010,1,21,23,509,56,56,0.1100196463654224,453,0.1100196463654224,1037.0,1168.198717948718
38,2010,1,21,25,1665,370,370,0.2222222222222222,1295,0.2222222222222222,777.0,918.7560553633218
39,2010,1,21,28,1069,504,504,0.4714686623012161,565,0.4714686623012161,163.5,633.1885880077369
40,2010,1,24,1,3578,1587,1587,0.4435438792621576,1991,0.4435438792621576,192.0,598.4316065192083
41,2010,1,24,14,674,174,174,0.258160237388724,500,0.258160237388724,722.0,1011.0032310177706
42,2010,1,25,1,12380,5433,5433,0.4388529886914378,6947,0.4388529886914378,219.0,672.3428252851874
43,2010,1,25,4,1960,703,703,0.35867346938775513,1257,0.35867346938775513,366.0,738.655447803765
44,2010,1,26,1,2968,212,212,0.07142857142857142,2756,0.07142857142857142,1211.5,1289.1757596685084
45,2010,1,26,9,692,244,244,0.35260115606936415,448,0.35260115606936415,531.0,697.6955882352942
46,2010,1,26,20,1136,206,206,0.1813380281690141,930,0.1813380281690141,744.0,866.6792951541851
47,2010,1,27,1,3976,1528,1528,0.3843058350100604,2448,0.3843058350100604,473.0,693.472802268626
48,2010,1,27,9,1703,587,587,0.3446858485026424,1116,0.3446858485026424,417.0,895.200272479564
49,2010,1,27,13,936,311,311,0.33226495726495725,625,0.33226495726495725,699.0,957.1875681570338
50,2010,1,28,1,3198,799,799,0.24984365228267666,2399,0.24984365228267666,522.0,751.6523978113936
51,2010,1,28,11,573,100,100,0.17452006980802792,473,0.17452006980802792,615.0,916.7
52,2010,1,28,12,484,119,119,0.24586776859504134,365,0.24586776859504134,983.0,1081.9585062240665
53,2010,1,28,13,15,0,0,0.0,15,0.0,2397.0,2367.5333333333333
54,2010,1,29,1,3909,1159,1159,0.29649526733179843,2750,0.29649526733179843,632.0,758.4114448472294
55,2010,1,29,6,1033,220,220,0.21297192642787996,813,0.21297192642787996,1001.0,876.7384916748287
56,2010,1,29,15,1,0,0,0.0,1,0.0,-1.0,-1.0
57,2010,1,30,1,3561,1598,1598,0.448750351024993,1963,0.448750351024993,254.0,590.9957203994294
58,2010,1,30,12,509,226,226,0.444007858546169,283,0.444007858546169,267.0,688.3505976095618
59,2010,1,30,17,853,206,206,0.24150058616647127,647,0.24150058616647127,679.0,963.3808353808354
60,2010,1,31,1,3186,1055,1055,0.33113622096672946,2131,0.33113622096672946,573.0,851.1935483870968
61,2010,1,31,7,802,122,122,0.15211970074812967,680,0.15211970074812967,612.0,942.7305555555556
62,2010,1,31,17,275,0,0,0.0,275,0.0,1586.0,1732.2367346938775
63,2010,1,32,1,622,252,252,0.40514469453376206,370,0.40514469453376206,292.0,531.6227347611202
64,2010,1,32,8,602,229,229,0.3803986710963455,373,0.3803986710963455,362.0,773.1947368421053
65,2010,1,33,1,837,294,294,0.35125448028673834,543,0.35125448028673834,502.0,753.3113325031134
66,2010,1,34,1,3662,1974,987,0.2695248498088476,2675,0.5390496996176952,665.0,1007.4014476614699
67,2010,1,34,7,445,82,82,0.1842696629213483,363,0.1842696629213483,670.5,899.690594059406
68,2010,1,34,11,666,318,318,0.4774774774774775,348,0.4774774774774775,186.0,547.4175491679274
69,2010,1,34,12,439,44,44,0.10022779043280182,395,0.10022779043280182,816.0,797.7668997668998
70,2010,1,35,9,889,376,376,0.4229471316085489,513,0.4229471316085489,257.0,624.9725714285714
71,2010,1,35,13,4020,1781,1781,0.44303482587064674,2239,0.44303482587064674,294.0,699.1308770965081
72,2010,1,36,1,1430,630,630,0.4405594405594406,800,0.4405594405594406,295.5,592.421388101983
73,2010,1,36,9,16,0,0,0.0,16,0.0,2979.5,2709.9375
74,2010,1,41,17,132,0,0,0.0,132,0.0,2901.5,2858.766666666667
75,2010,2,2,1,1388,172,172,0.1239193083573487,1216,0.1239193083573487,414.0,497.59609826589593
76,2010,2,2,16,87,3,3,0.034482758620689655,84,0.034482758620689655,1324.0,1576.0114942528735
77,2010,2,2,26,3,0,0,0.0,3,0.0,2499.0,2426.0
78,2010,2,3,1,591,0,0,0.0,591,0.0,1209.0,1317.496551724138
79,2010,2,3,5,1290,12,12,0.009302325581395349,1278,0.009302325581395349,1172.5,1370.2763779527559
80,2010,2,3,19,59,0,0,0.0,59,0.0,2072.0,2137.8653846153848
81,2010,2,4,1,1439,287,287,0.19944405837387075,1152,0.19944405837387075,365.0,522.4922535211267
82,2010,2,4,3,1382,170,85,0.06150506512301013,1297,0.12301013024602026,839.0,992.8809698750919
83,2010,2,4,6,138,0,0,0.0,138,0.0,1729.0,1976.658536585366
84,2010,2,4,22,39,0,0,0.0,39,0.0,2553.0,2488.8571428571427
85,2010,2,4,34,7,0,0,0.0,7,0.0,3064.0,3064.0
86,2010,2,5,1,3272,833,833,0.2545843520782396,2439,0.2545843520782396,365.0,565.3533045089562
87,2010,2,5,17,193,1,1,0.0051813471502590676,192,0.0051813471502590676,602.0,777.0732984293194
88,2010,2,5,23,375,1,1,0.0026666666666666666,374,0.0026666666666666666,947.0,1132.7857142857142
89,2010,2,5,32,26,0,0,0.0,26,0.0,1595.0,1816.6521739130435
90,2010,2,7,1,1165,126,126,0.10815450643776824,1039,0.10815450643776824,788.5,869.4618717504333
91,2010,2,7,14,160,18,18,0.1125,142,0.1125,599.0,749.4358974358975
92,2010,2,7,15,257,0,0,0.0,257,0.0,2210.0,2284.5882352941176
93,2010,2,7,27,24,0,0,0.0,24,0.0,2635.0,2604.2380952380954
94,2010,2,10,1,1142,54,54,0.047285464098073555,1088,0.047285464098073555,589.0,788.0790166812994
95,2010,2,10,6,61,0,0,0.0,61,0.0,2065.0,2155.5344827586205
96,2010,2,10,15,34,0,0,0.0,34,0.0,2485.5,2381.6111111111113
97,2010,2,10,30,17,0,0,0.0,17,0.0,2195.0,2128.4117647058824
98,2010,2,11,1,2133,156,156,0.07313642756680731,1977,0.07313642756680731,927.5,1076.433653846154
99,2010,2,11,6,754,27,27,0.03580901856763926,727,0.03580901856763926,867.0,1009.2553475935829
100,2010,2,11,19,140,0,0,0.0,140,0.0,2321.0,2299.4146341463415
101,2010,2,11,23,11,0,0,0.0,11,0.0,2012.5,2003.6
102,2010,2,15,1,1412,12,12,0.0084985835694051,1400,0.0084985835694051,1383.0,1380.4645161290323
103,2010,2,15,10,102,0,0,0.0,102,0.0,2717.0,2703.5652173913045
104,2010,2,17,1,1165,102,102,0.08755364806866953,1063,0.08755364806866953,533.0,758.214847161572
105,2010,2,17,22,12,0,0,0.0,12,0.0,2392.5,2365.9
106,2010,2,19,1,1102,31,31,0.028130671506352088,1071,0.028130671506352088,764.0,938.6831501831501
107,2010,2,19,13,36,0,0,0.0,36,0.0,1765.0,1926.391304347826
108,2010,2,20,1,3462,176,176,0.050837666088965915,3286,0.050837666088965915,715.5,977.9880095923262
109,2010,2,20,6,349,9,9,0.025787965616045846,340,0.025787965616045846,601.0,1003.4281524926686
110,2010,2,20,10,192,0,0,0.0,192,0.0,1244.0,1277.2513368983957
111,2010,2,20,24,5,0,0,0.0,5,0.0,2904.5,2904.5
112,2010,2,21,1,928,1,1,0.0010775862068965517,927,0.0010775862068965517,541.5,703.5583153347732
113,2010,2,21,17,1,0,0,0.0,1,0.0,3099.0,3099.0
114,2010,2,23,1,1550,258,258,0.1664516129032258,1292,0.1664516129032258,474.0,726.2988953866147
115,2010,2,23,6,65,0,0,0.0,65,0.0,1948.0,1986.9516129032259
116,2010,2,23,13,128,0,0,0.0,128,0.0,1748.0,1882.408
117,2010,2,23,20,127,0,0,0.0,127,0.0,1819.0,1905.2992125984251
118,2010,2,23,23,18,0,0,0.0,18,0.0,2500.0,2542.133333333333
119,2010,3,1,1,4164,2348,2346,0.5634005763688761,1818,0.56388088376561,140.0,346.6871076774505
120,2010,3,2,1,2363,1559,1559,0.659754549301735,804,0.659754549301735,17.0,339.805166846071
121,2010,3,3,1,2914,1320,1229,0.4217570350034317,1685,0.4529855868222375,347.0,446.4205508474576
122,2010,3,4,1,4356,3286,3284,0.7539026629935721,1072,0.7543617998163453,34.0,193.8066985645933
123,2010,3,5,1,4387,867,867,0.1976293594711648,3520,0.1976293594711648,319.0,442.0339907679396
124,2010,3,6,1,3190,1522,1522,0.47711598746081507,1668,0.47711598746081507,232.0,359.9271383315734
125,2010,3,7,1,480,662,328,0.6833333333333333,152,1.3791666666666667,29.5,262.07423580786025
126,2010,3,8,1,1219,401,401,0.32895816242821985,818,0.32895816242821985,425.0,465.78174273858923
127,2010,3,9,1,2817,1249,1248,0.443024494142705,1569,0.44337948171813985,232.0,431.16906993511174
128,2010,3,10,1,1776,992,992,0.5585585585585585,784,0.5585585585585585,211.5,443.66338028169014
129,2010,3,10,18,11,0,0,0.0,11,0.0,2694.0,2692.777777777778
130,2010,3,11,1,1416,657,656,0.4632768361581921,760,0.4639830508474576,448.5,572.7118794326241
131,2010,3,11,13,312,58,58,0.1858974358974359,254,0.1858974358974359,682.0,841.5194805194806
132,2010,3,12,1,1622,1110,1108,0.6831072749691739,514,0.6843403205918619,46.0,199.29504666188083
133,2010,3,12,16,11,0,0,0.0,11,0.0,1360.0,1536.7272727272727
134,2010,3,13,1,2413,1069,1068,0.44260256941566517,1345,0.4430169912971405,220.0,334.90958788898234
135,2010,3,14,1,2147,555,553,0.2575687005123428,1594,0.2585002328830927,438.0,462.5409597673291
136,2010,3,15,1,2481,1111,1109,0.44699717855703347,1372,0.44780330511890365,229.0,352.9003984063745
137,2010,3,16,1,1596,1133,1130,0.7080200501253133,466,0.7098997493734336,21.0,271.1813826146475
138,2010,3,16,7,28,0,0,0.0,28,0.0,1463.0,1520.0357142857142
139,2010,3,17,1,2486,1130,1130,0.45454545454545453,1356,0.45454545454545453,290.0,396.0715192551841
140,2010,3,18,1,4348,2735,2733,0.6285648574057038,1615,0.6290248390064398,99.5,334.64649066323244
141,2010,3,18,22,7,0,0,0.0,7,0.0,1974.0,1951.2857142857142
142,2010,3,18,23,31,0,0,0.0,31,0.0,1661.0,1687.6451612903227
143,2010,3,19,1,1845,1218,1218,0.6601626016260163,627,0.6601626016260163,44.0,296.9716867469879
144,2010,3,21,1,1262,34,34,0.02694136291600634,1228,0.02694136291600634,690.0,932.4811475409836
145,2010,3,21,5,26,0,0,0.0,26,0.0,1559.5,1784.6538461538462
146,2010,3,21,13,169,34,34,0.20118343195266272,135,0.20118343195266272,714.0,899.0535714285714
147,2010,3,21,18,260,7,7,0.026923076923076925,253,0.026923076923076925,392.0,463.2824427480916
148,2010,3,22,1,4404,3070,3068,0.6966394187102634,1336,0.6970935513169846,18.0,248.85290711141997
149,2010,3,22,18,157,12,12,0.07643312101910828,145,0.07643312101910828,539.0,608.1032258064516
150,2010,3,23,1,4544,1553,1552,0.3415492957746479,2992,0.3417693661971831,328.0,374.3069263111308
151,2010,3,24,9,23,0,0,0.0,23,0.0,1862.0,1895.695652173913
152,2010,3,24,17,273,0,0,0.0,273,0.0,1911.0,1988.3225806451612
153,2010,3,25,1,917,651,649,0.707742639040349,268,0.7099236641221374,19.0,267.96456256921374
154,2010,3,25,8,31,0,0,0.0,31,0.0,1838.0,1899.6774193548388
155,2010,3,26,3,8285,2327,2325,0.28062764031382015,5960,0.2808690404345202,388.0,380.423923560716
156,2010,3,27,1,1298,1014,507,0.39060092449922956,791,0.7812018489984591,417.0,492.61508553654744
157,2010,3,27,8,97,0,0,0.0,97,0.0,2142.5,2170.4479166666665
158,2010,3,28,1,461,108,48,0.10412147505422993,413,0.23427331887201736,798.5,1006.6889400921659
159,2010,3,29,1,1470,960,960,0.6530612244897959,510,0.6530612244897959,32.5,371.42133956386294
160,2010,3,29,7,186,127,127,0.6827956989247311,59,0.6827956989247311,22.0,260.9402173913044
161,2010,3,30,1,810,1066,532,0.6567901234567901,278,1.3160493827160493,170.0,361.2622641509434
162,2010,4,1,1,974,129,129,0.1324435318275154,845,0.1324435318275154,480.0,576.0020855057352
163,2010,4,2,1,6452,4198,4198,0.6506509609423434,2254,0.6506509609423434,37.0,240.94817358726195
164,2010,4,2,32,187,0,0,0.0,187,0.0,1391.0,1513.5828877005347
165,2010,4,2,38,54,0,0,0.0,54,0.0,2083.0,1952.622641509434
166,2010,4,2,52,1,0,0,0.0,1,0.0,3360.0,3360.0
167,2010,4,3,1,1742,130,130,0.07462686567164178,1612,0.07462686567164178,1142.0,1206.6653155761437
168,2010,4,4,1,3281,943,943,0.2874123742761353,2338,0.2874123742761353,578.5,790.4438552713661
169,2010,4,4,10,722,5,1,0.0013850415512465374,721,0.006925207756232687,1618.0,1626.578947368421
170,2010,4,5,1,2007,386,386,0.19232685600398605,1621,0.19232685600398605,389.0,620.4616151545364
171,2010,4,5,12,106,0,0,0.0,106,0.0,634.5,770.0769230769231
172,2010,4,5,24,3,0,0,0.0,3,0.0,1656.0,1758.0
173,2010,4,6,1,2045,112,112,0.05476772616136919,1933,0.05476772616136919,1091.0,1124.45
174,2010,4,6,21,60,0,0,0.0,60,0.0,1948.0,1984.561403508772
175,2010,4,7,1,1044,293,293,0.28065134099616856,751,0.28065134099616856,344.0,396.9285024154589
176,2010,4,8,1,2066,327,327,0.15827686350435624,1739,0.15827686350435624,848.0,880.500505050505
177,2010,4,8,17,499,0,0,0.0,499,0.0,1135.0,1179.9639278557115
178,2010,4,9,1,1708,243,242,0.14168618266978922,1466,0.14227166276346603,728.0,957.9631419939577
179,2010,4,9,22,67,0,0,0.0,67,0.0,2071.0,2019.0923076923077
180,2010,4,10,1,1739,798,399,0.22944220816561242,1340,0.45888441633122484,410.0,554.7610823258492
181,2010,4,10,19,1134,74,74,0.06525573192239859,1060,0.06525573192239859,797.5,735.2239858906526
182,2010,4,11,1,1525,382,382,0.25049180327868853,1143,0.25049180327868853,468.0,686.7063074901446
183,2010,4,12,1,740,59,59,0.07972972972972973,681,0.07972972972972973,803.0,1036.2585034013605
184,2010,4,13,1,12,0,0,0.0,12,0.0,1863.0,1930.6
185,2010,4,15,19,3339,3344,1672,0.5007487271638215,1667,1.001497454327643,154.0,430.99455040871936
186,2010,4,16,1,1289,409,409,0.317300232738557,880,0.317300232738557,508.0,568.0432389937107
187,2010,5,1,1,445,1,1,0.0022471910112359553,444,0.0022471910112359553,956.0,965.1011235955057
188,2010,5,2,1,828,0,0,0.0,828,0.0,1738.5,1788.639447236181
189,2010,5,4,1,405,0,0,0.0,405,0.0,1075.0,1131.8672086720867
190,2010,5,5,1,473,0,0,0.0,473,0.0,925.0,1106.3559322033898
191,2010,5,5,11,140,0,0,0.0,140,0.0,1326.5,1317.0357142857142
192,2010,5,6,17,1543,245,245,0.15878159429682437,1298,0.15878159429682437,595.0,793.6005326231691
193,2010,5,7,1,137,0,0,0.0,137,0.0,1222.0,1213.264705882353
194,2010,5,7,2,65,0,0,0.0,65,0.0,1406.0,1363.0461538461539
195,2010,5,8,1,128,0,0,0.0,128,0.0,632.0,644.75
196,2010,5,9,2,191,0,0,0.0,191,0.0,1645.0,1679.278947368421
197,2010,5,10,1,181,0,0,0.0,181,0.0,732.0,815.6298342541437
198,2010,5,11,9,133,0,0,0.0,133,0.0,1547.0,1400.766917293233
199,2010,5,11,10,29,0,0,0.0,29,0.0,2686.0,2827.8571428571427
200,2010,6,1,4,2009,644,644,0.3205574912891986,1365,0.3205574912891986,555.0,791.0239708181344
201,2010,6,2,2,263,1,1,0.0038022813688212928,262,0.0038022813688212928,742.5,963.2209302325581
202,2010,6,3,2,408,6,3,0.007352941176470588,405,0.014705882352941176,934.5,1268.0729166666667
203,2010,6,3,8,7,0,0,0.0,7,0.0,2949.0,2949.0
204,2010,6,4,2,217,0,0,0.0,217,0.0,608.0,742.3824884792626
205,2010,6,5,2,174,0,0,0.0,174,0.0,659.0,806.8579881656805
206,2010,6,6,2,242,0,0,0.0,242,0.0,1122.0,1204.397489539749
207,2010,6,6,7,132,0,0,0.0,132,0.0,1226.0,1399.5859375
208,2010,6,7,2,356,0,0,0.0,356,0.0,810.5,1037.0701754385964
209,2010,6,8,2,435,0,0,0.0,435,0.0,1316.0,1410.9082352941177
210,2010,6,9,3,210,1,1,0.004761904761904762,209,0.004761904761904762,695.0,818.950495049505
211,2010,6,10,2,434,0,0,0.0,434,0.0,918.0,1152.1546391752577
212,2010,6,10,8,37,0,0,0.0,37,0.0,1291.0,1288.7027027027027
213,2010,6,11,2,84,0,0,0.0,84,0.0,1128.5,1260.392857142857
214,2010,6,12,1,114,0,0,0.0,114,0.0,1342.0,1520.3394495412845
215,2010,6,13,1,227,0,0,0.0,227,0.0,1186.0,1271.0418604651163
216,2010,6,15,1,242,0,0,0.0,242,0.0,799.0,999.9785407725321
217,2010,6,16,1,207,0,0,0.0,207,0.0,1471.0,1588.4776119402984
218,2010,6,16,8,4,0,0,0.0,4,0.0,2616.5,2616.5
219,2010,6,17,1,106,0,0,0.0,106,0.0,724.0,830.8018867924528
220,2010,6,18,1,592,1,1,0.0016891891891891893,591,0.0016891891891891893,1540.0,1476.2601769911505
221,2010,6,20,1,240,1,1,0.004166666666666667,239,0.004166666666666667,827.0,958.4
222,2010,6,20,8,7,0,0,0.0,7,0.0,1679.0,1756.7142857142858
223,2010,6,21,1,243,1,1,0.00411522633744856,242,0.00411522633744856,1289.0,1336.375
224,2010,6,22,1,119,0,0,0.0,119,0.0,1284.0,1315.5652173913043
225,2010,6,23,2,6,0,0,0.0,6,0.0,2595.0,2736.6
226,2010,6,23,6,2,0,0,0.0,2,0.0,-1.0,-1.0
227,2010,6,24,3,1,0,0,0.0,1,0.0,-1.0,-1.0
228,2010,6,25,6,7,0,0,0.0,7,0.0,3236.5,3236.5
229,2010,6,26,1,108,0,0,0.0,108,0.0,3074.5,3017.5
230,2010,6,27,1,1,0,0,0.0,1,0.0,2738.0,2738.0
231,2010,7,1,2,432,0,0,0.0,432,0.0,1005.5,1293.3364485981308
232,2010,7,2,2,437,0,0,0.0,437,0.0,1941.5,1820.7916666666667
233,2010,7,3,1,242,0,0,0.0,242,0.0,1886.0,1963.8454545454545
234,2010,7,4,2,303,1,0,0.0,303,0.0033003300330033004,1383.0,1647.695340501792
235,2010,7,5,1,329,0,0,0.0,329,0.0,2296.0,2101.857627118644
236,2010,7,6,2,298,0,0,0.0,298,0.0,2134.0,2072.389705882353
237,2010,7,7,2,758,0,0,0.0,758,0.0,1956.0,1969.3536067892503
238,2010,7,8,4,183,0,0,0.0,183,0.0,1824.5,1706.8791208791208
239,2010,7,9,4,1721,1,1,0.0005810575246949448,1720,0.0005810575246949448,1762.0,1755.5054021608644
240,2010,7,10,1,363,0,0,0.0,363,0.0,2275.5,2118.6740506329115
241,2010,7,11,1,526,0,0,0.0,526,0.0,1796.0,1852.416829745597
242,2010,7,12,1,123,0,0,0.0,123,0.0,952.0,1099.9579831932774
243,2010,7,14,1,76,0,0,0.0,76,0.0,1936.0,1981.0579710144928
244,2010,7,15,1,204,0,0,0.0,204,0.0,2009.0,1942.9947643979058
245,2010,7,17,1,360,1,1,0.002777777777777778,359,0.002777777777777778,1913.0,1913.4983388704318
246,2010,7,18,1,93,0,0,0.0,93,0.0,1425.5,1460.5555555555557
247,2010,7,19,1,821,562,562,0.6845310596833131,259,0.6845310596833131,26.0,526.3395522388059
248,2010,7,20,1,339,0,0,0.0,339,0.0,2226.5,2144.593525179856
249,2010,7,21,1,49,0,0,0.0,49,0.0,1272.0,1459.2340425531916
250,2010,7,23,1,34,0,0,0.0,34,0.0,3031.5,3072.735294117647
251,2010,7,24,1,29,0,0,0.0,29,0.0,2999.0,3042.1724137931033
252,2010,8,3,2,785,0,0,0.0,785,0.0,2058.0,2070.05415860735
253,2010,8,17,5,101,0,0,0.0,101,0.0,2001.5,2018.0357142857142
254,2010,8,18,4,835,0,0,0.0,835,0.0,2042.0,2135.793696275072
255,2010,8,31,1,337,0,0,0.0,337,0.0,2248.0,2276.367741935484
256,2010,8,33,1,549,0,0,0.0,549,0.0,2988.5,2685.3928571428573
257,2010,8,34,4,528,0,0,0.0,528,0.0,3272.0,3138.6774193548385
258,2010,8,35,1,766,1,0,0.0,766,0.0013054830287206266,3177.0,3242.818181818182
259,2010,8,36,1,244,0,0,0.0,244,0.0,3185.5,3121.5
260,2010,9,1,11,416,0,0,0.0,416,0.0,1032.5,1264.3242574257426
261,2010,9,2,11,959,1,1,0.0010427528675703858,958,0.0010427528675703858,2006.0,1954.5057306590259
262,2010,9,2,12,48,0,0,0.0,48,0.0,2354.0,2332.3076923076924
263,2010,9,3,20,1,0,0,0.0,1,0.0,-1.0,-1.0
264,2010,9,6,8,967,2,2,0.002068252326783868,965,0.002068252326783868,1490.0,1611.6408163265305
265,2010,9,7,11,563,0,0,0.0,563,0.0,1169.0,1441.0222222222221
266,2010,9,7,12,19,0,0,0.0,19,0.0,709.0,672.0
267,2010,9,8,11,264,0,0,0.0,264,0.0,1654.5,1731.708661417323
268,2010,9,9,12,853,0,0,0.0,853,0.0,1339.0,1461.6393659180978
269,2010,9,9,18,66,0,0,0.0,66,0.0,2306.0,2112.3636363636365
270,2010,9,9,21,27,0,0,0.0,27,0.0,1278.0,1339.5555555555557
271,2010,9,9,22,11,0,0,0.0,11,0.0,1585.0,1621.3333333333333
272,2010,9,11,2,478,0,0,0.0,478,0.0,1478.0,1572.0997830802603
273,2010,9,13,13,954,23,23,0.02410901467505241,931,0.02410901467505241,1544.0,1587.4805615550756
274,2010,9,13,16,39,0,0,0.0,39,0.0,1531.0,1674.9130434782608
275,2010,9,13,18,138,9,9,0.06521739130434782,129,0.06521739130434782,1978.0,1882.0581395348838
276,2010,9,14,9,1137,45,45,0.0395778364116095,1092,0.0395778364116095,1033.0,1168.9194414607948
277,2010,9,14,13,77,7,7,0.09090909090909091,70,0.09090909090909091,574.5,817.0394736842105
278,2010,9,18,2,1595,1,1,0.0006269592476489029,1594,0.0006269592476489029,1133.0,1383.6879343019582
279,2010,9,21,2,270,0,0,0.0,270,0.0,1286.0,1493.4232209737827
280,2010,9,22,17,28,0,0,0.0,28,0.0,1279.0,1373.857142857143
281,2010,9,22,23,161,0,0,0.0,161,0.0,2246.0,2192.424836601307
282,2010,9,23,3,189,0,0,0.0,189,0.0,1728.0,1778.9839572192514
283,2010,9,24,5,173,0,0,0.0,173,0.0,1479.0,1491.9176470588236
284,2010,9,25,6,244,0,0,0.0,244,0.0,1567.0,1700.8454106280194
285,2010,9,25,20,2,0,0,0.0,2,0.0,-1.0,-1.0
286,2010,9,26,7,71,1,1,0.014084507042253521,70,0.014084507042253521,1301.0,1523.6875
287,2010,9,27,4,203,0,0,0.0,203,0.0,1764.5,1827.0604395604396
288,2010,9,29,5,237,0,0,0.0,237,0.0,1296.0,1432.9703389830509
289,2010,9,30,6,295,0,0,0.0,295,0.0,1664.0,1834.4007633587787
290,2010,9,31,11,558,0,0,0.0,558,0.0,1940.0,1927.9138321995465
291,2010,9,31,19,78,0,0,0.0,78,0.0,2198.5,2187.0
292,2010,9,31,32,17,0,0,0.0,17,0.0,1631.5,1784.875
293,2010,9,32,4,761,0,0,0.0,761,0.0,2309.0,2245.644859813084
294,2010,9,32,17,124,0,0,0.0,124,0.0,3143.5,3205.9919354838707
295,2010,9,33,22,316,0,0,0.0,316,0.0,1435.0,1586.157894736842
296,2010,9,34,2,143,0,0,0.0,143,0.0,1241.0,1522.4592592592592
297,2010,9,34,6,75,0,0,0.0,75,0.0,1934.0,1968.7462686567164
298,2010,9,35,8,958,0,0,0.0,958,0.0,1682.5,1790.3782816229118
299,2010,9,38,9,1666,0,0,0.0,1666,0.0,1586.0,1654.859881031064
300,2010,9,38,12,7,0,0,0.0,7,0.0,2863.0,2974.714285714286
301,2010,9,38,14,269,0,0,0.0,269,0.0,1625.0,1794.7155172413793
302,2010,9,38,20,289,0,0,0.0,289,0.0,1914.0,1792.131274131274
303,2010,9,38,34,45,0,0,0.0,45,0.0,3494.0,3449.4666666666667
304,2010,9,39,1,141,0,0,0.0,141,0.0,2194.0,2142.0865384615386
305,2010,9,39,14,29,0,0,0.0,29,0.0,1362.0,1600.5925925925926
