,year,state_code,dist_code,court_no,act_family,num_cases,median_decision_days,mean_decision_days,A_count,B_count,C_count,D_count,E_count
172,2014,1,17,14,MV,6,49.0,43.0,6,0,0,0,0
173,2014,1,17,16,MV,2,611.0,611.0,1,1,0,0,0
174,2014,1,17,18,MV,8,1393.0,973.75,3,0,5,0,0
175,2014,1,18,1,MV,241,488.0,561.7219917012449,99,98,41,3,0
176,2014,1,18,2,MV,13,1084.0,970.0,2,5,6,0,0
177,2014,1,18,4,MV,184,3.0,66.57608695652173,171,12,1,0,0
178,2014,1,18,5,MV,242,16.0,45.34297520661157,239,3,0,0,0
179,2014,1,18,6,MV,6,132.0,133.66666666666666,6,0,0,0,0
180,2014,1,18,7,MV,18,264.0,250.77777777777777,17,1,0,0,0
181,2014,1,18,8,MV,1,522.0,522.0,0,1,0,0,0
182,2014,1,18,9,MV,2,26.5,26.5,2,0,0,0,0
183,2014,1,19,1,MV,34,474.5,563.8235294117648,14,16,4,0,0
184,2014,1,19,2,MV,10,68.5,315.6,8,1,1,0,0
185,2014,1,19,3,MV,493,25.0,243.73630831643,391,63,39,0,0
186,2014,1,19,4,MV,596,855.5,852.5973154362416,101,301,191,3,0
187,2014,1,19,6,MV,17,7.0,41.0,16,1,0,0,0
188,2014,1,19,7,MV,133,6.0,37.31578947368421,131,2,0,0,0
189,2014,1,19,8,MV,15,2.0,2.066666666666667,15,0,0,0,0
190,2014,1,19,10,MV,428,2.0,7.682242990654205,426,2,0,0,0
191,2014,1,19,11,MV,5,274.0,523.0,3,1,1,0,0
192,2014,1,19,12,MV,33,1.0,39.333333333333336,30,3,0,0,0
193,2014,1,19,14,MV,38,757.5,743.078947368421,11,18,9,0,0
194,2014,1,20,1,MV,1009,536.0,630.9147670961348,357,459,191,2,0
195,2014,1,20,3,MV,259,586.0,665.3166023166024,71,152,35,1,0
196,2014,1,20,4,MV,127,163.0,390.81889763779526,91,18,18,0,0
197,2014,1,20,5,MV,62,15.0,172.5483870967742,54,5,3,0,0
198,2014,1,20,6,MV,5,42.0,346.4,4,0,1,0,0
199,2014,1,20,7,MV,67,101.0,326.089552238806,48,13,6,0,0
200,2014,1,20,8,MV,173,57.0,189.1387283236994,152,6,15,0,0
201,2014,1,20,9,MV,423,443.0,537.8132387706855,197,170,55,1,0
202,2014,1,20,10,MV,424,92.0,247.55424528301887,336,71,17,0,0
203,2014,1,20,11,MV,253,41.0,97.53359683794466,242,11,0,0,0
204,2014,1,20,12,MV,115,397.0,453.0869565217391,57,52,6,0,0
205,2014,1,20,14,MV,258,72.0,134.06976744186048,238,15,5,0,0
206,2014,1,20,15,MV,3013,245.0,518.983737139064,1681,710,621,1,0
207,2014,1,20,16,MV,6,10.5,346.6666666666667,4,1,1,0,0
