state_code,dist_code,court_no,total_cases,total_valid_cases,median_decision_days,mean_decision_days,state_name,district_name,court_name
11.0,8.0,2.0,9822.0,9600.0,30.0,260.2471875,Orissa,Khurda,"District and Sessions Court, Khurda, BBSR"
13.0,15.0,2.0,10955.0,10605.0,30.0,224.47345591702026,Uttar Pradesh,Ambedkar Nagar,District and  Sessions Judge
13.0,2.0,2.0,40037.0,38848.0,31.0,219.3431579489292,Uttar Pradesh,Bareilly,District and  Sessions Judge
13.0,36.0,2.0,19406.0,18285.0,31.0,198.56302980585176,Uttar Pradesh,Barabanki,District and Sessions Judge
8.0,11.0,1.0,17088.0,17064.0,31.0,216.43571261134556,Bihar,Munger,D J Division
11.0,13.0,8.0,1560.0,1537.0,31.0,293.05139882888744,Orissa,Keonjhar,"Additional District and Session Judge, Champua"
11.0,23.0,9.0,298.0,294.0,31.0,133.12585034013605,Orissa,Kandhamal,"Addl.District & Sessions Judge, Balliguda"
9.0,36.0,11.0,2998.0,2773.0,31.0,248.6498377208799,Rajasthan,Sawai Madhopur,ADJ - Gangapur City Taluka
3.0,8.0,1.0,12441.0,12378.0,31.0,267.5922604621102,Karnataka,GADAG,"Prl District and Sessions Judge, Gadag"
8.0,10.0,1.0,34789.0,34761.0,31.0,181.76562814648602,Bihar,Motihari,DJ Division
11.0,4.0,13.0,1629.0,1583.0,31.0,214.56032849020846,Orissa,Ganjam,ADJ Chatrapur
3.0,4.0,1.0,28531.0,28293.0,31.0,230.4164280917541,Karnataka,KALABURAGI,Prl Dist and Sessions Court Kalaburagi
7.0,11.0,1.0,25103.0,23105.0,31.0,260.13823847652026,Jharkhand,East Singhbhum at Jamshedpur,"District and Sessions Courts, Jamshedpur"
3.0,3.0,1.0,27456.0,27301.0,32.0,222.86982161825574,Karnataka,VIJAYAPURA,PRL. DISTRICT AND SESSIONS COURT
13.0,63.0,2.0,13697.0,12955.0,32.0,197.87827093786186,Uttar Pradesh,Farrukhabad,District & Sessions Judge
17.0,21.0,1.0,38604.0,34756.0,32.0,360.41106571527223,Gujarat,Bhavnagar,bhavnagar_district Court
3.0,21.0,5.0,2302.0,2296.0,32.0,223.20688153310104,Karnataka,BENGALURU RURAL,"IV ADDL. DISTRICT AND SESSIONS JUDGE, DODBALLAPUR"
16.0,12.0,2.0,38009.0,37940.0,32.0,190.32973115445444,West Bengal,Murshidabad,"District and Session Judge,Murshidabad"
13.0,62.0,2.0,22414.0,19685.0,32.0,187.23733807467616,Uttar Pradesh,Unnao,District & session Judge
13.0,54.0,3.0,83074.0,65896.0,32.0,165.98760167536724,Uttar Pradesh,Moradabad,Chief Judicial Magistrate Moradabad
13.0,30.0,2.0,49362.0,48386.0,32.0,239.61131318976564,Uttar Pradesh,Agra,District Judge
16.0,9.0,2.0,18758.0,18006.0,32.0,318.65044985005,West Bengal,Purba Medinipur,"District and Sessions Judge,Tamluk"
24.0,2.0,3.0,473.0,371.0,32.0,185.46900269541783,Sikkim,Mangan,CHIEF JUDICIAL MAGISTRATE
13.0,3.0,2.0,37737.0,35825.0,32.0,160.25621772505238,Uttar Pradesh,Gorakhpur,District and Sessions Judge
3.0,12.0,1.0,27097.0,26529.0,32.0,183.6246371894908,Karnataka,BALLARI,"PRL DISTRICT AND SESSIONS JUDGE, BALLARI"
3.0,24.0,17.0,19336.0,19011.0,33.0,249.00378728104783,Karnataka,DAKSHINA KANNADA,PRL. DISTRICT  AND SESSIONS JUDGE
13.0,48.0,2.0,45106.0,42059.0,33.0,203.2826030100573,Uttar Pradesh,Bulandshahr,District and Sessions Court
13.0,2.0,3.0,63569.0,57496.0,33.0,251.8849833031863,Uttar Pradesh,Bareilly,Chief Judicial Magistrate
13.0,39.0,2.0,11373.0,10774.0,33.0,175.93437906070167,Uttar Pradesh,Banda,District and Sessions Judge
1.0,12.0,1.0,7671.0,7574.0,33.0,299.5596778452601,Maharashtra,Gadchiroli,DISTRICT AND SESSIONS COURT GADCHIROLI.
3.0,7.0,1.0,7927.0,7791.0,33.0,170.77769220895902,Karnataka,KOPPAL,Prl.District and Sessions Court Koppal
1.0,3.0,2.0,27099.0,26526.0,33.0,345.09025107441755,Maharashtra,Jalgaon,DISTRICT AND SESSIONS COURT JALGAON
16.0,14.0,14.0,9854.0,9780.0,33.0,254.63200408997955,West Bengal,North  Twenty Four Parganas,ADJ Bongaon
7.0,6.0,2.0,8203.0,7719.0,33.0,360.8529602280088,Jharkhand,Godda,District and Sessions Courts
5.0,11.0,11.0,23409.0,15765.0,33.0,252.93771011734856,Himachal Pradesh,Shimla,Chief Judicial Magistrate Shimla
13.0,9.0,2.0,19152.0,17955.0,33.0,244.37387914230015,Uttar Pradesh,Fatehpur,District and Session Court
10.0,23.0,2.0,4819.0,4802.0,33.5,218.0047896709704,Tamil Nadu,Perambalur,Prl. DISTRICT AND SESSIONS COURT AND MAHILA COURT.
8.0,22.0,2.0,6776.0,6685.0,34.0,341.97830964846673,Bihar,Supaul,DJ Division
7.0,20.0,1.0,9213.0,8802.0,34.0,188.375482844808,Jharkhand,Garhwa,"Principal District Judge, Garhwa"
7.0,2.0,2.0,6548.0,6341.0,34.0,382.7385270462072,Jharkhand,Dumka,District and Sessions Courts
7.0,1.0,2.0,11571.0,11417.0,34.0,126.94937374091269,Jharkhand,Bokaro,Principal District and  Sessions Judge
24.0,1.0,2.0,2677.0,2611.0,34.0,126.03523554193796,Sikkim,Namchi,ESTABLISHMENT OF DISTRICT AND SESSIONS JUDGE (S)
17.0,20.0,1.0,18500.0,17025.0,34.0,292.4253744493392,Gujarat,Bharuch,"DISTRICT COURT, BHARUCH"
13.0,53.0,2.0,27937.0,27253.0,34.0,174.71672843356694,Uttar Pradesh,Mathura,District and Session Judge
9.0,9.0,12.0,13308.0,11887.0,35.0,224.64524270211155,Rajasthan,Udaipur,DJ ADJ-Udaipur District HQ
22.0,13.0,1.0,16668.0,16433.0,35.0,219.5352035538246,Punjab,Mansa,Sessions Courts Mansa
8.0,28.0,2.0,32709.0,32391.0,35.0,199.5161001512766,Bihar,Bettiah,D J Bettiah Division
3.0,12.0,16.0,4101.0,4074.0,35.0,184.69587628865983,Karnataka,BALLARI,"III ADDL DISTRICT AND SESSIONS JUDGE, HOSAPETE"
9.0,5.0,7.0,5724.0,5587.0,35.0,222.08662967603362,Rajasthan,Tonk,DJ ADJ - Tonk HQ
15.0,13.0,3.0,7551.0,6625.0,35.0,110.1971320754717,Uttarakhand,Champawat,Chief Judicial Magistrate
13.0,42.0,2.0,9667.0,9118.0,36.0,225.9939679754332,Uttar Pradesh,Mau,District and Sessions Judge
3.0,27.0,8.0,1817.0,1812.0,36.0,398.614238410596,Karnataka,CHAMRAJNAGAR,"ADDL. DISTRICT AND SESSIONS COURT,Kollegal"
17.0,15.0,1.0,24609.0,24483.0,36.0,333.5947392067965,Gujarat,Mahesana,"DISTRICT COURT, MEHSANA"
25.0,1.0,6.0,9180.0,4503.0,36.0,127.16078170108815,Manipur,Imphal East,"Court of CJM cum JMFC, Imphal East"
16.0,11.0,9.0,4473.0,4450.0,36.0,231.51168539325843,West Bengal,Howrah,Additional District Judge Uluberia
13.0,1.0,2.0,40467.0,39331.0,36.0,313.16188248455416,Uttar Pradesh,Allahabad,District and Sessions Judge
1.0,25.0,4.0,14325.0,14129.0,36.0,413.5169509519428,Maharashtra,Pune,ADDITIONAL DISTRICT AND SESSIONS COURT BARAMATI
11.0,17.0,11.0,340.0,323.0,37.0,343.6439628482973,Orissa,Balangir,"Additional District Judge, Kantabanji"
3.0,5.0,1.0,12005.0,11991.0,37.0,216.28863314152284,Karnataka,BIDAR,"District and Sessions Court, Bidar"
7.0,17.0,1.0,11778.0,11474.0,37.0,196.97559700191738,Jharkhand,Daltonganj,Principal District and Sessions Judge Palamau
11.0,9.0,2.0,1733.0,1700.0,37.0,255.3770588235294,Orissa,Gajapati,"District and Session Judge, Gajapati"
8.0,25.0,1.0,7310.0,7222.0,37.0,260.22209914151205,Bihar,Kishanganj,DJ DIVISION
24.0,2.0,4.0,274.0,255.0,38.0,98.63529411764706,Sikkim,Mangan,ESTABLISHMENT OF DISTRICT AND SESSIONS JUDGE NORTH
3.0,18.0,22.0,3638.0,3634.0,38.0,255.33957072096862,Karnataka,TUMAKURU,"V Addl. District and Sessions Judge,Tiptur"
17.0,19.0,23.0,241.0,241.0,38.0,90.9253112033195,Gujarat,Banaskanth at Palanpur,"ADDITIONAL DISTRICT COURT, THARAD"
13.0,47.0,2.0,21517.0,21107.0,38.0,185.8525607618326,Uttar Pradesh,Bijnor,District and Session Judge
6.0,17.0,1.0,2083.0,2039.0,39.0,278.16576753310454,Assam,Dhemaji,District and Sessions Judge
13.0,59.0,3.0,19060.0,17013.0,39.0,224.87897490154592,Uttar Pradesh,Siddharthnagar,Chief Judicial Magistrate
17.0,32.0,9.0,431.0,430.0,39.0,253.60930232558135,Gujarat,Navsari,ahwa_addldj Court
13.0,58.0,2.0,23435.0,22551.0,39.0,313.63496075562057,Uttar Pradesh,Shahjahanpur,District and Sessions Judge
13.0,45.0,2.0,6577.0,6282.0,39.0,243.55905762496025,Uttar Pradesh,Baghpat,District and Session Judge
15.0,14.0,3.0,4362.0,3396.0,39.0,119.5326855123675,Uttarakhand,Bageshwar,Chief Judicial Magistrate
8.0,23.0,2.0,34847.0,34838.0,39.0,244.6835352201619,Bihar,Gopalganj,DJ Division
13.0,4.0,2.0,16737.0,15841.0,40.0,276.6853733981441,Uttar Pradesh,Hardoi,District and Session Judge
15.0,13.0,2.0,1383.0,1355.0,40.0,162.59926199261992,Uttarakhand,Champawat,District and Sessions Judge
1.0,24.0,1.0,18073.0,17577.0,40.0,349.1380781703362,Maharashtra,Raigad,DISTRICT COURT RAIGAD-ALIBAG
17.0,40.0,1.0,7172.0,7146.0,41.0,397.2208228379513,Gujarat,Devbhumi Dwarka at Khambhaliya,DISTRICT COURT DEVBHUMI DWARKA @ KHAMBHALIA
22.0,19.0,1.0,43421.0,41932.0,41.0,194.38371649337026,Punjab,Sangrur,"District and Sessions Court, Sangrur"
13.0,28.0,2.0,9958.0,9549.0,41.0,206.46360875484345,Uttar Pradesh,Ghazipur,District and Sessions Judge
13.0,66.0,13.0,7285.0,2634.0,41.0,269.4958238420653,Uttar Pradesh,Jhansi,"Addl. Chief Judicial Magistrate, Railway"
22.0,14.0,1.0,18486.0,18232.0,41.5,203.56143045195262,Punjab,Sri Muktsar Sahib,"Sessions Court, Muktsar"
9.0,22.0,7.0,6805.0,6047.0,42.0,298.8167686456094,Rajasthan,Jhalawar,DJ ADJ MACT - Jhalawar District HQ
1.0,21.0,25.0,17682.0,17065.0,42.0,295.67828889539993,Maharashtra,Thane,ADDL.DIST.  SESSIONS COURT KALYAN
6.0,21.0,1.0,5755.0,5696.0,42.0,254.20997191011242,Assam,Hailakandi,District and Sessions Judge
24.0,3.0,4.0,1188.0,1113.0,42.0,91.75022461814915,Sikkim,Gyalshing,"ESTABLISHMENT OF DISTRICT AND SESSIONS JUDGE, WEST"
24.0,4.0,5.0,5778.0,4972.0,42.0,169.49416733708767,Sikkim,Gangtok,Chief Judicial Magistrate
17.0,11.0,7.0,4307.0,4295.0,42.0,340.32107101280565,Gujarat,GANDHINAGAR,Kalol Additional District Court
15.0,14.0,2.0,1021.0,968.0,42.0,84.80681818181819,Uttarakhand,Bageshwar,District and Session Judge
16.0,18.0,2.0,15948.0,15735.0,43.0,254.3341595170004,West Bengal,Purba Bardhaman,District and Sessions Judge
10.0,30.0,4.0,3156.0,2924.0,43.0,187.91313269493844,Tamil Nadu,Ariyalur,Principal_District_Court_ Establisment_Ariyalur
8.0,15.0,3.0,8134.0,8121.0,43.0,223.6846447481837,Bihar,Jamui,DJ Division
13.0,27.0,8.0,10023.0,6017.0,43.0,75.66561409340203,Uttar Pradesh,Varanasi,ACJM NER
7.0,18.0,1.0,3077.0,3027.0,44.0,206.09117938553024,Jharkhand,Simdega,District And Sessions Court
8.0,30.0,4.0,1650.0,1650.0,44.0,588.3636363636364,Bihar,Nalanda,D.J Division
13.0,71.0,2.0,8484.0,7961.0,44.0,276.7792990830298,Uttar Pradesh,Santkabir Nagar,District and Sessions Judge
7.0,8.0,4.0,3883.0,3869.0,45.0,188.13853708968722,Jharkhand,Lohardaga,"Principal District Judge, Lohardaga"
8.0,39.0,1.0,2108.0,2108.0,45.0,289.21062618595823,Bihar,Vaishali,DJ Division
13.0,34.0,2.0,19334.0,17939.0,45.0,206.11778805953512,Uttar Pradesh,Kushinagar,District and Sessions Court
13.0,55.0,3.0,28981.0,27219.0,45.0,241.27109739520188,Uttar Pradesh,Raebareli,Chief Judicial Magistrate
6.0,11.0,2.0,5070.0,5037.0,45.0,243.9354774667461,Assam,Jorhat,District and Sessions Judge
13.0,22.0,3.0,35040.0,32031.0,45.0,237.32331179170183,Uttar Pradesh,Bhadohi SR Nagar,Chief Judicial Magistrate
13.0,46.0,3.0,27753.0,26880.0,45.0,250.88671875,Uttar Pradesh,Basti,Chief Judicial Magistrate
7.0,21.0,1.0,4498.0,3885.0,45.0,226.45508365508368,Jharkhand,Sahibganj,Principal District Judge Espb
11.0,10.0,4.0,2255.0,2232.0,45.5,330.93279569892474,Orissa,Kalahandi,"District and Sessions Judge, Kalahandi"
8.0,9.0,2.0,23975.0,23917.0,46.0,295.29915959359454,Bihar,Purnea,DJ DIVISION
13.0,70.0,3.0,7510.0,7226.0,46.0,318.3505397176862,Uttar Pradesh,Jalaun,Chief Judicial Magistrate
1.0,25.0,1.0,76559.0,75259.0,46.0,296.072217276339,Maharashtra,Pune,DISTRICT AND SESSIONS COURT PUNE MAHARASHTRA
5.0,7.0,1.0,7162.0,5486.0,47.0,157.0462996718921,Himachal Pradesh,Bilaspur,"District and Sessions Court, Bilaspur"
7.0,23.0,1.0,2204.0,1996.0,47.0,472.9463927855712,Jharkhand,RAMGARH,District and Sessions Judge Courts
9.0,35.0,28.0,4220.0,2685.0,47.0,219.86741154562387,Rajasthan,Sikar,ACJM  LAXMANGARH TALUKA HQ
13.0,57.0,2.0,31853.0,31151.0,48.0,261.35864017206507,Uttar Pradesh,Saharanpur,District and Sessions Judge
8.0,29.0,1.0,20468.0,20391.0,48.0,315.36060026482266,Bihar,Siwan,DJ Division
13.0,51.0,3.0,53401.0,41679.0,48.0,206.12411526188248,Uttar Pradesh,Kanpur Dehat,Chief Judicial Magistrate
13.0,25.0,2.0,28072.0,24750.0,48.0,242.6481616161616,Uttar Pradesh,Etah,District And Sessions Judge
3.0,26.0,3.0,38679.0,38473.0,48.0,240.39874717334237,Karnataka,MYSURU,"PRL. DISTRICT AND SESSIONS JUDGE, MYSURU"
16.0,22.0,12.0,933.0,852.0,48.5,441.61384976525824,West Bengal,Nadia,tehadjdb
10.0,14.0,9.0,10255.0,7804.0,49.0,215.93964633521267,Tamil Nadu,Virudhunagar,"Chief Judicial Magistrate, Srivilliputtur"
17.0,22.0,12.0,2858.0,2857.0,49.0,378.26426321316063,Gujarat,Dahod,llimkheda_addldj
14.0,15.0,1.0,24488.0,20883.0,49.0,237.95757314562084,Haryana,Fatehabad,"District  and Sessions Courts, Fatehabad"
13.0,63.0,3.0,18934.0,17080.0,49.0,204.51621779859485,Uttar Pradesh,Farrukhabad,Chief Judicial Majistrate
6.0,26.0,3.0,2813.0,2809.0,49.0,286.2431470274119,Assam,Karbi Anglong,Chief Judicial Magistrate
22.0,1.0,1.0,107005.0,105746.0,50.0,194.40855446068886,Punjab,Ludhiana,"District and Sessions Courts, Ludhiana"
13.0,61.0,2.0,17125.0,16402.0,50.0,266.51310815754175,Uttar Pradesh,Sultanpur,District  Sessions Judge
13.0,29.0,3.0,61870.0,57733.0,50.0,201.87608473490033,Uttar Pradesh,Firozabad,Chief Judicial Magistrate
13.0,7.0,3.0,48870.0,46214.0,50.0,301.56991387891117,Uttar Pradesh,Bahraich,Chief Judicial Magistrate
13.0,43.0,3.0,49955.0,39045.0,52.0,186.2945063388398,Uttar Pradesh,Aligarh,Chief Judicial Magistrate
17.0,18.0,1.0,30919.0,30036.0,52.0,354.59365428152876,Gujarat,Anand,"DISTRICT COURT, ANAND"
12.0,15.0,9.0,136.0,133.0,53.0,135.74436090225564,Jammu and Kashmir,Doda,Chief Judicial Magistrate
9.0,33.0,22.0,5522.0,4471.0,53.0,239.08029523596508,Rajasthan,Churu,DJ ADJ DISTRICT HQ CHURU
13.0,65.0,3.0,21803.0,20815.0,53.0,199.07153495075667,Uttar Pradesh,Hathras,Chief Judicial Magistrate
22.0,17.0,1.0,37917.0,37464.0,53.0,223.7486653854367,Punjab,Bathinda,"District and Sessions Courts, Bathinda"
1.0,8.0,1.0,21106.0,19955.0,54.0,330.0257579553996,Maharashtra,Wardha,DISTRICT AND SESSIONS COURT WARDHA.
13.0,30.0,3.0,96264.0,88888.0,54.0,225.35373728737287,Uttar Pradesh,Agra,Chief Judicial Magistrate
10.0,33.0,22.0,23868.0,18239.0,55.0,488.4583036350677,Tamil Nadu,Tiruppur,"Chief Judicial Magistrate Court, Tiruppur"
13.0,7.0,2.0,19829.0,19223.0,55.0,351.86614992456947,Uttar Pradesh,Bahraich,District and Sessions Judge Bahraich
13.0,58.0,3.0,36953.0,28474.0,55.0,404.20225468848776,Uttar Pradesh,Shahjahanpur,Chief Judicial Magistrate
22.0,6.0,1.0,32360.0,31870.0,56.0,169.08685283966113,Punjab,Ferozepur,"Sessions Courts Complex, Ferozepur"
17.0,26.0,1.0,14725.0,14713.0,56.0,396.2599741725005,Gujarat,kachchh at Bhuj,District and Sessions Court Bhuj
9.0,20.0,27.0,1801.0,1709.0,56.0,274.08484493856054,Rajasthan,Kota,ADJ - Ramganjmandi Taluka
3.0,29.0,7.0,1602.0,1595.0,56.0,303.9467084639498,Karnataka,CHIKKABALLAPUR,"II ADDL DISTRICT AND SESSIONS COURT,CHINTAMANI"
9.0,26.0,7.0,4004.0,3494.0,56.0,238.60331997710358,Rajasthan,Sirohi,DJ ADJ-Sirohi District HQ
17.0,15.0,15.0,9435.0,9396.0,56.0,492.7085994040017,Gujarat,Mahesana,visnagar_addldj Court
13.0,52.0,3.0,21984.0,19055.0,57.0,413.50312254001574,Uttar Pradesh,Maharajganj,Chief Judicial Magistrate
1.0,21.0,1.0,49680.0,48991.0,57.0,334.7752852564757,Maharashtra,Thane,"DISTRICT AND SESSIONS COURT, THANE"
13.0,5.0,3.0,25111.0,19063.0,58.0,257.9127629439228,Uttar Pradesh,Chitrakoot,Cheif Judical Magistrate
6.0,16.0,1.0,4478.0,4338.0,58.0,285.29760258183495,Assam,Dhubri,District and Sessions Judge
15.0,7.0,3.0,5377.0,5149.0,58.0,145.27850067974364,Uttarakhand,Almora,"Chief Judicial Magistrate, Almora"
13.0,3.0,3.0,142515.0,105061.0,58.0,177.29303928194096,Uttar Pradesh,Gorakhpur,Chief Judicial Magistrate
9.0,28.0,10.0,17247.0,16514.0,58.0,234.43266319486497,Rajasthan,Jodhpur Metro,DJ ADJ Jodhpur Metro HQ
1.0,12.0,2.0,11151.0,9047.0,58.0,154.43616668508898,Maharashtra,Gadchiroli,"CHIEF JUDICIAL MAGISTRATE, GADCHIROLI"
10.0,19.0,2.0,4494.0,3472.0,58.5,226.9049539170507,Tamil Nadu,Karur,The Principal District Court
13.0,48.0,3.0,60590.0,39494.0,59.0,250.02463665366886,Uttar Pradesh,Bulandshahr,Chief Judicial Magistrate
31.0,1.0,1.0,2931.0,2210.0,59.0,239.1217194570136,Diu and Daman,Diu,"DISTRICT AND SESSIONS COURT, DIU"
1.0,25.0,24.0,4776.0,4646.0,59.0,278.1037451571244,Maharashtra,Pune,"ADDL. DISTRICT COURT, KHED"
14.0,7.0,5.0,19951.0,18947.0,59.0,234.5633609542408,Haryana,Hisar,Chief Judicial Magistrate
9.0,36.0,8.0,11863.0,5604.0,60.0,246.12883654532482,Rajasthan,Sawai Madhopur,CJM ACJM JM - Sawai Madhopur HQ
5.0,5.0,12.0,8016.0,5041.0,60.0,187.03134298750248,Himachal Pradesh,Solan,"Chief Judicial Magistrate,TC Kasauli"
12.0,5.0,3.0,3110.0,3040.0,60.0,273.1595394736842,Jammu and Kashmir,Srinagar,Sessions Judge
21.0,2.0,3.0,2035.0,2003.0,60.0,198.591113330005,Meghalaya,West Garo Hills,Chief Judicial Magistrate
14.0,19.0,1.0,20277.0,19424.0,60.0,195.57068574958814,Haryana,Nuh,"Session Court Complex, Mewat"
17.0,17.0,1.0,11591.0,11574.0,61.0,297.50846725419035,Gujarat,Amreli,DISTRICT AND SESSIONS COURT AMRELI
26.0,7.0,1.0,32900.0,32164.0,61.0,143.97634000746174,Delhi,New Delhi,"District and Sessions Judge, New Delhi, PHC"
5.0,2.0,8.0,10853.0,9088.0,61.0,194.43045774647888,Himachal Pradesh,Kangra,"Chief Judicial Magistrate, Kangra at Dharamshala"
3.0,21.0,14.0,53157.0,32759.0,61.0,205.40446900088529,Karnataka,BENGALURU RURAL,"CJM RURAL COURT, BENGALURU"
15.0,8.0,3.0,2577.0,1888.0,61.0,168.61546610169492,Uttarakhand,Chamoli,Chief Judicial Magistrate
17.0,22.0,1.0,16640.0,16616.0,62.0,399.3152985074626,Gujarat,Dahod,dahod_district
16.0,12.0,11.0,3827.0,3730.0,63.0,351.2286863270777,West Bengal,Murshidabad,"Additional District and Sessions Judge, Kandi, MSD"
5.0,10.0,1.0,10542.0,9525.0,63.0,155.9781627296588,Himachal Pradesh,Kullu,"District and Session Judge,kullu"
22.0,5.0,1.0,58509.0,58019.0,63.0,195.57898274703118,Punjab,Patiala,Sessions Court Patiala
13.0,34.0,3.0,29839.0,26368.0,64.0,220.04285497572812,Uttar Pradesh,Kushinagar,Chief Judicial Magistrate
13.0,40.0,2.0,12219.0,11904.0,64.0,326.81207997311833,Uttar Pradesh,Kanshi Ram Nagar,District and Sessions Judge
5.0,10.0,3.0,19008.0,16201.0,65.0,205.3416455774335,Himachal Pradesh,Kullu,"Chief Judicial magistrate,Kullu"
1.0,33.0,1.0,3686.0,3617.0,65.0,261.39867293337016,Maharashtra,Sindhudurg,District and Sessions Court Sindhudurg
16.0,13.0,6.0,2354.0,2218.0,65.0,269.3187556357078,West Bengal,South Dinajpur,ADJ Court Buniadpur
26.0,11.0,1.0,17854.0,17198.0,65.0,238.83684149319686,Delhi,South East,"District and Sessions Judge, South-East, Saket"
22.0,4.0,1.0,17332.0,17118.0,65.0,232.84373174436263,Punjab,Fatehgarh Sahib,"District and Sessions Court, Fatehgarh Sahib"
5.0,8.0,1.0,8492.0,6340.0,65.0,194.5238170347004,Himachal Pradesh,Chamba,District and Sessions Judge Chamba
25.0,6.0,1.0,1365.0,612.0,66.0,178.01307189542484,Manipur,Churachandpur,"District and Sessions Judge, Churachandpur"
2.0,17.0,1.0,19804.0,18605.0,66.0,297.7024455791454,Andhra Pradesh,Prakasham,"PRL. DISTRICT JUDGE COURT,ONGOLE,PRAKASAM DIST."
22.0,2.0,1.0,79830.0,78322.0,66.0,188.12821429483412,Punjab,Jalandhar,DISTRICT AND SESSIONS COURT JALANDHAR
6.0,24.0,3.0,904.0,904.0,66.0,241.94800884955748,Assam,Udalguri,"District And Sessions Court, Udalguri"
13.0,25.0,3.0,51936.0,42028.0,66.0,249.03036071190635,Uttar Pradesh,Etah,Chief Judicial Magistrate
22.0,12.0,1.0,29843.0,29606.0,66.0,221.74109977707218,Punjab,Moga,Sessions Court Moga
8.0,13.0,1.0,17700.0,17693.0,67.0,386.4611993443735,Bihar,Rohtas Sasaram,D.J. Division
13.0,9.0,3.0,52425.0,32469.0,68.0,328.89466876097197,Uttar Pradesh,Fatehpur,Chief Judicial Magistrat
7.0,16.0,1.0,10009.0,9807.0,68.0,274.4227592535944,Jharkhand,Deoghar,"{PDJ Establishment,Deoghar,Jharkhand}"
17.0,33.0,1.0,6423.0,6010.0,68.0,290.7139767054908,Gujarat,Narmada,"DISTRICT COURT, RAJPIPLA"
5.0,8.0,4.0,17908.0,9294.0,68.0,189.666559070368,Himachal Pradesh,Chamba,Chief Judicial Magistrate Chamba
11.0,30.0,1.0,1557.0,1534.0,68.0,448.5560625814863,Orissa,Deogarh,"District and Sessions Judge, Deogarh"
5.0,11.0,8.0,5686.0,3781.0,69.0,197.333774133827,Himachal Pradesh,Shimla,"Additional Chief Judicial Magistrate , Rohru"
26.0,6.0,1.0,39299.0,38953.0,69.0,175.44710291890223,Delhi,South West,"District and Sessions Judge, South-West, DWK"
14.0,18.0,1.0,23277.0,22827.0,69.0,256.2989880404784,Haryana,Panipat,District and Sessions Court Panipat
13.0,68.0,2.0,11503.0,11085.0,69.0,354.12882273342353,Uttar Pradesh,Mirzapur,District and Sessions Judge
25.0,4.0,1.0,2435.0,1897.0,69.0,149.62045334739062,Manipur,Thoubal,"Court of District and Sessions Judge, Thoubal"
4.0,3.0,5.0,16625.0,16561.0,69.0,140.46953686371594,Kerala,Kannur,ACJM Court Thalassery
15.0,6.0,3.0,4968.0,4508.0,69.0,185.88176574977814,Uttarakhand,Uttarkashi,Chief Judicial Magistrate Uttarkashi
11.0,13.0,2.0,3815.0,3761.0,70.0,299.68572188247805,Orissa,Keonjhar,"District and Sessions Judge,Keonjhar"
1.0,21.0,28.0,4885.0,4816.0,70.0,463.16985049833886,Maharashtra,Thane,ADDIL. DISTRICT AND SESSEIONS COURT PALGHAR
15.0,15.0,3.0,6747.0,6486.0,70.0,121.28276287388219,Uttarakhand,Pithoragarh,Chief Judicial Magistrate
14.0,2.0,1.0,31815.0,31285.0,70.0,262.85181396835543,Haryana,Sirsa,"District and Sessions Courts, Sirsa"
22.0,8.0,1.0,72739.0,71793.0,70.0,197.85069575028209,Punjab,Amritsar,"Sessions Court, Amritsar"
25.0,3.0,1.0,1405.0,1092.0,71.0,161.92948717948718,Manipur,Bishnupur,"Court of District and Session,Bishnupur"
26.0,9.0,1.0,29107.0,27293.0,71.0,302.77485069431725,Delhi,West,"District and Sessions Judge, West, THC"
25.0,2.0,1.0,3217.0,2400.0,71.0,140.94291666666666,Manipur,Imphal West,"Court of District and  Session Judge, Imphal West"
13.0,67.0,3.0,9327.0,9120.0,71.0,233.4952850877193,Uttar Pradesh,Balrampur,Chief Judicial Magistrate
8.0,13.0,5.0,199.0,171.0,72.0,179.80116959064327,Bihar,Rohtas Sasaram,DJ Div
12.0,3.0,10.0,118.0,113.0,72.0,208.62831858407083,Jammu and Kashmir,Baramulla,Chief Judicial Magistrate
14.0,9.0,1.0,18622.0,18289.0,72.0,255.64213461643607,Haryana,Jind,"District and Sessions Court, Jind"
1.0,4.0,1.0,12882.0,12570.0,72.0,416.19681782020683,Maharashtra,Buldhana,"DISTRICT COURT, BULDANA"
9.0,14.0,9.0,12495.0,11171.0,72.0,281.70924715781933,Rajasthan,Ajmer,DJ ADJ-Ajmer District HQ
15.0,3.0,2.0,1698.0,1573.0,72.0,147.09599491417674,Uttarakhand,Tehri Garhwal,District and Sessions Judge
25.0,9.0,1.0,955.0,606.0,72.0,196.69966996699668,Manipur,Tamenglong,Court Of CJM cum CJSD Tamenglong
14.0,16.0,1.0,21507.0,20233.0,72.0,228.150941531162,Haryana,Kaithal,"District & Session Judge, Kaithal"
9.0,33.0,16.0,2370.0,2234.0,73.5,250.4265890778872,Rajasthan,Churu,DJ ADJ SUJANGARH COURT COMPLEX
9.0,7.0,47.0,385.0,350.0,74.0,118.41428571428571,Rajasthan,Ganganagar,ADJ- GHARSHANA TALUKA
22.0,11.0,1.0,24717.0,24504.0,74.0,214.4247061704212,Punjab,Kapurthala,"District and Sessions Courts, Kapurthala"
25.0,1.0,1.0,2963.0,2488.0,74.0,161.2331189710611,Manipur,Imphal East,"Court of District and Session, Imphal East"
